# 1TCM with k1:1.00; k2:0.25
# Times[minutes] Activity[kBq/ml]
8.885282e+01 1.917208e+01
8.915402e+01 1.911375e+01
8.945521e+01 1.905560e+01
8.975641e+01 1.899778e+01
9.005760e+01 1.894036e+01
9.035880e+01 1.888332e+01
9.066000e+01 1.882662e+01
9.096119e+01 1.877024e+01
9.126239e+01 1.871416e+01
9.156358e+01 1.865836e+01
9.186478e+01 1.860281e+01
9.216598e+01 1.854750e+01
9.246717e+01 1.849241e+01
9.276837e+01 1.843753e+01
9.306956e+01 1.838283e+01
9.337076e+01 1.832831e+01
9.367196e+01 1.827396e+01
9.397315e+01 1.821975e+01
9.427435e+01 1.816586e+01
9.457554e+01 1.811232e+01
9.487674e+01 1.805913e+01
9.517794e+01 1.800624e+01
9.547913e+01 1.795364e+01
9.578033e+01 1.790130e+01
9.608152e+01 1.784922e+01
9.638272e+01 1.779736e+01
9.668392e+01 1.774572e+01
9.698511e+01 1.769427e+01
9.728631e+01 1.764301e+01
9.758750e+01 1.759191e+01
9.788870e+01 1.754098e+01
9.818990e+01 1.749019e+01
9.849109e+01 1.743953e+01
9.879229e+01 1.738901e+01
9.909348e+01 1.733883e+01
9.939468e+01 1.728896e+01
9.969588e+01 1.723939e+01
9.999707e+01 1.719009e+01
1.002983e+02 1.714105e+01
1.005995e+02 1.709224e+01
1.009007e+02 1.704365e+01
1.012019e+02 1.699526e+01
1.015031e+02 1.694706e+01
1.018042e+02 1.689903e+01
1.021054e+02 1.685116e+01
1.024066e+02 1.680344e+01
1.027078e+02 1.675586e+01
1.030090e+02 1.670841e+01
1.033102e+02 1.666108e+01
1.036114e+02 1.661386e+01
1.039126e+02 1.656686e+01
1.042138e+02 1.652015e+01
1.045150e+02 1.647372e+01
1.048162e+02 1.642755e+01
1.051174e+02 1.638161e+01
1.054186e+02 1.633589e+01
1.057198e+02 1.629037e+01
1.060210e+02 1.624505e+01
1.063222e+02 1.619990e+01
1.066234e+02 1.615491e+01
1.069246e+02 1.611007e+01
1.072258e+02 1.606537e+01
1.075270e+02 1.602081e+01
1.078282e+02 1.597636e+01
1.081294e+02 1.593202e+01
1.084306e+02 1.588779e+01
1.087318e+02 1.584365e+01
1.090330e+02 1.579966e+01
1.093341e+02 1.575594e+01
1.096353e+02 1.571247e+01
1.099365e+02 1.566924e+01
1.102377e+02 1.562623e+01
1.105389e+02 1.558342e+01
1.108401e+02 1.554080e+01
1.111413e+02 1.549836e+01
1.114425e+02 1.545608e+01
1.117437e+02 1.541394e+01
1.120449e+02 1.537195e+01
1.123461e+02 1.533009e+01
1.126473e+02 1.528835e+01
1.129485e+02 1.524671e+01
1.132497e+02 1.520519e+01
1.135509e+02 1.516375e+01
1.138521e+02 1.512241e+01
1.141533e+02 1.508115e+01
1.144545e+02 1.503998e+01
1.147557e+02 1.499907e+01
1.150569e+02 1.495838e+01
1.153581e+02 1.491791e+01
1.156593e+02 1.487765e+01
1.159605e+02 1.483756e+01
1.162617e+02 1.479765e+01
1.165629e+02 1.475790e+01
1.168640e+02 1.471829e+01
1.171652e+02 1.467882e+01
1.174664e+02 1.463948e+01
1.177676e+02 1.460025e+01
1.180688e+02 1.456114e+01
1.183700e+02 1.452212e+01
1.186712e+02 1.448320e+01
1.189724e+02 1.444437e+01
1.192736e+02 1.440562e+01
1.195748e+02 1.436694e+01
1.198760e+02 1.432833e+01
