# Serial 2TCM (k4=0) with k1:0.50; k2:0.50; k3:0.01
# Times[minutes] Activity[kBq/ml]
4.337222e+01 2.217085e+01
4.367342e+01 4.281897e+00
4.397462e+01 5.642230e+00
4.427581e+01 1.104546e+01
4.457701e+01 2.166427e+01
4.487820e+01 1.768904e+00
4.517940e+01 -1.337050e+00
4.548060e+01 9.368474e+00
4.578179e+01 1.856406e+01
4.608299e+01 2.830732e+00
4.638418e+01 1.532135e+01
4.668538e+01 1.854673e+01
4.698658e+01 8.024121e+00
4.728777e+01 1.083891e+01
4.758897e+01 2.108216e+01
4.789016e+01 5.953726e+00
4.819136e+01 1.546104e+01
4.849256e+01 2.162276e+01
4.879375e+01 2.035778e+01
4.909495e+01 3.071575e+00
4.939614e+01 1.564102e+01
4.969734e+01 7.871918e+00
4.999854e+01 2.235809e+00
5.029973e+01 1.103958e+01
5.060093e+01 1.527666e+01
5.090212e+01 9.190926e+00
5.120332e+01 1.134918e+01
5.150452e+01 1.142161e+01
5.180571e+01 1.032864e+01
5.210691e+01 1.414030e+01
5.240810e+01 1.041898e+00
5.270930e+01 1.453746e+01
5.301050e+01 6.515218e+00
5.331169e+01 1.525338e+01
5.361289e+01 1.480648e+01
5.391408e+01 1.886231e+01
5.421528e+01 5.267581e+00
5.451648e+01 1.518552e+01
5.481767e+01 1.585439e+01
5.511887e+01 1.271975e+01
5.542006e+01 2.718334e+01
5.572126e+01 -2.242745e-01
5.602246e+01 1.257627e+01
5.632365e+01 1.715530e+01
5.662485e+01 7.367464e+00
5.692604e+01 1.473900e+01
5.722724e+01 1.854681e+01
5.752844e+01 2.225842e+01
5.782963e+01 1.516499e+01
5.813083e+01 2.134158e+01
5.843202e+01 -1.337307e+00
5.873322e+01 1.032598e+01
5.903442e+01 -9.664078e-01
5.933561e+01 2.072528e+01
5.963681e+01 5.023175e+00
5.993800e+01 2.398218e+01
6.023920e+01 1.922854e+00
6.054040e+01 1.874030e+00
6.084159e+01 1.880491e+01
6.114279e+01 1.540541e+01
6.144398e+01 -3.615735e-02
6.174518e+01 1.835718e+01
6.204638e+01 1.664144e+01
6.234757e+01 1.202490e+01
6.264877e+01 9.523026e+00
6.294996e+01 6.507906e+00
6.325116e+01 1.946716e+01
6.355236e+01 1.894885e+01
6.385355e+01 2.015113e+01
6.415475e+01 6.393381e+00
6.445594e+01 2.580271e+00
6.475714e+01 2.057579e+01
6.505834e+01 1.692949e+01
6.535953e+01 2.106773e+01
6.566073e+01 1.777200e+01
6.596192e+01 1.829861e+01
6.626312e+01 1.505574e+01
6.656432e+01 3.173772e+01
6.686551e+01 1.738273e-01
6.716671e+01 2.786532e+01
6.746790e+01 5.434588e+00
6.776910e+01 1.691573e+01
6.807030e+01 2.218327e+01
6.837149e+01 -1.665999e+00
6.867269e+01 7.919110e+00
6.897388e+01 8.990934e+00
6.927508e+01 2.744603e+01
6.957628e+01 1.872521e+01
6.987747e+01 1.077379e+01
7.017867e+01 1.030499e+01
7.047986e+01 4.280544e+00
7.078106e+01 2.160222e+01
7.108226e+01 9.915657e+00
7.138345e+01 1.784099e+01
7.168465e+01 1.697842e+01
7.198584e+01 1.296621e+01
7.228704e+01 9.563646e+00
7.258824e+01 2.267394e+01
7.288943e+01 4.346578e+00
7.319063e+01 1.360205e+01
7.349182e+01 4.459866e+00
7.379302e+01 1.547732e+01
7.409422e+01 2.007027e+01
7.439541e+01 1.995432e+01
7.469661e+01 1.928961e+01
7.499780e+01 1.063534e+01
7.529900e+01 2.017663e+01
7.560020e+01 1.721719e+01
7.590139e+01 1.354555e+01
7.620259e+01 2.697434e+00
7.650378e+01 1.280254e+01
7.680498e+01 1.539813e+01
7.710618e+01 1.934089e+01
7.740737e+01 1.677639e+01
7.770857e+01 4.582157e+00
7.800976e+01 1.623464e+01
7.831096e+01 2.638753e+01
7.861216e+01 2.077795e+01
7.891335e+01 1.999366e+01
7.921455e+01 1.884510e+01
7.951574e+01 2.253434e+01
7.981694e+01 1.599461e+01
8.011814e+01 3.201223e+00
8.041933e+01 9.415925e+00
8.072053e+01 8.352567e+00
8.102172e+01 2.894796e+01
8.132292e+01 6.504605e+00
8.162412e+01 1.620055e+01
8.192531e+01 2.643776e+01
8.222651e+01 1.102952e+00
8.252770e+01 5.068174e+00
8.282890e+01 1.438843e+01
8.313010e+01 3.764662e+00
8.343129e+01 8.721788e+00
8.373249e+01 2.282613e+01
8.403368e+01 2.375046e+01
8.433488e+01 2.130101e+01
8.463608e+01 2.214505e+01
8.493727e+01 1.697529e+01
8.523847e+01 8.526501e+00
8.553966e+01 1.620054e+01
8.584086e+01 8.264048e+00
8.614206e+01 1.140007e+01
8.644325e+01 -5.053829e+00
8.674445e+01 7.582892e+00
8.704564e+01 -2.606576e+00
8.734684e+01 1.202527e+01
8.764804e+01 2.888589e+01
8.794923e+01 9.765957e+00
8.825043e+01 1.450783e+01
8.855162e+01 3.702375e+00
8.885282e+01 5.524964e+00
8.915402e+01 8.265283e+00
8.945521e+01 1.674296e+01
8.975641e+01 9.121421e+00
9.005760e+01 4.959163e+00
9.035880e+01 2.758230e+01
9.066000e+01 2.039749e+01
9.096119e+01 1.650054e+01
9.126239e+01 -2.138146e+00
9.156358e+01 1.859570e+01
9.186478e+01 1.709347e+01
9.216598e+01 6.081435e+00
9.246717e+01 6.857210e+00
9.276837e+01 2.970699e+01
9.306956e+01 1.825872e+01
9.337076e+01 1.418314e+01
9.367196e+01 1.485019e+01
9.397315e+01 1.771677e+01
9.427435e+01 1.157223e+01
9.457554e+01 1.459020e+01
9.487674e+01 2.070881e+01
9.517794e+01 2.331181e+01
9.547913e+01 9.144498e+00
9.578033e+01 2.914752e+01
9.608152e+01 -2.496735e+00
9.638272e+01 2.621890e+00
9.668392e+01 2.853948e+01
9.698511e+01 1.309815e+01
9.728631e+01 3.912023e+00
9.758750e+01 1.287622e+01
9.788870e+01 1.422019e+01
9.818990e+01 5.374009e+00
9.849109e+01 1.369822e+01
9.879229e+01 9.284749e+00
9.909348e+01 -5.594504e+00
9.939468e+01 7.255140e+00
9.969588e+01 3.080897e+00
9.999707e+01 1.047317e+01
1.002983e+02 1.652772e+01
1.005995e+02 1.390240e+01
1.009007e+02 9.427108e+00
1.012019e+02 1.693240e+01
1.015031e+02 -3.424116e+00
1.018042e+02 5.108320e+00
1.021054e+02 1.303235e+01
1.024066e+02 1.210078e+01
1.027078e+02 1.574834e+01
1.030090e+02 1.931228e+01
1.033102e+02 2.094895e+01
1.036114e+02 4.463276e+00
1.039126e+02 7.334585e+00
1.042138e+02 4.934980e+00
1.045150e+02 4.494920e+00
1.048162e+02 1.968796e+01
1.051174e+02 -1.811594e+00
1.054186e+02 8.499741e+00
1.057198e+02 2.456914e+01
1.060210e+02 3.106832e+00
1.063222e+02 9.659369e+00
1.066234e+02 1.215221e+00
1.069246e+02 2.469237e+01
1.072258e+02 9.807966e+00
1.075270e+02 1.194601e+01
1.078282e+02 1.052321e+01
1.081294e+02 2.873637e+01
1.084306e+02 2.137216e+01
1.087318e+02 1.552428e+01
1.090330e+02 2.410329e+01
1.093341e+02 8.940308e+00
1.096353e+02 1.643189e+01
1.099365e+02 2.176991e+01
1.102377e+02 -3.245012e-01
1.105389e+02 9.171176e+00
1.108401e+02 2.103389e+01
1.111413e+02 1.166275e+01
1.114425e+02 2.203499e+01
1.117437e+02 2.087026e+01
1.120449e+02 1.562285e+01
1.123461e+02 1.386163e+01
1.126473e+02 1.241755e+01
1.129485e+02 3.091299e+00
1.132497e+02 5.523198e+00
1.135509e+02 8.737860e+00
1.138521e+02 2.365984e+01
1.141533e+02 1.059749e+01
1.144545e+02 -2.164795e+00
1.147557e+02 2.129035e+01
1.150569e+02 2.997151e+01
1.153581e+02 -8.570887e+00
1.156593e+02 3.183700e+01
1.159605e+02 1.431844e+01
1.162617e+02 2.845237e+01
1.165629e+02 1.702443e+01
1.168640e+02 9.635514e+00
1.171652e+02 1.783847e+01
1.174664e+02 1.145154e+01
1.177676e+02 2.753511e+01
1.180688e+02 -1.231408e+00
1.183700e+02 2.056425e+01
1.186712e+02 2.157563e+00
1.189724e+02 6.932648e+00
1.192736e+02 9.409347e+00
1.195748e+02 1.461010e+01
1.198760e+02 1.625069e+01
