# Serial 2TCM (k4=0) with k1:0.50; k2:0.50; k3:0.25
# Times[minutes] Activity[kBq/ml]
8.855162e+01 1.448153e+02
8.885282e+01 1.450313e+02
8.915402e+01 1.452467e+02
8.945521e+01 1.454614e+02
8.975641e+01 1.456754e+02
9.005760e+01 1.458890e+02
9.035880e+01 1.461019e+02
9.066000e+01 1.463143e+02
9.096119e+01 1.465261e+02
9.126239e+01 1.467373e+02
9.156358e+01 1.469479e+02
9.186478e+01 1.471578e+02
9.216598e+01 1.473672e+02
9.246717e+01 1.475759e+02
9.276837e+01 1.477841e+02
9.306956e+01 1.479915e+02
9.337076e+01 1.481984e+02
9.367196e+01 1.484047e+02
9.397315e+01 1.486103e+02
9.427435e+01 1.488153e+02
9.457554e+01 1.490199e+02
9.487674e+01 1.492239e+02
9.517794e+01 1.494274e+02
9.547913e+01 1.496303e+02
9.578033e+01 1.498326e+02
9.608152e+01 1.500344e+02
9.638272e+01 1.502356e+02
9.668392e+01 1.504363e+02
9.698511e+01 1.506363e+02
9.728631e+01 1.508358e+02
9.758750e+01 1.510347e+02
9.788870e+01 1.512330e+02
9.818990e+01 1.514307e+02
9.849109e+01 1.516279e+02
9.879229e+01 1.518244e+02
9.909348e+01 1.520205e+02
9.939468e+01 1.522160e+02
9.969588e+01 1.524111e+02
9.999707e+01 1.526057e+02
1.002983e+02 1.527997e+02
1.005995e+02 1.529932e+02
1.009007e+02 1.531862e+02
1.012019e+02 1.533786e+02
1.015031e+02 1.535705e+02
1.018042e+02 1.537619e+02
1.021054e+02 1.539527e+02
1.024066e+02 1.541429e+02
1.027078e+02 1.543326e+02
1.030090e+02 1.545218e+02
1.033102e+02 1.547104e+02
1.036114e+02 1.548985e+02
1.039126e+02 1.550860e+02
1.042138e+02 1.552731e+02
1.045150e+02 1.554598e+02
1.048162e+02 1.556459e+02
1.051174e+02 1.558316e+02
1.054186e+02 1.560168e+02
1.057198e+02 1.562015e+02
1.060210e+02 1.563857e+02
1.063222e+02 1.565694e+02
1.066234e+02 1.567525e+02
1.069246e+02 1.569352e+02
1.072258e+02 1.571173e+02
1.075270e+02 1.572990e+02
1.078282e+02 1.574801e+02
1.081294e+02 1.576607e+02
1.084306e+02 1.578408e+02
1.087318e+02 1.580203e+02
1.090330e+02 1.581994e+02
1.093341e+02 1.583781e+02
1.096353e+02 1.585563e+02
1.099365e+02 1.587341e+02
1.102377e+02 1.589114e+02
1.105389e+02 1.590883e+02
1.108401e+02 1.592647e+02
1.111413e+02 1.594406e+02
1.114425e+02 1.596160e+02
1.117437e+02 1.597910e+02
1.120449e+02 1.599655e+02
1.123461e+02 1.601395e+02
1.126473e+02 1.603131e+02
1.129485e+02 1.604861e+02
1.132497e+02 1.606587e+02
1.135509e+02 1.608308e+02
1.138521e+02 1.610024e+02
1.141533e+02 1.611735e+02
1.144545e+02 1.613442e+02
1.147557e+02 1.615144e+02
1.150569e+02 1.616843e+02
1.153581e+02 1.618537e+02
1.156593e+02 1.620227e+02
1.159605e+02 1.621913e+02
1.162617e+02 1.623594e+02
1.165629e+02 1.625271e+02
1.168640e+02 1.626943e+02
1.171652e+02 1.628611e+02
1.174664e+02 1.630275e+02
1.177676e+02 1.631934e+02
1.180688e+02 1.633589e+02
1.183700e+02 1.635239e+02
1.186712e+02 1.636884e+02
1.189724e+02 1.638525e+02
1.192736e+02 1.640161e+02
1.195748e+02 1.641793e+02
1.198760e+02 1.643421e+02
