,City_ID,Year,Province_n,Wheat,Rice,Maize
1274,C27,1965,Gansu,16089.678628560578,391.4478743509137,1152.3124467610444
1275,C27,1966,Gansu,16485.67863726264,383.83603629463306,1434.7358319237978
1276,C27,1967,Gansu,17803.3044131809,416.6747308717456,1442.8176812983745
1277,C27,1968,Gansu,18863.369250798944,437.4294609801464,1514.684990142197
1278,C27,1969,Gansu,19700.679077952398,447.621300738075,1549.9203115225207
1279,C27,1970,Gansu,19478.241532053635,431.33320540672446,1564.3748726783288
1280,C27,1971,Gansu,19392.92395990141,436.0299485214556,1768.8318337742512
1281,C27,1972,Gansu,21527.09162956294,451.25619565386523,1745.979192315375
1282,C27,1973,Gansu,22285.888217631487,561.8715900463843,1715.7043798691616
1283,C27,1974,Gansu,27120.395078552356,501.5149790354669,1720.5651449282682
1284,C27,1975,Gansu,29756.930685508698,503.26405449586275,1905.0177269746894
1285,C27,1976,Gansu,27053.06080906379,437.9895992324313,2027.2089758708046
1286,C27,1977,Gansu,27054.67793715193,352.6527988104499,2121.740738742601
1287,C27,1978,Gansu,27639.673827368115,405.5745039487261,2118.4372945944774
1288,C27,1979,Gansu,27152.25233053881,427.62461276240884,2188.462573073792
1289,C27,1980,Gansu,26990.129390158654,430.38624349536207,2266.7076030351604
1290,C27,1981,Gansu,27702.262935417144,405.99098279470843,2182.2853039147394
1291,C27,1982,Gansu,28910.083065847426,414.07009151931516,1924.8163740383818
1292,C27,1983,Gansu,29700.04438475765,423.666710477602,1735.5294568347954
1293,C27,1984,Gansu,30365.7413552729,418.86180283226173,1656.570617876047
1294,C27,1985,Gansu,28834.651667798047,420.8340240045705,1543.9296509903818
1295,C27,1986,Gansu,28362.52903880693,414.1385404204293,1624.904292176823
1296,C27,1987,Gansu,26605.19630225849,400.6965612722944,1720.2706255356861
1297,C27,1988,Gansu,25961.554532494032,413.7452980337215,1985.9486449427993
1298,C27,1989,Gansu,27131.11727173465,444.98132507882247,1978.1860722253884
1299,C27,1990,Gansu,26746.07547560093,519.294607699512,2011.9353956569519
1300,C27,1991,Gansu,27303.27354382742,515.1517410534699,3187.014843803611
1301,C27,1992,Gansu,23544.929993366266,648.9517637910822,2763.3350648878195
1302,C27,1993,Gansu,27625.28682802966,793.3005604391705,3001.5804693739947
1303,C27,1994,Gansu,24151.077910181797,739.824773758136,3120.2451751218855
1304,C27,1995,Gansu,24890.513023361607,797.7136100041885,3774.705878754113
1305,C27,1996,Gansu,25863.545790835924,823.8273530946234,8674.299019268408
