City_ID,Year,Province_n,Rice,Wheat,Maize
C27,1965,Gansu,965.436106054664,645.9973680469237,823.6758676972703
C27,1966,Gansu,979.1210704434804,655.1543189021371,835.351394277096
C27,1967,Gansu,973.0128623014558,651.0671645493173,830.1400875837737
C27,1968,Gansu,979.0114092807452,655.0809418841662,835.257835259775
C27,1969,Gansu,992.2484993687166,663.9382088786382,846.5512513601457
C27,1970,Gansu,1023.9680714441512,685.1625653614742,873.6132660169086
C27,1971,Gansu,1065.7244650385585,713.1028093527126,909.238341058213
C27,1972,Gansu,1041.8306940141242,697.1148914597535,888.853022488
C27,1973,Gansu,1058.8639311065174,708.5122550574042,903.3851766655604
C27,1974,Gansu,1047.0276655044768,700.5923146507116,893.2868943671106
C27,1975,Gansu,1058.226543465962,708.0857630962666,902.8413801215931
C27,1976,Gansu,1017.3919589275796,680.7623245262253,868.0027598951756
C27,1977,Gansu,1038.562153993546,694.9278298433424,886.0644199894303
C27,1978,Gansu,1045.5824176851186,699.6252633030088,892.0538601516074
C27,1979,Gansu,1050.9489110853897,703.2161178302787,896.6323621158894
C27,1980,Gansu,1051.581558024502,703.6394376698897,897.1721140614106
C27,1981,Gansu,1050.1099215970446,702.6547290466082,895.9165660207698
C27,1982,Gansu,1050.424462784079,702.8651963967437,896.1849214132523
C27,1983,Gansu,1041.4458842262509,696.8574056369158,888.5247164158142
C27,1984,Gansu,1115.3010126828306,746.275713384582,951.5352943648454
C27,1985,Gansu,1166.2413020251568,780.3611309863431,994.9957437531084
C27,1986,Gansu,1250.614598976336,836.817407504364,1066.9800502658868
C27,1987,Gansu,1398.6025117866734,935.8398094827942,1193.238092334453
C27,1988,Gansu,1408.6028460031469,942.531282427422,1201.7700230457226
C27,1989,Gansu,1401.373290394131,937.6938065278944,1195.602022437524
C27,1990,Gansu,1512.3935265675098,1011.9802144198007,1290.320553046205
C27,1991,Gansu,1510.9234424415836,1010.996544480175,1289.0663293742125
C27,1992,Gansu,1564.4116998472778,1046.78687103705,1334.700614806412
C27,1993,Gansu,1457.3738770021698,975.1651951894544,1243.379738100586
C27,1994,Gansu,1503.040960263962,1005.7221791353468,1282.3412749593804
C27,1995,Gansu,1604.2147927606516,1073.420112844469,1368.6592029375684
C27,1996,Gansu,1544.6112188827194,1033.5378755738086,1317.8075462366492
C27,1997,Gansu,1432.3213963723797,958.401955811524,1222.0058495632704
C27,1998,Gansu,1422.5553586162484,951.8672564698046,1213.673812287787
C27,1999,Gansu,1437.5297033569066,961.8869638642416,1226.449392484247
C27,2000,Gansu,1410.3021552518526,943.6683326115588,1203.2198134680364
C27,2001,Gansu,1387.7141539557983,928.5541377982718,1183.9485313496305
C27,2002,Gansu,1304.5417063456466,872.9013795129539,1112.988746932868
C27,2003,Gansu,1294.5608567816923,866.2229442351027,1104.4734398365326
C27,2004,Gansu,1341.0738589338755,897.3459536003335,1144.1566847106735
C27,2005,Gansu,1349.9543229211056,903.2880934548592,1151.7331818339555
C27,2006,Gansu,1363.0818082806747,912.07202119298,1162.9330870647784
C27,2007,Gansu,1390.2938758575135,930.2802940382858,1186.1494586429928
C27,2008,Gansu,1062.535048423152,710.9686911793442,906.5172438445628
C27,2009,Gansu,1082.0640225533302,724.0360146507095,923.1786724062588
C27,2010,Gansu,1221.9459468371908,817.6344976140103,1042.5209723648943
C27,2011,Gansu,1007.3451926566474,674.0397827363521,859.4312150007347
C27,2012,Gansu,1035.792357317795,693.0744898332279,883.7013276356882
C27,2013,Gansu,1239.4394320294914,829.339824689849,1057.4457939087054
C28,1965,Gansu,0.0,229.66192346999463,292.8293418022584
C28,1966,Gansu,0.0,233.02701979331667,297.1199918437239
C28,1967,Gansu,0.0,231.5209022086065,295.19962378991755
C28,1968,Gansu,0.0,232.97647515407175,297.0555451421633
C28,1969,Gansu,0.0,236.1547995090963,301.10805247491464
C28,1970,Gansu,0.0,243.77356530980205,310.8223235262832
C28,1971,Gansu,0.0,253.90716541896725,323.7431220862666
C28,1972,Gansu,0.0,248.04420906375685,316.2675875066919
C28,1973,Gansu,0.0,252.09613589742352,321.43397751948186
C28,1974,Gansu,0.0,248.88649749136573,317.3415433550873
C28,1975,Gansu,0.0,251.5336637110916,320.7168000369585
C28,1976,Gansu,0.0,241.96607705524372,308.51769423510353
C28,1977,Gansu,0.0,246.87922211477135,314.78217644540103
C28,1978,Gansu,0.0,248.619848700396,317.00155408402185
C28,1979,Gansu,0.0,250.03776776632068,318.80946503647834
C28,1980,Gansu,0.0,250.22012175852288,319.041974625812
C28,1981,Gansu,0.0,249.79545038496073,318.5004994133626
C28,1982,Gansu,0.0,249.67833058205423,318.35116636642573
C28,1983,Gansu,0.0,247.4249463110947,315.47799948302276
C28,1984,Gansu,0.0,294.1086637090629,375.0018510296015
C28,1985,Gansu,0.0,298.4826145336552,380.5788361984474
C28,1986,Gansu,0.0,276.96326941371,353.14069768476173
C28,1987,Gansu,0.0,271.85990286610644,346.63367447198414
C28,1988,Gansu,0.0,264.2931357557473,336.9857041031086
C28,1989,Gansu,0.0,272.42671680581316,347.35638788647105
C28,1990,Gansu,0.0,273.72302218319277,349.00923588450854
