# 1TCM with k1:0.25; k2:1.00
# Times[minutes] Activity[kBq/ml]
0.000000e+00 -1.451962e+01
3.011960e-01 6.184062e-01
6.023920e-01 -5.709515e-01
9.035880e-01 -7.971219e+00
1.204784e+00 -3.777487e+00
1.505980e+00 5.059949e+00
1.807176e+00 8.702119e+00
2.108372e+00 6.120058e+00
2.409568e+00 1.637008e+01
2.710764e+00 1.371165e+01
3.011960e+00 1.237016e+01
3.313156e+00 2.561444e+00
3.614352e+00 1.436439e+00
3.915548e+00 -1.310793e-02
4.216744e+00 7.480243e+00
4.517940e+00 1.067385e+01
4.819136e+00 4.799926e+00
5.120332e+00 -1.070462e+01
5.421528e+00 -4.114208e+00
5.722724e+00 3.075341e+00
6.023920e+00 1.768439e+00
6.325116e+00 1.449946e+01
6.626312e+00 1.538814e+01
6.927508e+00 3.242378e+00
7.228704e+00 6.131785e+00
7.529900e+00 -2.601665e+00
7.831096e+00 -2.034647e+00
8.132292e+00 1.178204e+01
8.433488e+00 -1.231575e+01
8.734684e+00 3.720404e+00
9.035880e+00 2.266812e+01
9.337076e+00 2.445799e+00
9.638272e+00 9.009816e+00
9.939468e+00 1.128811e+01
1.024066e+01 -8.070715e-01
1.054186e+01 1.177718e+01
1.084306e+01 4.827119e+00
1.114425e+01 5.262508e+00
1.144545e+01 -1.069457e+00
1.174664e+01 3.711624e+00
1.204784e+01 3.761395e+00
1.234904e+01 -6.333849e+00
1.265023e+01 2.773962e-01
1.295143e+01 2.151365e+00
1.325262e+01 -3.814191e+00
1.355382e+01 5.073038e-03
1.385502e+01 -2.322837e+00
1.415621e+01 1.159324e+01
1.445741e+01 -3.012225e+00
1.475860e+01 3.508652e+00
1.505980e+01 -2.412436e+00
1.536100e+01 3.336570e+00
1.566219e+01 2.543078e+00
1.596339e+01 -4.572379e+00
1.626458e+01 2.744203e+00
1.656578e+01 1.561907e+01
1.686698e+01 1.573775e+01
1.716817e+01 2.164109e+00
1.746937e+01 1.720235e+00
1.777056e+01 1.577577e+01
1.807176e+01 -4.617466e+00
1.837296e+01 -2.263020e+00
1.867415e+01 -3.457615e+00
1.897535e+01 1.607768e+01
1.927654e+01 9.646422e+00
1.957774e+01 7.522620e+00
1.987894e+01 1.018694e+01
2.018013e+01 1.867110e+01
2.048133e+01 -4.159205e-01
2.078252e+01 -4.738135e+00
2.108372e+01 -1.223841e+01
2.138492e+01 8.512519e-01
2.168611e+01 8.947028e+00
2.198731e+01 -1.787798e+00
2.228850e+01 1.185113e+01
2.258970e+01 1.579305e+01
2.289090e+01 1.548598e+01
2.319209e+01 -1.003139e+00
2.349329e+01 -7.188007e+00
2.379448e+01 -1.893566e+00
2.409568e+01 8.923427e+00
2.439688e+01 2.924418e-01
2.469807e+01 6.263231e+00
2.499927e+01 6.262322e+00
2.530046e+01 1.357417e+00
2.560166e+01 2.774048e+00
2.590286e+01 -4.160511e+00
2.620405e+01 8.437721e+00
2.650525e+01 -9.842561e+00
2.680644e+01 3.367878e-01
2.710764e+01 7.320365e+00
2.740884e+01 -1.810088e+00
2.771003e+01 1.215427e+01
2.801123e+01 -2.808064e+00
2.831242e+01 -1.157796e+01
2.861362e+01 2.174151e-01
2.891482e+01 9.254500e+00
2.921601e+01 2.185735e+01
2.951721e+01 -5.368745e+00
2.981840e+01 -4.270222e+00
3.011960e+01 -5.450659e-02
3.042080e+01 -7.468457e+00
3.072199e+01 3.076455e+00
3.102319e+01 7.314428e+00
3.132438e+01 -7.682273e+00
3.162558e+01 7.796249e+00
3.192678e+01 1.245252e+01
3.222797e+01 -2.551750e+00
3.252917e+01 -4.800523e+00
3.283036e+01 7.477222e+00
3.313156e+01 4.873103e+00
3.343276e+01 7.998090e+00
3.373395e+01 1.193953e+01
3.403515e+01 1.678906e+01
3.433634e+01 9.652344e+00
3.463754e+01 -1.359776e-01
3.493874e+01 3.645574e+00
3.523993e+01 2.170410e+00
3.554113e+01 -1.640021e+01
3.584232e+01 4.749783e+00
3.614352e+01 -1.115032e+01
3.644472e+01 9.169648e+00
3.674591e+01 -1.078720e+01
3.704711e+01 3.112815e+00
3.734830e+01 8.301437e+00
3.764950e+01 1.078384e+01
3.795070e+01 1.306999e+01
3.825189e+01 -3.464581e+00
3.855309e+01 9.883950e+00
3.885428e+01 1.451260e+01
3.915548e+01 1.041004e+01
3.945668e+01 1.349960e+01
3.975787e+01 -1.043230e+01
4.005907e+01 1.397715e+01
4.036026e+01 1.238322e+00
4.066146e+01 -7.788249e+00
4.096266e+01 1.157835e+00
4.126385e+01 -5.710090e+00
4.156505e+01 -9.021572e+00
4.186624e+01 -1.877945e+00
4.216744e+01 -1.035248e+01
4.246864e+01 1.562780e+00
4.276983e+01 1.838178e+01
4.307103e+01 8.690818e+00
4.337222e+01 1.283991e+01
4.367342e+01 9.521921e+00
4.397462e+01 1.967821e+00
4.427581e+01 3.456267e+00
4.457701e+01 2.673615e+00
4.487820e+01 -1.422026e+01
4.517940e+01 -2.873252e+00
4.548060e+01 6.326344e+00
4.578179e+01 -3.009077e+00
4.608299e+01 -8.770691e+00
4.638418e+01 -1.436100e+00
4.668538e+01 -4.181225e+00
4.698658e+01 6.368373e+00
4.728777e+01 2.033856e+00
4.758897e+01 1.414495e+01
4.789016e+01 1.939420e+01
4.819136e+01 2.890563e+00
4.849256e+01 2.575434e+00
4.879375e+01 -7.249504e-01
4.909495e+01 2.304571e+01
4.939614e+01 -1.524819e+00
4.969734e+01 9.092961e+00
4.999854e+01 4.996504e+00
5.029973e+01 6.272052e+00
5.060093e+01 2.341240e-01
5.090212e+01 -1.371469e+00
5.120332e+01 3.931031e+00
5.150452e+01 2.128690e-01
5.180571e+01 -6.078012e+00
5.210691e+01 7.568403e-01
5.240810e+01 1.186179e+01
5.270930e+01 -1.829097e+01
5.301050e+01 8.960429e+00
5.331169e+01 5.591097e+00
5.361289e+01 3.491717e+00
5.391408e+01 -4.663213e+00
5.421528e+01 1.238977e+01
5.451648e+01 -2.601598e+00
5.481767e+01 -4.608589e+00
5.511887e+01 5.976027e+00
5.542006e+01 -9.232760e+00
5.572126e+01 -5.739136e-01
5.602246e+01 1.167971e+01
5.632365e+01 -1.521642e-01
5.662485e+01 -8.545000e+00
5.692604e+01 -3.641202e+00
5.722724e+01 3.303617e-01
5.752844e+01 3.662192e+00
5.782963e+01 -5.463088e+00
5.813083e+01 9.310487e+00
5.843202e+01 4.698421e+00
5.873322e+01 7.078276e-01
5.903442e+01 -5.928092e+00
5.933561e+01 -8.841978e-01
5.963681e+01 1.336633e+01
5.993800e+01 -1.077552e+00
6.023920e+01 -1.499199e+01
6.054040e+01 2.916793e+00
6.084159e+01 2.873847e-01
6.114279e+01 -6.554208e+00
6.144398e+01 3.495248e+00
6.174518e+01 9.683372e+00
6.204638e+01 -2.649465e-01
6.234757e+01 1.747070e+00
6.264877e+01 -3.601013e+00
6.294996e+01 -2.113223e+00
6.325116e+01 -3.546984e+00
6.355236e+01 2.505358e+01
6.385355e+01 9.963781e+00
6.415475e+01 -2.574112e-01
6.445594e+01 7.433046e+00
6.475714e+01 -9.931102e-02
6.505834e+01 -2.111750e-02
6.535953e+01 -3.739833e+00
6.566073e+01 2.789865e+00
6.596192e+01 4.513959e+00
6.626312e+01 -7.650522e+00
6.656432e+01 2.549540e+00
6.686551e+01 -4.926181e+00
6.716671e+01 -8.336347e+00
6.746790e+01 -6.905132e+00
6.776910e+01 1.586305e+00
6.807030e+01 1.434543e+00
6.837149e+01 -7.043583e-01
6.867269e+01 -1.076129e+01
6.897388e+01 -5.369045e+00
6.927508e+01 9.816468e-01
6.957628e+01 -6.331208e+00
6.987747e+01 7.699170e+00
7.017867e+01 -3.272275e+00
7.047986e+01 -7.714128e+00
7.078106e+01 -8.069898e+00
7.108226e+01 -1.413187e+01
7.138345e+01 1.309680e+01
7.168465e+01 -1.223460e+01
7.198584e+01 -1.019361e+01
7.228704e+01 9.883977e-02
7.258824e+01 -4.493431e+00
7.288943e+01 2.303332e+00
7.319063e+01 -4.225086e+00
7.349182e+01 3.250337e-01
7.379302e+01 1.402708e+01
7.409422e+01 2.316007e-01
7.439541e+01 5.419402e+00
7.469661e+01 8.938690e+00
7.499780e+01 7.316422e+00
7.529900e+01 2.751279e+00
7.560020e+01 -7.078723e+00
7.590139e+01 -4.921286e-01
7.620259e+01 -1.273268e+01
7.650378e+01 -1.724331e+01
7.680498e+01 6.268062e+00
7.710618e+01 1.016814e+01
7.740737e+01 4.002225e+00
7.770857e+01 -1.200962e+00
7.800976e+01 -4.685144e+00
7.831096e+01 2.389115e+01
7.861216e+01 8.852472e+00
7.891335e+01 6.821004e+00
7.921455e+01 -2.273278e+01
7.951574e+01 3.754350e+00
7.981694e+01 1.316108e+01
8.011814e+01 -1.204149e+01
8.041933e+01 1.459665e+01
8.072053e+01 -8.834137e+00
8.102172e+01 2.937943e-01
8.132292e+01 -5.736136e+00
8.162412e+01 1.104615e+01
8.192531e+01 1.102604e+01
8.222651e+01 1.115810e+01
8.252770e+01 -4.812880e+00
8.282890e+01 4.887513e+00
8.313010e+01 4.393985e+00
8.343129e+01 1.604946e+00
8.373249e+01 -1.031830e+01
8.403368e+01 -9.169676e+00
8.433488e+01 1.045962e+01
8.463608e+01 1.660671e+00
8.493727e+01 -7.775918e+00
8.523847e+01 6.619796e+00
8.553966e+01 1.263036e+01
8.584086e+01 -2.333599e+00
8.614206e+01 2.758358e+00
8.644325e+01 -5.309627e+00
8.674445e+01 2.973590e+00
8.704564e+01 -6.803609e-01
8.734684e+01 5.991957e-01
8.764804e+01 2.068569e+00
8.794923e+01 1.131346e+01
8.825043e+01 8.143620e+00
8.855162e+01 1.409718e+01
8.885282e+01 7.954293e+00
8.915402e+01 4.413180e+00
8.945521e+01 -5.723958e+00
8.975641e+01 -1.182163e+01
9.005760e+01 1.213168e+01
9.035880e+01 -5.033597e-01
9.066000e+01 8.892406e+00
9.096119e+01 1.924658e+01
9.126239e+01 7.677184e-01
9.156358e+01 5.318439e+00
9.186478e+01 1.205443e+01
9.216598e+01 -7.400580e+00
9.246717e+01 -9.708351e+00
9.276837e+01 -5.135459e+00
9.306956e+01 1.312317e+00
9.337076e+01 5.207912e-01
9.367196e+01 -6.621038e+00
9.397315e+01 7.786485e+00
9.427435e+01 2.063231e+00
9.457554e+01 4.069675e+00
9.487674e+01 -1.716477e+00
9.517794e+01 -4.692072e+00
9.547913e+01 -3.044239e+00
9.578033e+01 -1.738564e+01
9.608152e+01 8.881214e+00
9.638272e+01 3.607906e+00
9.668392e+01 6.147049e+00
9.698511e+01 -7.129173e+00
9.728631e+01 -9.614967e+00
9.758750e+01 -1.887530e+00
9.788870e+01 -1.613462e+00
9.818990e+01 -9.545380e+00
9.849109e+01 1.097462e+01
9.879229e+01 1.126101e+01
9.909348e+01 1.159339e+01
9.939468e+01 9.228237e+00
9.969588e+01 -8.480581e-01
9.999707e+01 4.703618e+00
1.002983e+02 7.846331e+00
1.005995e+02 -1.837592e+01
1.009007e+02 -7.115358e-01
1.012019e+02 1.096837e+00
1.015031e+02 -2.173750e+00
1.018042e+02 1.793499e+01
1.021054e+02 -1.550766e+00
1.024066e+02 2.734981e+00
1.027078e+02 1.712120e+01
1.030090e+02 1.308555e+00
1.033102e+02 7.916235e+00
1.036114e+02 -2.254596e+00
1.039126e+02 4.545150e+00
1.042138e+02 1.109587e+01
1.045150e+02 -1.139734e+01
1.048162e+02 -4.273689e+00
1.051174e+02 -2.201636e+00
1.054186e+02 2.016153e+01
1.057198e+02 6.586279e-01
1.060210e+02 1.447768e+01
1.063222e+02 -3.189863e+00
1.066234e+02 -8.447779e-01
1.069246e+02 1.732722e+00
1.072258e+02 5.517861e+00
