1,hippocampus_head_med_1-rh
2,hippocampus_head_med_2-rh
3,thalamus_VA_inf_post-rh
4,thalamus_VA_inf_ant-rh
5,hippocampus_head_lat-rh
6,hippocampus_body-rh
7,hippocampus_tail-rh
8,thalamus_VP_med-rh
9,thalamus_VP_lat-rh
10,thalamus_VA_sup-rh
11,thalamus_DA_med-rh
12,thalamus_DA_lat-rh
13,putamen_VA-rh
14,putamen_DA-rh
15,putamen_VP-rh
16,putamen_DP-rh
17,caudate_VA-rh
18,caudate_DA-rh
19,caudate_body-rh
20,caudate_tail-rh
21,amygdala_lat-rh
22,amygdala_med-rh
23,thalamus_DP-rh
24,accumbens_shell-rh
25,accumbens_core-rh
26,GP_post-rh
27,GP_ant-rh
28,hippocampus_head_med_1-lh
29,hippocampus_head_med_2-lh
30,thalamus_VA_inf_post-lh
31,thalamus_VA_inf_ant-lh
32,hippocampus_head_lat-lh
33,hippocampus_body-lh
34,hippocampus_tail-lh
35,thalamus_VP_med-lh
36,thalamus_VP_lat-lh
37,thalamus_VA_sup-lh
38,thalamus_DA_med-lh
39,thalamus_DA_lat-lh
40,putamen_VA-lh
41,putamen_DA-lh
42,putamen_VP-lh
43,putamen_DP-lh
44,caudate_VA-lh
45,caudate_DA-lh
46,caudate_body-lh
47,caudate_tail-lh
48,amygdala_lat-lh
49,amygdala_med-lh
50,thalamus_DP-lh
51,accumbens_shell-lh
52,accumbens_core-lh
53,GP_post-lh
54,GP_ant-lh
