dist	eb1_1	eb2_1	tb1_1	tb2_1	sb1_1	sb2_1	sbi1_1	sbi2_1	
0.934534	1	-1	0.5	0.5	0.5	0.5	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sb1_1	sb2_1	sbi1_1	sbi2_1	
1.86517	1	-1	0.5	0.5	1e-09	1e-09	0.5	0.5	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.387069	1.5	-1	0.5	0.5	1e-09	1e-09	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.39848	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.39848	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sb1_1	sb2_1	sbi1_1	sbi2_1	
0.394206	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sb1_1	sb2_1	sbi1_1	sbi2_1	
0.394206	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sb1_1	sb2_1	sbi1_1	sbi2_1	
0.394206	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.39848	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.419759	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.39848	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.39848	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.394206	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.675646	1.5	-1	0.5	0.5	0.1	0.1	1e-09	1e-09	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.675646	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
dist	eb1_1	eb2_1	tb1_1	tb2_1	sbi1_1	sbi2_1	sb1_1	sb2_1	
0.675646	1.5	-1	0.5	0.5	1e-09	1e-09	0.1	0.1	
