model	E_kin	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_mu	ave_t	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	iterations	dist_function	distance	diff_hybrid	time
1D_2_4b	-0.96771352	4	1.3290703	-1.3290703	2	1	0.66353093	0.6635309	1	-0.96771352	0.1049412	0.10140526	3.8985947	1	-0.67401247	-0.85808006	-0.85808005	0.042082602	0.096051308	0.096051306	0.039458641	0.4157683	1.7630523	1.7630523	-10.693952	R0:N6:S0:1	e569cda	8	self_wc_10.0_b_50	 4.30e-04	 4.01e-07	2022-03-21@18:29
# w	weight
3.33008821	0.01471646
3.45575192	0.01452084
3.58141563	0.01432483
3.70707933	0.01412899
3.83274304	0.01393383
3.95840674	0.01373978
4.08407045	0.01354721
4.20973416	0.01335643
4.33539786	0.01316773
4.46106157	0.01298132
4.58672527	0.01279740
4.71238898	0.01261612
4.83805269	0.01243761
4.96371639	0.01226196
5.08938010	0.01208925
5.21504380	0.01191954
5.34070751	0.01175287
5.46637122	0.01158925
5.59203492	0.01142871
5.71769863	0.01127123
5.84336234	0.01111681
5.96902604	0.01096543
6.09468975	0.01081707
6.22035345	0.01067168
6.34601716	0.01052924
6.47168087	0.01038969
6.59734457	0.01025301
6.72300828	0.01011913
6.84867198	0.00998801
6.97433569	0.00985960
7.09999940	0.00973385
7.22566310	0.00961069
7.35132681	0.00949008
7.47699052	0.00937197
7.60265422	0.00925629
7.72831793	0.00914299
7.85398163	0.00903202
7.97964534	0.00892332
8.10530905	0.00881685
8.23097275	0.00871254
8.35663646	0.00861034
8.48230016	0.00851021
8.60796387	0.00841210
8.73362758	0.00831594
8.85929128	0.00822171
8.98495499	0.00812934
9.11061870	0.00803880
9.23628240	0.00795003
9.36194611	0.00786300
9.48760981	0.00777766
9.61327352	0.00769396
9.73893723	0.00761187
9.86460093	0.00753135
9.99026464	0.00745236
1D_2_4b	-0.96972529	4	1.4812924	-0.36597098	1.3	1	0.62636516	0.56748506	0.91280915	-0.96972529	0.10086712	0.13860556	3.889351	0.9860217	-0.6665622	-0.97720339	-0.87550966	0.040787882	0.1288592	0.10478895	0.043701128	0.40574627	1.6803151	1.8084533	-5.4168429	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.07e-02	 4.92e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01768415
0.18849556	0.01760445
0.31415927	0.01747632
0.43982297	0.01734024
0.56548668	0.01722493
0.69115038	0.01714092
0.81681409	0.01708520
0.94247780	0.01704844
1.06814150	0.01702016
1.19380521	0.01699136
1.31946891	0.01695533
1.44513262	0.01690764
1.57079633	0.01684573
1.69646003	0.01676844
1.82212374	0.01667561
1.94778745	0.01656778
2.07345115	0.01644590
2.19911486	0.01631120
2.32477856	0.01616503
2.45044227	0.01600878
2.57610598	0.01584384
2.70176968	0.01567154
2.82743339	0.01549312
2.95309709	0.01530975
3.07876080	0.01512247
3.20442451	0.01493227
3.33008821	0.01473998
3.45575192	0.01454638
3.58141563	0.01435215
3.70707933	0.01415789
3.83274304	0.01396411
3.95840674	0.01377127
4.08407045	0.01357975
4.20973416	0.01338990
4.33539786	0.01320200
4.46106157	0.01301628
4.58672527	0.01283295
4.71238898	0.01265217
4.83805269	0.01247407
4.96371639	0.01229877
5.08938010	0.01212635
5.21504380	0.01195686
5.34070751	0.01179036
5.46637122	0.01162687
5.59203492	0.01146640
5.71769863	0.01130897
5.84336234	0.01115456
5.96902604	0.01100316
6.09468975	0.01085474
6.22035345	0.01070928
6.34601716	0.01056674
6.47168087	0.01042708
6.59734457	0.01029026
6.72300828	0.01015623
6.84867198	0.01002495
6.97433569	0.00989636
7.09999940	0.00977041
7.22566310	0.00964706
7.35132681	0.00952624
7.47699052	0.00940791
7.60265422	0.00929201
7.72831793	0.00917848
7.85398163	0.00906728
7.97964534	0.00895835
8.10530905	0.00885163
8.23097275	0.00874708
8.35663646	0.00864464
8.48230016	0.00854426
8.60796387	0.00844589
8.73362758	0.00834949
8.85929128	0.00825501
8.98495499	0.00816239
9.11061870	0.00807159
9.23628240	0.00798258
9.36194611	0.00789529
9.48760981	0.00780970
9.61327352	0.00772576
9.73893723	0.00764342
9.86460093	0.00756265
9.99026464	0.00748342
1D_2_4b	-0.97026839	4	1.4261502	-0.35656333	1.28	1	0.62429451	0.56396577	0.90676382	-0.97026839	0.10010841	0.1463252	3.8876595	0.98300763	-0.66504099	-0.99973712	-0.87990725	0.040548202	0.13543937	0.10641561	0.044685224	0.40350335	1.6616272	1.8176156	-5.3435973	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.23e-02	 6.56e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01743932
0.18849556	0.01736395
0.31415927	0.01724510
0.43982297	0.01712328
0.56548668	0.01702603
0.69115038	0.01696212
0.81681409	0.01692697
0.94247780	0.01691015
1.06814150	0.01690059
1.19380521	0.01688903
1.31946891	0.01686871
1.44513262	0.01683524
1.57079633	0.01678616
1.69646003	0.01672041
1.82212374	0.01663795
1.94778745	0.01653941
2.07345115	0.01642585
2.19911486	0.01629859
2.32477856	0.01615905
2.45044227	0.01600873
2.57610598	0.01584907
2.70176968	0.01568147
2.82743339	0.01550723
2.95309709	0.01532757
3.07876080	0.01514360
3.20442451	0.01495631
3.33008821	0.01476662
3.45575192	0.01457531
3.58141563	0.01438311
3.70707933	0.01419063
3.83274304	0.01399842
3.95840674	0.01380696
4.08407045	0.01361665
4.20973416	0.01342785
4.33539786	0.01324085
4.46106157	0.01305592
4.58672527	0.01287326
4.71238898	0.01269305
4.83805269	0.01251543
4.96371639	0.01234053
5.08938010	0.01216843
5.21504380	0.01199920
5.34070751	0.01183289
5.46637122	0.01166954
5.59203492	0.01150918
5.71769863	0.01135179
5.84336234	0.01119739
5.96902604	0.01104597
6.09468975	0.01089749
6.22035345	0.01075195
6.34601716	0.01060930
6.47168087	0.01046950
6.59734457	0.01033253
6.72300828	0.01019833
6.84867198	0.01006686
6.97433569	0.00993807
7.09999940	0.00981191
7.22566310	0.00968833
7.35132681	0.00956728
7.47699052	0.00944870
7.60265422	0.00933254
7.72831793	0.00921876
7.85398163	0.00910729
7.97964534	0.00899809
8.10530905	0.00889109
8.23097275	0.00878626
8.35663646	0.00868354
8.48230016	0.00858288
8.60796387	0.00848423
8.73362758	0.00838755
8.85929128	0.00829277
8.98495499	0.00819987
9.11061870	0.00810879
9.23628240	0.00801949
9.36194611	0.00793192
9.48760981	0.00784604
9.61327352	0.00776181
9.73893723	0.00767919
9.86460093	0.00759815
9.99026464	0.00751863
1D_2_4b	-0.9709486	4	1.3704286	-0.34782819	1.26	1	0.62226651	0.5605594	0.90104484	-0.9709486	0.099325959	0.15484886	3.8856115	0.9797698	-0.66333801	-1.0236817	-0.88538868	0.040300762	0.14263248	0.10837133	0.045774574	0.40101223	1.6415375	1.8272249	-5.27372	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.39e-02	 8.25e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01716130
0.18849556	0.01709148
0.31415927	0.01698412
0.43982297	0.01687936
0.56548668	0.01680320
0.69115038	0.01676237
0.81681409	0.01675054
0.94247780	0.01675616
1.06814150	0.01676756
1.19380521	0.01677525
1.31946891	0.01677244
1.44513262	0.01675481
1.57079633	0.01672001
1.69646003	0.01666710
1.82212374	0.01659616
1.94778745	0.01650795
2.07345115	0.01640364
2.19911486	0.01628464
2.32477856	0.01615249
2.45044227	0.01600875
2.57610598	0.01585496
2.70176968	0.01569258
2.82743339	0.01552299
2.95309709	0.01534747
3.07876080	0.01516717
3.20442451	0.01498314
3.33008821	0.01479634
3.45575192	0.01460759
3.58141563	0.01441765
3.70707933	0.01422717
3.83274304	0.01403671
3.95840674	0.01384680
4.08407045	0.01365784
4.20973416	0.01347022
4.33539786	0.01328425
4.46106157	0.01310020
4.58672527	0.01291830
4.71238898	0.01273873
4.83805269	0.01256166
4.96371639	0.01238721
5.08938010	0.01221548
5.21504380	0.01204655
5.34070751	0.01188047
5.46637122	0.01171730
5.59203492	0.01155704
5.71769863	0.01139973
5.84336234	0.01124535
5.96902604	0.01109391
6.09468975	0.01094538
6.22035345	0.01079975
6.34601716	0.01065699
6.47168087	0.01051705
6.59734457	0.01037992
6.72300828	0.01024554
6.84867198	0.01011386
6.97433569	0.00998486
7.09999940	0.00985846
7.22566310	0.00973464
7.35132681	0.00961333
7.47699052	0.00949449
7.60265422	0.00937806
7.72831793	0.00926399
7.85398163	0.00915223
7.97964534	0.00904273
8.10530905	0.00893544
8.23097275	0.00883031
8.35663646	0.00872728
8.48230016	0.00862631
8.60796387	0.00852735
8.73362758	0.00843036
8.85929128	0.00833527
8.98495499	0.00824205
9.11061870	0.00815066
9.23628240	0.00806104
9.36194611	0.00797316
9.48760981	0.00788697
9.61327352	0.00780243
9.73893723	0.00771950
9.86460093	0.00763814
9.99026464	0.00755832
1D_2_4b	-0.97179639	4	1.3141376	-0.33961813	1.24	1	0.62027201	0.55721863	0.8955862	-0.97179639	0.098515291	0.16428182	3.8831523	0.97628292	-0.6614301	-1.0491234	-0.89208751	0.040044068	0.15050525	0.11070531	0.046977699	0.39825022	1.6199436	1.8373319	-5.2066492	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.53e-02	 2.14e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01684856
0.18849556	0.01678548
0.31415927	0.01669188
0.43982297	0.01660719
0.56548668	0.01655539
0.69115038	0.01654085
0.81681409	0.01655533
0.94247780	0.01658608
1.06814150	0.01662086
1.19380521	0.01664995
1.31946891	0.01666657
1.44513262	0.01666650
1.57079633	0.01664750
1.69646003	0.01660879
1.82212374	0.01655059
1.94778745	0.01647379
2.07345115	0.01637968
2.19911486	0.01626980
2.32477856	0.01614579
2.45044227	0.01600930
2.57610598	0.01586197
2.70176968	0.01570535
2.82743339	0.01554088
2.95309709	0.01536991
3.07876080	0.01519365
3.20442451	0.01501322
3.33008821	0.01482959
3.45575192	0.01464366
3.58141563	0.01445621
3.70707933	0.01426792
3.83274304	0.01407940
3.95840674	0.01389117
4.08407045	0.01370370
4.20973416	0.01351737
4.33539786	0.01333253
4.46106157	0.01314945
4.58672527	0.01296838
4.71238898	0.01278952
4.83805269	0.01261305
4.96371639	0.01243909
5.08938010	0.01226776
5.21504380	0.01209915
5.34070751	0.01193332
5.46637122	0.01177032
5.59203492	0.01161019
5.71769863	0.01145294
5.84336234	0.01129858
5.96902604	0.01114711
6.09468975	0.01099852
6.22035345	0.01085279
6.34601716	0.01070989
6.47168087	0.01056979
6.59734457	0.01043247
6.72300828	0.01029788
6.84867198	0.01016598
6.97433569	0.01003672
7.09999940	0.00991007
7.22566310	0.00978596
7.35132681	0.00966436
7.47699052	0.00954522
7.60265422	0.00942848
7.72831793	0.00931409
7.85398163	0.00920201
7.97964534	0.00909218
8.10530905	0.00898455
8.23097275	0.00887907
8.35663646	0.00877570
8.48230016	0.00867438
8.60796387	0.00857507
8.73362758	0.00847772
8.85929128	0.00838228
8.98495499	0.00828871
9.11061870	0.00819696
9.23628240	0.00810699
9.36194611	0.00801876
9.48760981	0.00793222
9.61327352	0.00784733
9.73893723	0.00776405
9.86460093	0.00768234
9.99026464	0.00760217
1D_2_4b	-0.97285139	4	1.2571389	-0.33222277	1.22	1	0.61834843	0.55402852	0.89037718	-0.97285139	0.097672863	0.17479219	3.8801968	0.97250551	-0.65927869	-1.0762827	-0.90025075	0.039777013	0.1591688	0.113494	0.048313738	0.39517161	1.5966178	1.8479898	-5.1437219	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.67e-02	 4.02e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01649388
0.18849556	0.01643922
0.31415927	0.01636231
0.43982297	0.01630134
0.56548668	0.01627779
0.69115038	0.01629327
0.81681409	0.01633746
0.94247780	0.01639642
1.06814150	0.01645730
1.19380521	0.01651024
1.31946891	0.01654848
1.44513262	0.01656792
1.57079633	0.01656648
1.69646003	0.01654355
1.82212374	0.01649950
1.94778745	0.01643537
2.07345115	0.01635260
2.19911486	0.01625285
2.32477856	0.01613789
2.45044227	0.01600948
2.57610598	0.01586936
2.70176968	0.01571916
2.82743339	0.01556041
2.95309709	0.01539453
3.07876080	0.01522280
3.20442451	0.01504639
3.33008821	0.01486633
3.45575192	0.01468357
3.58141563	0.01449893
3.70707933	0.01431312
3.83274304	0.01412679
3.95840674	0.01394050
4.08407045	0.01375472
4.20973416	0.01356988
4.33539786	0.01338632
4.46106157	0.01320436
4.58672527	0.01302425
4.71238898	0.01284622
4.83805269	0.01267044
4.96371639	0.01249707
5.08938010	0.01232623
5.21504380	0.01215801
5.34070751	0.01199248
5.46637122	0.01182972
5.59203492	0.01166975
5.71769863	0.01151260
5.84336234	0.01135829
5.96902604	0.01120682
6.09468975	0.01105818
6.22035345	0.01091237
6.34601716	0.01076935
6.47168087	0.01062910
6.59734457	0.01049159
6.72300828	0.01035679
6.84867198	0.01022465
6.97433569	0.01009514
7.09999940	0.00996822
7.22566310	0.00984382
7.35132681	0.00972192
7.47699052	0.00960246
7.60265422	0.00948539
7.72831793	0.00937067
7.85398163	0.00925824
7.97964534	0.00914806
8.10530905	0.00904007
8.23097275	0.00893423
8.35663646	0.00883049
8.48230016	0.00872880
8.60796387	0.00862911
8.73362758	0.00853138
8.85929128	0.00843557
8.98495499	0.00834162
9.11061870	0.00824949
9.23628240	0.00815913
9.36194611	0.00807052
9.48760981	0.00798360
9.61327352	0.00789833
9.73893723	0.00781467
9.86460093	0.00773259
9.99026464	0.00765205
1D_2_4b	-0.9741422	4	1.199894	-0.32582344	1.2	1	0.61652692	0.55106641	0.88542226	-0.9741422	0.096798135	0.18646779	3.8766883	0.96842195	-0.65686349	-1.1051201	-0.91002593	0.039499352	0.16865878	0.11678625	0.049788206	0.39176058	1.5715314	1.8591901	-5.08575	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 2.79e-02	 3.81e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01610031
0.18849556	0.01605557
0.31415927	0.01599818
0.43982297	0.01596452
0.56548668	0.01597296
0.69115038	0.01602202
0.81681409	0.01609917
0.94247780	0.01618921
1.06814150	0.01627878
1.19380521	0.01635786
1.31946891	0.01641978
1.44513262	0.01646057
1.57079633	0.01647835
1.69646003	0.01647266
1.82212374	0.01644408
1.94778745	0.01639380
2.07345115	0.01632342
2.19911486	0.01623474
2.32477856	0.01612967
2.45044227	0.01601009
2.57610598	0.01587784
2.70176968	0.01573466
2.82743339	0.01558217
2.95309709	0.01542186
3.07876080	0.01525509
3.20442451	0.01508309
3.33008821	0.01490695
3.45575192	0.01472766
3.58141563	0.01454609
3.70707933	0.01436300
3.83274304	0.01417907
3.95840674	0.01399489
4.08407045	0.01381096
4.20973416	0.01362773
4.33539786	0.01344559
4.46106157	0.01326485
4.58672527	0.01308579
4.71238898	0.01290865
4.83805269	0.01273363
4.96371639	0.01256089
5.08938010	0.01239057
5.21504380	0.01222276
5.34070751	0.01205757
5.46637122	0.01189504
5.59203492	0.01173524
5.71769863	0.01157819
5.84336234	0.01142392
5.96902604	0.01127244
6.09468975	0.01112373
6.22035345	0.01097781
6.34601716	0.01083464
6.47168087	0.01069420
6.59734457	0.01055648
6.72300828	0.01042143
6.84867198	0.01028903
6.97433569	0.01015922
7.09999940	0.01003198
7.22566310	0.00990726
7.35132681	0.00978501
7.47699052	0.00966518
7.60265422	0.00954774
7.72831793	0.00943263
7.85398163	0.00931981
7.97964534	0.00920922
8.10530905	0.00910083
8.23097275	0.00899457
8.35663646	0.00889041
8.48230016	0.00878830
8.60796387	0.00868819
8.73362758	0.00859003
8.85929128	0.00849378
8.98495499	0.00839940
9.11061870	0.00830684
9.23628240	0.00821606
9.36194611	0.00812701
9.48760981	0.00803966
9.61327352	0.00795396
9.73893723	0.00786988
9.86460093	0.00778737
9.99026464	0.00770640
1D_2_4b	-0.97561826	4	1.1439317	-0.32023093	1.18	1	0.61488411	0.548318	0.8806504	-0.97561826	0.095896028	0.19918901	3.8726617	0.96407462	-0.65421242	-1.1351015	-0.92125838	0.039212383	0.17883866	0.12054525	0.05137593	0.3880703	1.5450745	1.8708029	-5.0318586	R0:N6:S0:1	e569cda	4	self_wc_10.0_b_50	 2.89e-02	 4.36e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01567456
0.18849556	0.01564118
0.31415927	0.01560589
0.43982297	0.01560269
0.56548668	0.01564631
0.69115038	0.01573189
0.81681409	0.01584460
0.94247780	0.01596799
1.06814150	0.01608823
1.19380521	0.01619521
1.31946891	0.01628235
1.44513262	0.01634586
1.57079633	0.01638407
1.69646003	0.01639673
1.82212374	0.01638460
1.94778745	0.01634905
2.07345115	0.01629186
2.19911486	0.01621498
2.32477856	0.01612045
2.45044227	0.01601029
2.57610598	0.01588646
2.70176968	0.01575079
2.82743339	0.01560500
2.95309709	0.01545067
3.07876080	0.01528922
3.20442451	0.01512196
3.33008821	0.01495004
3.45575192	0.01477450
3.58141563	0.01459625
3.70707933	0.01441611
3.83274304	0.01423478
3.95840674	0.01405289
4.08407045	0.01387098
4.20973416	0.01368953
4.33539786	0.01350892
4.46106157	0.01332952
4.58672527	0.01315162
4.71238898	0.01297548
4.83805269	0.01280130
4.96371639	0.01262927
5.08938010	0.01245953
5.21504380	0.01229220
5.34070751	0.01212737
5.46637122	0.01196514
5.59203492	0.01180554
5.71769863	0.01164862
5.84336234	0.01149441
5.96902604	0.01134293
6.09468975	0.01119418
6.22035345	0.01104816
6.34601716	0.01090485
6.47168087	0.01076423
6.59734457	0.01062629
6.72300828	0.01049100
6.84867198	0.01035832
6.97433569	0.01022821
7.09999940	0.01010065
7.22566310	0.00997558
7.35132681	0.00985297
7.47699052	0.00973277
7.60265422	0.00961494
7.72831793	0.00949943
7.85398163	0.00938619
7.97964534	0.00927518
8.10530905	0.00916636
8.23097275	0.00905967
8.35663646	0.00895507
8.48230016	0.00885251
8.60796387	0.00875195
8.73362758	0.00865334
8.85929128	0.00855663
8.98495499	0.00846180
9.11061870	0.00836878
9.23628240	0.00827754
9.36194611	0.00818803
9.48760981	0.00810023
9.61327352	0.00801407
9.73893723	0.00792954
9.86460093	0.00784658
9.99026464	0.00776516
1D_2_4b	-0.97723093	4	1.0903805	-0.31501357	1.16	1	0.61344623	0.54567749	0.87604977	-0.97723093	0.094969996	0.21280068	3.8681726	0.95951338	-0.65136295	-1.1656774	-0.93370943	0.038916875	0.18954853	0.12471501	0.053045802	0.38416686	1.517702	1.8826995	-4.9801147	R0:N6:S0:1	e569cda	4	self_wc_10.0_b_50	 2.96e-02	 4.47e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01522538
0.18849556	0.01520473
0.31415927	0.01519380
0.43982297	0.01522369
0.56548668	0.01530505
0.69115038	0.01542939
0.81681409	0.01557952
0.94247780	0.01573784
1.06814150	0.01589006
1.19380521	0.01602606
1.31946891	0.01613938
1.44513262	0.01622647
1.57079633	0.01628585
1.69646003	0.01631751
1.82212374	0.01632241
1.94778745	0.01630213
2.07345115	0.01625860
2.19911486	0.01619396
2.32477856	0.01611038
2.45044227	0.01601001
2.57610598	0.01589493
2.70176968	0.01576708
2.82743339	0.01562829
2.95309709	0.01548019
3.07876080	0.01532432
3.20442451	0.01516203
3.33008821	0.01499454
3.45575192	0.01482294
3.58141563	0.01464820
3.70707933	0.01447116
3.83274304	0.01429259
3.95840674	0.01411314
4.08407045	0.01393338
4.20973416	0.01375380
4.33539786	0.01357485
4.46106157	0.01339688
4.58672527	0.01322023
4.71238898	0.01304516
4.83805269	0.01287189
4.96371639	0.01270063
5.08938010	0.01253153
5.21504380	0.01236473
5.34070751	0.01220033
5.46637122	0.01203842
5.59203492	0.01187906
5.71769863	0.01172231
5.84336234	0.01156820
5.96902604	0.01141675
6.09468975	0.01126797
6.22035345	0.01112187
6.34601716	0.01097843
6.47168087	0.01083765
6.59734457	0.01069951
6.72300828	0.01056397
6.84867198	0.01043103
6.97433569	0.01030063
7.09999940	0.01017274
7.22566310	0.01004733
7.35132681	0.00992436
7.47699052	0.00980379
7.60265422	0.00968556
7.72831793	0.00956964
7.85398163	0.00945599
7.97964534	0.00934456
8.10530905	0.00923530
8.23097275	0.00912816
8.35663646	0.00902311
8.48230016	0.00892010
8.60796387	0.00881908
8.73362758	0.00872001
8.85929128	0.00862284
8.98495499	0.00852754
9.11061870	0.00843405
9.23628240	0.00834234
9.36194611	0.00825237
9.48760981	0.00816410
9.61327352	0.00807748
9.73893723	0.00799248
9.86460093	0.00790906
9.99026464	0.00782718
1D_2_4b	-0.97893407	4	1.0397503	-0.30981215	1.14	1	0.61222718	0.54302526	0.87158185	-0.97893407	0.094020421	0.22719275	3.8632645	0.95477137	-0.64834338	-1.1964782	-0.94717206	0.038612636	0.20067063	0.12925017	0.054773886	0.38010036	1.489755	1.894792	-4.9289195	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.01e-02	 9.36e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01476245
0.18849556	0.01475538
0.31415927	0.01477044
0.43982297	0.01483535
0.56548668	0.01495627
0.69115038	0.01512086
0.81681409	0.01530960
0.94247780	0.01550374
1.06814150	0.01568867
1.19380521	0.01585424
1.31946891	0.01599422
1.44513262	0.01610526
1.57079633	0.01618614
1.69646003	0.01623708
1.82212374	0.01625926
1.94778745	0.01625446
2.07345115	0.01622481
2.19911486	0.01617258
2.32477856	0.01610012
2.45044227	0.01600971
2.57610598	0.01590354
2.70176968	0.01578367
2.82743339	0.01565200
2.95309709	0.01551028
3.07876080	0.01536010
3.20442451	0.01520289
3.33008821	0.01503993
3.45575192	0.01487237
3.58141563	0.01470122
3.70707933	0.01452738
3.83274304	0.01435164
3.95840674	0.01417469
4.08407045	0.01399713
4.20973416	0.01381950
4.33539786	0.01364224
4.46106157	0.01346576
4.58672527	0.01329039
4.71238898	0.01311642
4.83805269	0.01294410
4.96371639	0.01277364
5.08938010	0.01260520
5.21504380	0.01243895
5.34070751	0.01227499
5.46637122	0.01211341
5.59203492	0.01195431
5.71769863	0.01179773
5.84336234	0.01164371
5.96902604	0.01149229
6.09468975	0.01134349
6.22035345	0.01119730
6.34601716	0.01105374
6.47168087	0.01091279
6.59734457	0.01077443
6.72300828	0.01063866
6.84867198	0.01050543
6.97433569	0.01037472
7.09999940	0.01024651
7.22566310	0.01012075
7.35132681	0.00999740
7.47699052	0.00987644
7.60265422	0.00975781
7.72831793	0.00964147
7.85398163	0.00952738
7.97964534	0.00941551
8.10530905	0.00930580
8.23097275	0.00919820
8.35663646	0.00909269
8.48230016	0.00898920
8.60796387	0.00888771
8.73362758	0.00878816
8.85929128	0.00869051
8.98495499	0.00859472
9.11061870	0.00850075
9.23628240	0.00840856
9.36194611	0.00831810
9.48760981	0.00822934
9.61327352	0.00814224
9.73893723	0.00805675
9.86460093	0.00797285
9.99026464	0.00789049
1D_2_4b	-0.98073716	4	0.99182157	-0.30460682	1.12	1	0.6112262	0.54033156	0.86726755	-0.98073716	0.093045004	0.2423858	3.8579241	0.94984506	-0.64515156	-1.2274546	-0.96163008	0.038298743	0.21219008	0.13415756	0.05655596	0.37587679	1.461313	1.9070493	-4.878194	R0:N6:S0:1	e569cda	2	self_wc_10.0_b_50	 3.06e-02	 1.72e-06	2022-03-21@18:29
# w	weight
0.06283185	0.01428645
0.18849556	0.01429405
0.31415927	0.01433691
0.43982297	0.01443885
0.56548668	0.01460107
0.69115038	0.01480727
0.81681409	0.01503559
0.94247780	0.01526628
1.06814150	0.01548442
1.19380521	0.01567997
1.31946891	0.01584690
1.44513262	0.01598213
1.57079633	0.01608472
1.69646003	0.01615513
1.82212374	0.01619477
1.94778745	0.01620562
2.07345115	0.01618999
2.19911486	0.01615034
2.32477856	0.01608915
2.45044227	0.01600885
2.57610598	0.01591173
2.70176968	0.01579998
2.82743339	0.01567558
2.95309709	0.01554037
3.07876080	0.01539601
3.20442451	0.01524401
3.33008821	0.01508571
3.45575192	0.01492230
3.58141563	0.01475485
3.70707933	0.01458430
3.83274304	0.01441148
3.95840674	0.01423712
4.08407045	0.01406186
4.20973416	0.01388624
4.33539786	0.01371075
4.46106157	0.01353582
4.58672527	0.01336179
4.71238898	0.01318898
4.83805269	0.01301766
4.96371639	0.01284804
5.08938010	0.01268031
5.21504380	0.01251464
5.34070751	0.01235115
5.46637122	0.01218995
5.59203492	0.01203113
5.71769863	0.01187474
5.84336234	0.01172085
5.96902604	0.01156948
6.09468975	0.01142067
6.22035345	0.01127442
6.34601716	0.01113074
6.47168087	0.01098963
6.59734457	0.01085108
6.72300828	0.01071506
6.84867198	0.01058156
6.97433569	0.01045056
7.09999940	0.01032202
7.22566310	0.01019591
7.35132681	0.01007220
7.47699052	0.00995084
7.60265422	0.00983180
7.72831793	0.00971505
7.85398163	0.00960053
7.97964534	0.00948821
8.10530905	0.00937805
8.23097275	0.00926999
8.35663646	0.00916401
8.48230016	0.00906005
8.60796387	0.00895807
8.73362758	0.00885804
8.85929128	0.00875991
8.98495499	0.00866363
9.11061870	0.00856917
9.23628240	0.00847648
9.36194611	0.00838554
9.48760981	0.00829628
9.61327352	0.00820869
9.73893723	0.00812271
9.86460093	0.00803832
9.99026464	0.00795547
1D_2_4b	-0.98264574	4	0.9463768	-0.29964932	1.1	1	0.61048578	0.53765037	0.86309017	-0.98264574	0.092042402	0.25841988	3.852134	0.94472304	-0.64177981	-1.2586141	-0.97710543	0.037974629	0.2241025	0.13944643	0.058393129	0.3714914	1.4323868	1.9194277	-4.829045	R0:N6:S0:1	e569cda	3	self_wc_10.0_b_50	 3.10e-02	 9.06e-07	2022-03-21@18:29
# w	weight
0.06283185	0.01379921
0.18849556	0.01382265
0.31415927	0.01389519
0.43982297	0.01403606
0.56548668	0.01424110
0.69115038	0.01448996
0.81681409	0.01475853
0.94247780	0.01502618
1.06814150	0.01527780
1.19380521	0.01550350
1.31946891	0.01569751
1.44513262	0.01585705
1.57079633	0.01598144
1.69646003	0.01607141
1.82212374	0.01612861
1.94778745	0.01615522
2.07345115	0.01615374
2.19911486	0.01612680
2.32477856	0.01607702
2.45044227	0.01600696
2.57610598	0.01591905
2.70176968	0.01581556
2.82743339	0.01569858
2.95309709	0.01557002
3.07876080	0.01543164
3.20442451	0.01528498
3.33008821	0.01513146
3.45575192	0.01497234
3.58141563	0.01480871
3.70707933	0.01464157
3.83274304	0.01447178
3.95840674	0.01430012
4.08407045	0.01412723
4.20973416	0.01395372
4.33539786	0.01378009
4.46106157	0.01360678
4.58672527	0.01343417
4.71238898	0.01326259
4.83805269	0.01309232
4.96371639	0.01292361
5.08938010	0.01275665
5.21504380	0.01259161
5.34070751	0.01242864
5.46637122	0.01226785
5.59203492	0.01210934
5.71769863	0.01195319
5.84336234	0.01179945
5.96902604	0.01164816
6.09468975	0.01149937
6.22035345	0.01135308
6.34601716	0.01120931
6.47168087	0.01106806
6.59734457	0.01092932
6.72300828	0.01079309
6.84867198	0.01065934
6.97433569	0.01052805
7.09999940	0.01039919
7.22566310	0.01027274
7.35132681	0.01014867
7.47699052	0.01002693
7.60265422	0.00990749
7.72831793	0.00979032
7.85398163	0.00967538
7.97964534	0.00956262
8.10530905	0.00945200
8.23097275	0.00934349
8.35663646	0.00923704
8.48230016	0.00913260
8.60796387	0.00903015
8.73362758	0.00892963
8.85929128	0.00883101
8.98495499	0.00873424
9.11061870	0.00863929
9.23628240	0.00854611
9.36194611	0.00845466
9.48760981	0.00836491
9.61327352	0.00827682
9.73893723	0.00819035
9.86460093	0.00810547
