# Evenly Resampled (Max Explicitly Sampled) FDG Plasma TAC (From Turku PET Center)
# Times[minutes] Activity[kBq/ml]
8.825043e+01 4.463714e+00
8.855162e+01 4.450259e+00
8.885282e+01 4.436803e+00
8.915402e+01 4.423347e+00
8.945521e+01 4.409892e+00
8.975641e+01 4.396988e+00
9.005760e+01 4.384401e+00
9.035880e+01 4.371813e+00
9.066000e+01 4.359225e+00
9.096119e+01 4.346637e+00
9.126239e+01 4.334050e+00
9.156358e+01 4.321462e+00
9.186478e+01 4.308874e+00
9.216598e+01 4.296286e+00
9.246717e+01 4.283699e+00
9.276837e+01 4.271111e+00
9.306956e+01 4.258523e+00
9.337076e+01 4.245935e+00
9.367196e+01 4.233348e+00
9.397315e+01 4.220760e+00
9.427435e+01 4.208738e+00
9.457554e+01 4.196957e+00
9.487674e+01 4.185176e+00
9.517794e+01 4.173394e+00
9.547913e+01 4.161613e+00
9.578033e+01 4.149832e+00
9.608152e+01 4.138051e+00
9.638272e+01 4.126270e+00
9.668392e+01 4.114488e+00
9.698511e+01 4.102707e+00
9.728631e+01 4.090926e+00
9.758750e+01 4.079145e+00
9.788870e+01 4.067363e+00
9.818990e+01 4.055582e+00
9.849109e+01 4.043801e+00
9.879229e+01 4.032035e+00
9.909348e+01 4.021004e+00
9.939468e+01 4.009972e+00
9.969588e+01 3.998941e+00
9.999707e+01 3.987909e+00
1.002983e+02 3.976878e+00
1.005995e+02 3.965847e+00
1.009007e+02 3.954815e+00
1.012019e+02 3.943784e+00
1.015031e+02 3.932753e+00
1.018042e+02 3.921721e+00
1.021054e+02 3.910690e+00
1.024066e+02 3.899658e+00
1.027078e+02 3.888627e+00
1.030090e+02 3.877596e+00
1.033102e+02 3.866564e+00
1.036114e+02 3.855533e+00
1.039126e+02 3.844889e+00
1.042138e+02 3.834555e+00
1.045150e+02 3.824222e+00
1.048162e+02 3.813888e+00
1.051174e+02 3.803555e+00
1.054186e+02 3.793221e+00
1.057198e+02 3.782887e+00
1.060210e+02 3.772554e+00
1.063222e+02 3.762220e+00
1.066234e+02 3.751886e+00
1.069246e+02 3.741553e+00
1.072258e+02 3.731219e+00
1.075270e+02 3.720886e+00
1.078282e+02 3.710552e+00
1.081294e+02 3.700218e+00
1.084306e+02 3.689885e+00
1.087318e+02 3.679551e+00
1.090330e+02 3.669391e+00
1.093341e+02 3.659708e+00
1.096353e+02 3.650025e+00
1.099365e+02 3.640342e+00
1.102377e+02 3.630658e+00
1.105389e+02 3.620975e+00
1.108401e+02 3.611292e+00
1.111413e+02 3.601609e+00
1.114425e+02 3.591926e+00
1.117437e+02 3.582243e+00
1.120449e+02 3.572559e+00
1.123461e+02 3.562876e+00
1.126473e+02 3.553193e+00
1.129485e+02 3.543510e+00
1.132497e+02 3.533827e+00
1.135509e+02 3.524144e+00
1.138521e+02 3.514460e+00
1.141533e+02 3.504777e+00
1.144545e+02 3.495162e+00
1.147557e+02 3.486079e+00
1.150569e+02 3.476995e+00
1.153581e+02 3.467911e+00
1.156593e+02 3.458828e+00
1.159605e+02 3.449744e+00
1.162617e+02 3.440661e+00
1.165629e+02 3.431577e+00
1.168640e+02 3.422493e+00
1.171652e+02 3.413410e+00
1.174664e+02 3.404326e+00
1.177676e+02 3.395243e+00
1.180688e+02 3.386159e+00
1.183700e+02 3.377075e+00
1.186712e+02 3.367992e+00
1.189724e+02 3.358908e+00
1.192736e+02 3.349825e+00
1.195748e+02 3.340741e+00
1.198760e+02 3.331657e+00
