Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,,,,,,,,,,,,,,,,,,,,,
,,Natural gas consumption by pressure bracket(*),,,,,,,,,,,,,,,,,,,
Updated 17-12-2025,,,,,,,,,,,,,,,,,,,,,Unit: GWh
,,Liberalized market,,,,,,,Regulated market,,,,,,,Total ,,,,,
Year,Month, Pressure > 60 bar (**),Pressure > 4 bar and =< 60 bar,Pressure =< 4 bar,Interruptible,LNG for direct consumption,Total,, Pressure > 60 bar (**),Pressure > 4 bar and =< 60 bar,Pressure =< 4 bar,Interruptible,LNG for direct consumption,Total,, Pressure > 60 bar (**),Pressure > 4 bar and =< 60 bar,Pressure =< 4 bar,Interruptible,LNG for direct consumption,Total
2004,January,,,,,,,,,,,,,,,5192.176,13262.205198447002,7506.157189022001,1222.20943712,646.1883349999999,27828.936159589
2004,February,,,,,,,,,,,,,,,5479.512328090001,12902.12816505,7309.310787318999,1072.109175,657.24,27420.300455459004
2004,March,,,,,,,,,,,,,,,6209.808556632999,14475.141366677,6931.051984561,1326.792051,648.8850746599999,29591.679033531
2004,April,,,,,,,,,,,,,,,5545.346418600999,13078.420524846,4932.719697508,843.4551730000001,624.934868617,25024.876682572
2004,May,,,,,,,,,,,,,,,5882.223957591001,13790.46766172,2828.4496834729994,808.981323,752.199727507,24062.322353290998
2004,June,,,,,,,,,,,,,,,5993.484876113999,13385.151107703,1918.8440758599997,1895.256494,756.436840175,23949.173393852
2004,July,,,,,,,,,,,,,,,7032.1522354670005,13640.685534087002,1641.714343432,2968.4983319999997,718.30743695,26001.357881936
2004,August,,,,,,,,,,,,,,,6204.5178062509995,10701.334289139999,1302.812011084,2074.878262,691.345539,20974.887907475
2004,September,,,,,,,,,,,,,,,7820.314769914001,13255.203106603998,1799.9949726260002,1669.047127,758.0108479600001,25302.570824103997
2004,October,,,,,,,,,,,,,,,8146.681279422,13684.444866097001,2635.8825295240003,1389.810843,739.62603677,26596.445554813006
2004,November,,,,,,,,,,,,,,,7968.079576459999,14888.001736616003,5972.641116695,1455.3207505999999,717.63286057,31001.676040940998
2004,December,,,,,,,,,,,,,,,8203.087192559,13197.604279039,7811.12125093,750.1044649999999,692.032101,30653.949288528005
2004,Total,,,,,,,,,,,,,,,79677.38499710201,160260.78783602596,52590.69964203401,17476.46343272,8402.839668209,318408.17557609105
2005,January,8869.057710626,13915.779462908,3353.2856036939997,,741.224023,26879.346800228,,698.141125,201.86074652,6174.414634632001,957.35543138,,8031.771937532001,,9567.198835626,14117.640209428,9527.700238326,957.35543138,741.224023,34911.11873776
