refinery_name,received_from,code,barrels,statement_year,statement_month,statement_month_name,statement_date
Corpus Christi Refinery,CITGO,3,28956.0,2025,9,september,2025-09-01
Corpus Christi Refinery,CITGO,7,263221.0,2025,9,september,2025-09-01
Corpus Christi Refinery,CITGO,23,1062164.0,2025,9,september,2025-09-01
Corpus Christi Refinery,CITGO,24,2765259.0,2025,9,september,2025-09-01
"The San Antonio Refinery, LLC",THE SAN ANTONIO REFINERY,24,600832.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,24,1136301.0,2025,9,september,2025-09-01
Tyler Refinery,"Delek Pipeline, Inc.",24,993342.0,2025,9,september,2025-09-01
Tyler Refinery,Lion Oil,3,2622.0,2025,9,september,2025-09-01
Tyler Refinery,Lion Oil,7,0.0,2025,9,september,2025-09-01
Tyler Refinery,Lion Oil,30,0.0,2025,9,september,2025-09-01
Tyler Refinery,Sunoco,24,1225677.0,2025,9,september,2025-09-01
Tyler Refinery,Texas Eastman,2,55150.0,2025,9,september,2025-09-01
Tyler Refinery,Delek Renewables,23,97223.0,2025,9,september,2025-09-01
THREE RIVERS,LP PIPELINE,23,18033.0,2025,9,september,2025-09-01
THREE RIVERS,LP PIPELINE,4,115539.0,2025,9,september,2025-09-01
THREE RIVERS,LP PIPELINE,1,2.0,2025,9,september,2025-09-01
THREE RIVERS,LP PIPELINE,7,261259.0,2025,9,september,2025-09-01
THREE RIVERS,VALERO MKT & SUPPLY,23,136957.0,2025,9,september,2025-09-01
THREE RIVERS,VALERO MKT & SUPPLY,4,2047.0,2025,9,september,2025-09-01
THREE RIVERS,VALERO MKT & SUPPLY,1,2.0,2025,9,september,2025-09-01
THREE RIVERS,VALERO MKT & SUPPLY,7,77748.0,2025,9,september,2025-09-01
THREE RIVERS,GULFMARK,24,46306.0,2025,9,september,2025-09-01
THREE RIVERS,HARVEST,24,2340804.0,2025,9,september,2025-09-01
THREE RIVERS,PLAINS,24,28976.0,2025,9,september,2025-09-01
THREE RIVERS,EOG RESOURCES MARKETING,24,1129750.0,2025,9,september,2025-09-01
THREE RIVERS,MISSION PETROLEUM,24,2506.0,2025,9,september,2025-09-01
THREE RIVERS,GENESIS,24,35135.0,2025,9,september,2025-09-01
THREE RIVERS,AIR LIQUID,23,9202.0,2025,9,september,2025-09-01
THREE RIVERS,"SYNERGY TRANSFER, LLC",24,1564.0,2025,9,september,2025-09-01
THREE RIVERS,VALERO TERM. & DISTRIB. CO.,24,228739.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Sup,2,21381.0,2025,9,september,2025-09-01
MCKEE,MUREX LLC,4,3497.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Sup,4,24555.0,2025,9,september,2025-09-01
MCKEE,Cargill Biodiesel,7,6937.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Supply,10,41380.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Supply,23,8412.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Supply,24,5305381.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,1,196200.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,3,9576.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,4,370087.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,18,235956.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,22,54184.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,23,1838894.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",OCI METHANOL MARKETING LLC,23,49174.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",INFINEUM USA LP,7,1385.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",INNOSPEC FUEL SPECIALTIES,4,417.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EXXONMOBIL OIL CORP,1,48735.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EXXONMOBIL OIL CORP,4,113707.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EXXONMOBIL OIL CORP,8,1624.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EXXONMOBIL OIL CORP,23,391045.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",AIR PRODUCTS & CHEMICALS INC,23,11420.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EURENCO ADDITIVES INC,7,1851.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,2,194385.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,4,235077.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,18,229268.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,23,2110587.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,24,15890035.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EXXONMOBIL OIL CORP,7,1025.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,18,115779.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,23,1539889.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,24,60335.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EXXONMOBIL PROD SOLUTIONS CO US,1,54235.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EXXONMOBIL PROD SOLUTIONS CO US,7,9425.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EXXONMOBIL PROD SOLUTIONS CO US,18,2728155.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EXXONMOBIL PROD SOLUTIONS CO US,23,359764.0,2025,9,september,2025-09-01
Flint Hills Resources,0,2,11.0,2025,9,september,2025-09-01
Flint Hills Resources,0,23,44429.0,2025,9,september,2025-09-01
Flint Hills Resources,CHEVRON PHILLIPS CHEMICAL CO-1,19,24993.0,2025,9,september,2025-09-01
Flint Hills Resources,Energy Transfer,2,1487.0,2025,9,september,2025-09-01
Flint Hills Resources,Enterprise,2,5757.0,2025,9,september,2025-09-01
Flint Hills Resources,FHR,15,344965.0,2025,9,september,2025-09-01
Flint Hills Resources,FHR,23,98503.0,2025,9,september,2025-09-01
Flint Hills Resources,KPL,24,11166997.0,2025,9,september,2025-09-01
Flint Hills Resources,Magellan,4,72475.0,2025,9,september,2025-09-01
Flint Hills Resources,Magellan,19,94910.0,2025,9,september,2025-09-01
Flint Hills Resources,MARATHON PETROLEUM CO LP,7,106130.0,2025,9,september,2025-09-01
Flint Hills Resources,MARATHON PETROLEUM CO LP,19,24357.0,2025,9,september,2025-09-01
Flint Hills Resources,MKG - Energy Transfer GC NGL M,2,20281.0,2025,9,september,2025-09-01
Flint Hills Resources,P17,4,9847.0,2025,9,september,2025-09-01
Flint Hills Resources,P17,23,228850.0,2025,9,september,2025-09-01
Flint Hills Resources,P6,19,71213.0,2025,9,september,2025-09-01
Flint Hills Resources,P6,23,74310.0,2025,9,september,2025-09-01
Flint Hills Resources,PHILLIPS 66 COMPANY,19,190137.0,2025,9,september,2025-09-01
Flint Hills Resources,Targa Downstream,2,17681.0,2025,9,september,2025-09-01
Flint Hills Resources,Texas Aromatics,2,13261.0,2025,9,september,2025-09-01
Flint Hills Resources,Valero Diesel Nustar,6,337479.0,2025,9,september,2025-09-01
Flint Hills Resources,TEXAS AROMATICS LP,19,25832.0,2025,9,september,2025-09-01
Flint Hills Resources,VALERO MARKETING AND SUPPLY,15,96700.0,2025,9,september,2025-09-01
Flint Hills Resources,Rio Energy International Inc,19,23720.0,2025,9,september,2025-09-01
Flint Hills Resources,ENERGY TRANSFER - MB,2,3756.0,2025,9,september,2025-09-01
Flint Hills Resources,STRYKER FUELS LLC,19,50000.0,2025,9,september,2025-09-01
Flint Hills Resources,TARGA - MB,2,15143.0,2025,9,september,2025-09-01
Flint Hills Resources,TXAROM - COPANO SHERIDAN,2,3934.0,2025,9,september,2025-09-01
Flint Hills Resources,TXAROM - SEAHAWK PT COMFORT,2,6842.0,2025,9,september,2025-09-01
GALENA PARK SPLITTER,BP,24,487904.0,2025,9,september,2025-09-01
GALENA PARK SPLITTER,EagleHawk Field Svs. L,24,1112794.0,2025,9,september,2025-09-01
GALENA PARK SPLITTER,EOG Resources Mkt. In,24,703185.0,2025,9,september,2025-09-01
GALENA PARK SPLITTER,Republic,24,36228.0,2025,9,september,2025-09-01
Nixon Refinery,MVP,24,18812.0,2025,9,september,2025-09-01
Nixon Refinery,TRAFIGURA,10,276776.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"DK Trading & Supply, LLC-SDP",23,52133.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"ENI TRADING & SHIPPING, INC-SDP",23,569567.0,2025,9,september,2025-09-01
Galveston Bay Refinery,GULFMARK ENERGY INC,23,29374.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ARENA ENERGY LP-SDP,23,32871.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ATLANTIC TRADING & MARKET - SDP,23,30000.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"BLANCHARD PIPELINE COMPANY, LLC",2,9935.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"BLANCHARD PIPELINE COMPANY, LLC",23,54118.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"BP Oil Supply, BP Products North America Inc-SDP",23,1095552.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Energy Transfer Crude Marketing LLC-SDP,23,90000.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Enterprise Products Operating LLC-SDP,2,140104.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Equinor Marketing & Trading (US) Inc.-SDP,23,30000.0,2025,9,september,2025-09-01
Galveston Bay Refinery,EXXONMOBIL OIL CORPORATION-SDP,23,345011.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INEOS Olefins & Polymers USA,4,586.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INEOS Olefins & Polymers USA,23,28560.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Ineos Styrolution Amer-En,23,6982.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Ineos US Chemicals Company-SP,23,1837.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Javelin Gomex Trading LLC-SDP,23,1408.0,2025,9,september,2025-09-01
Galveston Bay Refinery,KM Tejas/TC/GBR,1,8301.0,2025,9,september,2025-09-01
Galveston Bay Refinery,KM Tejas/TC/GBR,2,3166.0,2025,9,september,2025-09-01
Galveston Bay Refinery,KM Tejas/TC/GBR,4,3601.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"Magellan Pipeline Company, L.P.-SDP",23,10171277.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON REFINING & MARKETING,23,458336.0,2025,9,september,2025-09-01
Galveston Bay Refinery,McMoRan Oil & Gas LLC-SDP,23,374.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Occidental Energy Marketing Inc.-SDP,23,2440142.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Seaway Crude Pipeline Company LLC,23,4189175.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Shell Trading,23,334802.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Trafigura Trading LLC-SDP,23,232591.0,2025,9,september,2025-09-01
Galveston Bay Refinery,"Vision Energy, LLC-SDP",23,21653.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Woodside Energy (Deepwater) Inc.,23,210000.0,2025,9,september,2025-09-01
Port Arthur Refinery,Enterprise,2,24013.0,2025,9,september,2025-09-01
Port Arthur Refinery,Enterprise,23,50494.0,2025,9,september,2025-09-01
Port Arthur Refinery,TPC,23,44257.0,2025,9,september,2025-09-01
Port Arthur Refinery,Air Liquide,23,128333.0,2025,9,september,2025-09-01
Port Arthur Refinery,Praxair,23,288848.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,15,695324.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,23,775255.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,24,19599325.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,2,39520.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,24,3560353.0,2025,9,september,2025-09-01
Borger Refinery,Crude Supply Division,24,4958239.0,2025,9,september,2025-09-01
Borger Refinery,Rocky Products Station,19,79329.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,4,12509.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,19,5423.0,2025,9,september,2025-09-01
Borger Refinery,E&P- Great Plains Division,4,1356.0,2025,9,september,2025-09-01
Borger Refinery,E&P- Great Plains Division,19,131037.0,2025,9,september,2025-09-01
Sweeny Refinery,Phillips 66,24,5770254.0,2025,9,september,2025-09-01
Sweeny Refinery,Commercial Outlet,23,224375.0,2025,9,september,2025-09-01
Sweeny Refinery,Commercial Outlet,22,102348.0,2025,9,september,2025-09-01
Sweeny Refinery,Chevron Phillips Chemical,23,13109.0,2025,9,september,2025-09-01
Sweeny Refinery,Chevron Phillips Chemical,4,800740.0,2025,9,september,2025-09-01
Sweeny Refinery,Chevron Phillips Chemical,2,96853.0,2025,9,september,2025-09-01
Sweeny Refinery,SWEENY FRACTIONATOR,2,423238.0,2025,9,september,2025-09-01
Sweeny Refinery,Kinder Morgan/Gray Oak,24,3076556.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",24,642534.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,The Premcor Pipeline Co.,24,7152464.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,PMI Mexico,24,1932636.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,PMI Mexico,18,696084.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Chveron Products Import,24,279218.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,The Premcor Pipeline Co. Terminal,2,2.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Air Liquide,23,41426.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Air Products,23,203150.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,CenterPointEnergy,23,185065.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Chevron-Phillips,23,31143.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Storage,8,44974.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Storage,18,41922.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,23,108658.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Storage,2,11961.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Houston,23,47481.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,23,109852.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Diesel LLC,23,13536.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Enterprise,2,118290.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Linde Inc,23,129724.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,HARTREE PARTNERS LP,23,89527.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,GALTRADE LTD,23,300928.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Vitol,23,139876.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,GLENCORE,23,300208.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,2,293957.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,19,58659.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,23,124935.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Chemicals,1,66952.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,4,146961.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,24,3852676.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Shell Trading,18,492989.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,PMI Trading,24,2169352.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Air Products,23,78562.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,Lindie,23,61987.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,TPC HOLDINGS INC.,19,106454.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,EXXONMOBIL OIL CORPORATION,24,458676.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,CHEVRON USA INC,24,100813.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,BP PRODUCTS NORTH AMERICA INC,4,103304.0,2025,9,september,2025-09-01
Deer Park Manufacturing Complex,SOCAR TRADING NORTH AMERICA LLC,24,-100771.0,2025,9,september,2025-09-01
Port Arthur,ATMI,23,91547.0,2025,9,september,2025-09-01
Port Arthur,BTP LLC,4,69862.0,2025,9,september,2025-09-01
Port Arthur,CLASSEN,2,9520.0,2025,9,september,2025-09-01
Port Arthur,NGL,2,24559.0,2025,9,september,2025-09-01
Port Arthur,TAUBER,2,20811.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,8,8063.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,23,25980.0,2025,9,september,2025-09-01
Port Arthur,TEPRI,15,20448.0,2025,9,september,2025-09-01
Port Arthur,SUN JUNCTION,24,3186903.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ENTERPRISE,2,80910.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MAGELLAN,4,53496.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,CORPUS - VALERO,6,51146.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PT ARTHUR-VALERO,6,16780.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PT ARTHUR-VALERO,8,5369.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,HARTREE PARTNERS,8,130921.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,HOUSTON - VALERO,8,27787.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,LITASCO,8,301227.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MARATHON,8,49592.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,PMI,8,329485.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,TRAFIGURA,8,350478.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,AIR LIQUIDE,23,86904.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,LINDE,23,13045.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,ENTERPRISE,24,3045488.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,MAGELLAN,24,60211.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,OCCIDENTAL,24,1700905.0,2025,9,september,2025-09-01
VALERO TEXAS CITY REFINERY,SOUTH BOW MARKETING,24,802470.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,CHEMSTAR,4,4482.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENTERPRISE,24,2378161.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENTERPRISE,2,325854.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENERGY TRANSFER,24,-173.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,ENERGY TRANSFER,2,12240.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,DK TRADING,4,34782.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,LINDE,23,112518.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,MAGELLAN,24,4168455.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,VALERO PORT ARTHUR,7,48154.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,VALERO ST. CHARLES,4,52383.0,2025,9,september,2025-09-01
VALERO HOUSTON REFINING,VALERO TEXAS CITY,7,797486.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,"ATLANTIC TRADING & MARKETING, INC.",4,50244.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,BP PRODUCTS NORTH AMERICA INC,19,224503.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,CHEVRON - PHILLIPS CHEMICAL COMPANY,19,24987.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,DK TRADING & SUPPLY LLC,4,53002.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,ENERGY TRANSFER GC NGL MARKETING LL,19,21689.0,2025,9,september,2025-09-01
VALERO BILL GREEHEY REFINERY W,ENTERPRISE PRODUCTS OPERATING LLC,19,449270.0,2025,9,september,2025-09-01
