week_number,week_ended,commodity,cars
8,2023-02-25,Metallic Ores and Metals,14943.0
8,2023-02-25,Motor Vehicles and Parts,4712.0
8,2023-02-25,Nonmetallic Minerals,5622.0
8,2023-02-25,Other,1415.0
8,2023-02-25,Petroleum and Petroleum Products,8535.0
9,2023-03-04,Chemicals,11985.0
9,2023-03-04,Coal,7789.0
9,2023-03-04,"Farm Products excl. Grain, and Food",8249.0
9,2023-03-04,Forest Products,6255.0
9,2023-03-04,Grain,9721.0
9,2023-03-04,Metallic Ores and Metals,15435.0
9,2023-03-04,Motor Vehicles and Parts,5147.0
9,2023-03-04,Nonmetallic Minerals,6253.0
9,2023-03-04,Other,1570.0
9,2023-03-04,Petroleum and Petroleum Products,8421.0
10,2023-03-11,Chemicals,12688.0
10,2023-03-11,Coal,8314.0
10,2023-03-11,"Farm Products excl. Grain, and Food",6855.0
10,2023-03-11,Forest Products,6072.0
10,2023-03-11,Grain,10185.0
10,2023-03-11,Metallic Ores and Metals,14525.0
10,2023-03-11,Motor Vehicles and Parts,5131.0
10,2023-03-11,Nonmetallic Minerals,6004.0
10,2023-03-11,Other,1589.0
10,2023-03-11,Petroleum and Petroleum Products,8196.0
11,2023-03-18,Chemicals,11853.0
11,2023-03-18,Coal,8470.0
11,2023-03-18,"Farm Products excl. Grain, and Food",8688.0
11,2023-03-18,Forest Products,6402.0
11,2023-03-18,Grain,8173.0
11,2023-03-18,Metallic Ores and Metals,14570.0
11,2023-03-18,Motor Vehicles and Parts,5091.0
11,2023-03-18,Nonmetallic Minerals,5404.0
11,2023-03-18,Other,1572.0
11,2023-03-18,Petroleum and Petroleum Products,8158.0
12,2023-03-25,Chemicals,12298.0
12,2023-03-25,Coal,9242.0
12,2023-03-25,"Farm Products excl. Grain, and Food",7472.0
12,2023-03-25,Forest Products,6305.0
12,2023-03-25,Grain,10117.0
12,2023-03-25,Metallic Ores and Metals,15618.0
12,2023-03-25,Motor Vehicles and Parts,5094.0
12,2023-03-25,Nonmetallic Minerals,6593.0
12,2023-03-25,Other,1641.0
12,2023-03-25,Petroleum and Petroleum Products,8740.0
132023,2023-04-01,Chemicals,12598.0
132023,2023-04-01,Coal,9571.0
132023,2023-04-01,"Farm Products excl. Grain, and Food",8234.0
132023,2023-04-01,Forest Products,6200.0
132023,2023-04-01,Grain,10027.0
132023,2023-04-01,Metallic Ores and Metals,17562.0
132023,2023-04-01,Motor Vehicles and Parts,4819.0
132023,2023-04-01,Nonmetallic Minerals,6386.0
132023,2023-04-01,Other,1727.0
132023,2023-04-01,Petroleum and Petroleum Products,7946.0
14,2023-04-08,Chemicals,12097.0
14,2023-04-08,Coal,9000.0
14,2023-04-08,"Farm Products excl. Grain, and Food",6841.0
14,2023-04-08,Forest Products,5579.0
14,2023-04-08,Grain,10193.0
14,2023-04-08,Metallic Ores and Metals,14608.0
14,2023-04-08,Motor Vehicles and Parts,5208.0
14,2023-04-08,Nonmetallic Minerals,6068.0
14,2023-04-08,Other,1507.0
14,2023-04-08,Petroleum and Petroleum Products,7696.0
15,2023-04-15,Chemicals,12052.0
15,2023-04-15,Coal,9734.0
15,2023-04-15,"Farm Products excl. Grain, and Food",7186.0
15,2023-04-15,Forest Products,6132.0
15,2023-04-15,Grain,10292.0
15,2023-04-15,Metallic Ores and Metals,16713.0
15,2023-04-15,Motor Vehicles and Parts,5006.0
15,2023-04-15,Nonmetallic Minerals,6510.0
15,2023-04-15,Other,1447.0
15,2023-04-15,Petroleum and Petroleum Products,7247.0
16,2023-04-22,Chemicals,12228.0
16,2023-04-22,Coal,9208.0
16,2023-04-22,"Farm Products excl. Grain, and Food",6974.0
16,2023-04-22,Forest Products,6177.0
16,2023-04-22,Grain,9648.0
16,2023-04-22,Metallic Ores and Metals,15934.0
16,2023-04-22,Motor Vehicles and Parts,5073.0
16,2023-04-22,Nonmetallic Minerals,6424.0
16,2023-04-22,Other,1732.0
16,2023-04-22,Petroleum and Petroleum Products,7639.0
17,2023-04-29,Chemicals,12562.0
17,2023-04-29,Coal,9140.0
17,2023-04-29,"Farm Products excl. Grain, and Food",6969.0
17,2023-04-29,Forest Products,6028.0
17,2023-04-29,Grain,10443.0
17,2023-04-29,Metallic Ores and Metals,16678.0
17,2023-04-29,Motor Vehicles and Parts,5335.0
17,2023-04-29,Nonmetallic Minerals,7175.0
17,2023-04-29,Other,1657.0
17,2023-04-29,Petroleum and Petroleum Products,7732.0
18,2023-05-06,Chemicals,11663.0
18,2023-05-06,Coal,9134.0
18,2023-05-06,"Farm Products excl. Grain, and Food",6533.0
18,2023-05-06,Forest Products,5666.0
18,2023-05-06,Grain,7444.0
18,2023-05-06,Metallic Ores and Metals,15413.0
18,2023-05-06,Motor Vehicles and Parts,5188.0
18,2023-05-06,Nonmetallic Minerals,6367.0
18,2023-05-06,Other,1645.0
18,2023-05-06,Petroleum and Petroleum Products,7532.0
19,2023-05-13,Chemicals,13486.0
19,2023-05-13,Coal,8424.0
19,2023-05-13,"Farm Products excl. Grain, and Food",6870.0
19,2023-05-13,Forest Products,6759.0
19,2023-05-13,Grain,8516.0
19,2023-05-13,Metallic Ores and Metals,17985.0
19,2023-05-13,Motor Vehicles and Parts,6894.0
19,2023-05-13,Nonmetallic Minerals,8634.0
19,2023-05-13,Other,2625.0
19,2023-05-13,Petroleum and Petroleum Products,9591.0
20,2023-05-20,Chemicals,13970.0
20,2023-05-20,Coal,8721.0
20,2023-05-20,"Farm Products excl. Grain, and Food",6000.0
20,2023-05-20,Forest Products,6887.0
20,2023-05-20,Grain,7801.0
20,2023-05-20,Metallic Ores and Metals,18486.0
20,2023-05-20,Motor Vehicles and Parts,7063.0
20,2023-05-20,Nonmetallic Minerals,7126.0
20,2023-05-20,Other,2532.0
20,2023-05-20,Petroleum and Petroleum Products,9076.0
21,2023-05-27,Chemicals,13701.0
21,2023-05-27,Coal,9378.0
21,2023-05-27,"Farm Products excl. Grain, and Food",6232.0
21,2023-05-27,Forest Products,6757.0
21,2023-05-27,Grain,7652.0
21,2023-05-27,Metallic Ores and Metals,16557.0
21,2023-05-27,Motor Vehicles and Parts,6616.0
21,2023-05-27,Nonmetallic Minerals,7657.0
21,2023-05-27,Other,1955.0
21,2023-05-27,Petroleum and Petroleum Products,9744.0
22,2023-06-03,Chemicals,13425.0
22,2023-06-03,Coal,8502.0
22,2023-06-03,"Farm Products excl. Grain, and Food",5340.0
22,2023-06-03,Forest Products,6870.0
22,2023-06-03,Grain,7098.0
22,2023-06-03,Metallic Ores and Metals,17971.0
22,2023-06-03,Motor Vehicles and Parts,6454.0
22,2023-06-03,Nonmetallic Minerals,8177.0
22,2023-06-03,Other,2191.0
22,2023-06-03,Petroleum and Petroleum Products,9312.0
23,2023-06-10,Chemicals,12241.0
23,2023-06-10,Coal,8201.0
23,2023-06-10,"Farm Products excl. Grain, and Food",6140.0
23,2023-06-10,Forest Products,6563.0
23,2023-06-10,Grain,8193.0
23,2023-06-10,Metallic Ores and Metals,17458.0
23,2023-06-10,Motor Vehicles and Parts,7416.0
23,2023-06-10,Nonmetallic Minerals,7541.0
23,2023-06-10,Other,2165.0
23,2023-06-10,Petroleum and Petroleum Products,10272.0
24,2023-06-17,Chemicals,12533.0
24,2023-06-17,Coal,8475.0
24,2023-06-17,"Farm Products excl. Grain, and Food",5988.0
24,2023-06-17,Forest Products,6505.0
24,2023-06-17,Grain,8537.0
24,2023-06-17,Metallic Ores and Metals,18496.0
24,2023-06-17,Motor Vehicles and Parts,6451.0
24,2023-06-17,Nonmetallic Minerals,7660.0
24,2023-06-17,Other,2280.0
24,2023-06-17,Petroleum and Petroleum Products,9614.0
25,2023-06-24,Chemicals,12999.0
25,2023-06-24,Coal,8835.0
25,2023-06-24,"Farm Products excl. Grain, and Food",6209.0
25,2023-06-24,Forest Products,6492.0
25,2023-06-24,Grain,8258.0
25,2023-06-24,Metallic Ores and Metals,19710.0
25,2023-06-24,Motor Vehicles and Parts,7165.0
25,2023-06-24,Nonmetallic Minerals,8039.0
25,2023-06-24,Other,2112.0
25,2023-06-24,Petroleum and Petroleum Products,9327.0
26,2023-07-01,Chemicals,13923.0
26,2023-07-01,Coal,8848.0
26,2023-07-01,"Farm Products excl. Grain, and Food",6734.0
26,2023-07-01,Forest Products,6308.0
26,2023-07-01,Grain,7930.0
26,2023-07-01,Metallic Ores and Metals,16942.0
26,2023-07-01,Motor Vehicles and Parts,6440.0
26,2023-07-01,Nonmetallic Minerals,7989.0
26,2023-07-01,Other,2380.0
26,2023-07-01,Petroleum and Petroleum Products,9120.0
27,2023-07-08,Chemicals,10907.0
27,2023-07-08,Coal,7352.0
27,2023-07-08,"Farm Products excl. Grain, and Food",7421.0
27,2023-07-08,Forest Products,5998.0
27,2023-07-08,Grain,8241.0
27,2023-07-08,Metallic Ores and Metals,18377.0
27,2023-07-08,Motor Vehicles and Parts,5866.0
27,2023-07-08,Nonmetallic Minerals,7638.0
27,2023-07-08,Other,2126.0
27,2023-07-08,Petroleum and Petroleum Products,9448.0
28,2023-07-15,Chemicals,11568.0
28,2023-07-15,Coal,6866.0
28,2023-07-15,"Farm Products excl. Grain, and Food",6881.0
28,2023-07-15,Forest Products,6379.0
28,2023-07-15,Grain,8921.0
28,2023-07-15,Metallic Ores and Metals,19441.0
28,2023-07-15,Motor Vehicles and Parts,6646.0
28,2023-07-15,Nonmetallic Minerals,8161.0
28,2023-07-15,Other,2609.0
28,2023-07-15,Petroleum and Petroleum Products,9582.0
29,2023-07-22,Chemicals,13022.0
29,2023-07-22,Coal,7503.0
29,2023-07-22,"Farm Products excl. Grain, and Food",6404.0
29,2023-07-22,Forest Products,6421.0
29,2023-07-22,Grain,9270.0
29,2023-07-22,Metallic Ores and Metals,19714.0
29,2023-07-22,Motor Vehicles and Parts,6665.0
29,2023-07-22,Nonmetallic Minerals,8776.0
29,2023-07-22,Other,2213.0
29,2023-07-22,Petroleum and Petroleum Products,9713.0
30,2023-07-29,Chemicals,14115.0
30,2023-07-29,Coal,8045.0
30,2023-07-29,"Farm Products excl. Grain, and Food",6549.0
30,2023-07-29,Forest Products,6806.0
30,2023-07-29,Grain,7154.0
30,2023-07-29,Metallic Ores and Metals,19252.0
30,2023-07-29,Motor Vehicles and Parts,6520.0
30,2023-07-29,Nonmetallic Minerals,7370.0
30,2023-07-29,Other,2468.0
30,2023-07-29,Petroleum and Petroleum Products,9778.0
31,2023-08-05,Chemicals,14405.0
31,2023-08-05,Coal,8757.0
31,2023-08-05,"Farm Products excl. Grain, and Food",6330.0
31,2023-08-05,Forest Products,6682.0
31,2023-08-05,Grain,7316.0
31,2023-08-05,Metallic Ores and Metals,19506.0
31,2023-08-05,Motor Vehicles and Parts,6076.0
31,2023-08-05,Nonmetallic Minerals,8145.0
31,2023-08-05,Other,2183.0
31,2023-08-05,Petroleum and Petroleum Products,9749.0
32,2023-08-12,Chemicals,13349.0
32,2023-08-12,Coal,8262.0
32,2023-08-12,"Farm Products excl. Grain, and Food",5848.0
32,2023-08-12,Forest Products,6291.0
32,2023-08-12,Grain,7185.0
32,2023-08-12,Metallic Ores and Metals,20163.0
32,2023-08-12,Motor Vehicles and Parts,6319.0
32,2023-08-12,Nonmetallic Minerals,8470.0
32,2023-08-12,Other,1985.0
32,2023-08-12,Petroleum and Petroleum Products,9618.0
33,2023-08-19,Chemicals,14395.0
33,2023-08-19,Coal,7952.0
33,2023-08-19,"Farm Products excl. Grain, and Food",5994.0
33,2023-08-19,Forest Products,6583.0
33,2023-08-19,Grain,7459.0
33,2023-08-19,Metallic Ores and Metals,20136.0
33,2023-08-19,Motor Vehicles and Parts,7046.0
33,2023-08-19,Nonmetallic Minerals,9010.0
33,2023-08-19,Other,1954.0
33,2023-08-19,Petroleum and Petroleum Products,9620.0
34,2023-08-26,Chemicals,13873.0
34,2023-08-26,Coal,7793.0
34,2023-08-26,"Farm Products excl. Grain, and Food",6460.0
34,2023-08-26,Forest Products,6862.0
34,2023-08-26,Grain,7904.0
34,2023-08-26,Metallic Ores and Metals,15744.0
34,2023-08-26,Motor Vehicles and Parts,6545.0
34,2023-08-26,Nonmetallic Minerals,7428.0
34,2023-08-26,Other,1914.0
34,2023-08-26,Petroleum and Petroleum Products,9354.0
35,2023-09-02,Chemicals,14214.0
35,2023-09-02,Coal,7486.0
35,2023-09-02,"Farm Products excl. Grain, and Food",6834.0
35,2023-09-02,Forest Products,6914.0
35,2023-09-02,Grain,8234.0
35,2023-09-02,Metallic Ores and Metals,19736.0
35,2023-09-02,Motor Vehicles and Parts,6725.0
35,2023-09-02,Nonmetallic Minerals,8304.0
35,2023-09-02,Other,1977.0
35,2023-09-02,Petroleum and Petroleum Products,9480.0
36,2023-09-09,Chemicals,13482.0
36,2023-09-09,Coal,7781.0
36,2023-09-09,"Farm Products excl. Grain, and Food",7089.0
36,2023-09-09,Forest Products,6411.0
36,2023-09-09,Grain,9289.0
36,2023-09-09,Metallic Ores and Metals,19454.0
36,2023-09-09,Motor Vehicles and Parts,6580.0
36,2023-09-09,Nonmetallic Minerals,7676.0
36,2023-09-09,Other,2016.0
36,2023-09-09,Petroleum and Petroleum Products,9682.0
37,2023-09-16,Chemicals,13352.0
37,2023-09-16,Coal,7854.0
37,2023-09-16,"Farm Products excl. Grain, and Food",7209.0
37,2023-09-16,Forest Products,6985.0
37,2023-09-16,Grain,11309.0
37,2023-09-16,Metallic Ores and Metals,18888.0
37,2023-09-16,Motor Vehicles and Parts,7295.0
37,2023-09-16,Nonmetallic Minerals,7188.0
37,2023-09-16,Other,1784.0
37,2023-09-16,Petroleum and Petroleum Products,10246.0
38,2023-09-23,Chemicals,14264.0
38,2023-09-23,Coal,7921.0
38,2023-09-23,"Farm Products excl. Grain, and Food",8762.0
38,2023-09-23,Forest Products,6871.0
38,2023-09-23,Grain,10049.0
38,2023-09-23,Metallic Ores and Metals,20314.0
38,2023-09-23,Motor Vehicles and Parts,7823.0
38,2023-09-23,Nonmetallic Minerals,7822.0
38,2023-09-23,Other,2117.0
38,2023-09-23,Petroleum and Petroleum Products,10082.0
39,2023-09-30,Chemicals,13172.0
39,2023-09-30,Coal,8941.0
39,2023-09-30,"Farm Products excl. Grain, and Food",8614.0
39,2023-09-30,Forest Products,6655.0
39,2023-09-30,Grain,12837.0
39,2023-09-30,Metallic Ores and Metals,19947.0
39,2023-09-30,Motor Vehicles and Parts,6908.0
39,2023-09-30,Nonmetallic Minerals,8388.0
39,2023-09-30,Other,2398.0
39,2023-09-30,Petroleum and Petroleum Products,10036.0
40,2023-10-07,Chemicals,13442.0
40,2023-10-07,Coal,8105.0
40,2023-10-07,"Farm Products excl. Grain, and Food",8675.0
40,2023-10-07,Forest Products,6638.0
40,2023-10-07,Grain,11680.0
40,2023-10-07,Metallic Ores and Metals,19695.0
40,2023-10-07,Motor Vehicles and Parts,7474.0
40,2023-10-07,Nonmetallic Minerals,8280.0
40,2023-10-07,Other,2153.0
40,2023-10-07,Petroleum and Petroleum Products,10346.0
41,2023-10-14,Chemicals,13670.0
41,2023-10-14,Coal,7694.0
41,2023-10-14,"Farm Products excl. Grain, and Food",8083.0
41,2023-10-14,Forest Products,6290.0
41,2023-10-14,Grain,12936.0
41,2023-10-14,Metallic Ores and Metals,18311.0
41,2023-10-14,Motor Vehicles and Parts,6591.0
41,2023-10-14,Nonmetallic Minerals,8379.0
41,2023-10-14,Other,2183.0
41,2023-10-14,Petroleum and Petroleum Products,10345.0
42,2023-10-21,Chemicals,13290.0
42,2023-10-21,Coal,8412.0
42,2023-10-21,"Farm Products excl. Grain, and Food",7683.0
42,2023-10-21,Forest Products,6346.0
42,2023-10-21,Grain,13732.0
42,2023-10-21,Metallic Ores and Metals,18961.0
42,2023-10-21,Motor Vehicles and Parts,7428.0
42,2023-10-21,Nonmetallic Minerals,8315.0
42,2023-10-21,Other,2011.0
42,2023-10-21,Petroleum and Petroleum Products,10583.0
43,2023-10-28,Chemicals,13586.0
43,2023-10-28,Coal,8245.0
43,2023-10-28,"Farm Products excl. Grain, and Food",7631.0
43,2023-10-28,Forest Products,6144.0
43,2023-10-28,Grain,13317.0
43,2023-10-28,Metallic Ores and Metals,18145.0
43,2023-10-28,Motor Vehicles and Parts,7641.0
43,2023-10-28,Nonmetallic Minerals,8327.0
43,2023-10-28,Other,2071.0
43,2023-10-28,Petroleum and Petroleum Products,10773.0
44,2023-11-04,Chemicals,13760.0
44,2023-11-04,Coal,8811.0
44,2023-11-04,"Farm Products excl. Grain, and Food",8251.0
44,2023-11-04,Forest Products,6676.0
44,2023-11-04,Grain,12151.0
44,2023-11-04,Metallic Ores and Metals,20442.0
44,2023-11-04,Motor Vehicles and Parts,7213.0
44,2023-11-04,Nonmetallic Minerals,7207.0
44,2023-11-04,Other,2069.0
44,2023-11-04,Petroleum and Petroleum Products,10727.0
45,2023-11-11,Chemicals,14186.0
45,2023-11-11,Coal,9302.0
45,2023-11-11,"Farm Products excl. Grain, and Food",6762.0
45,2023-11-11,Forest Products,6539.0
45,2023-11-11,Grain,11862.0
45,2023-11-11,Metallic Ores and Metals,20013.0
45,2023-11-11,Motor Vehicles and Parts,7066.0
45,2023-11-11,Nonmetallic Minerals,7615.0
45,2023-11-11,Other,2304.0
45,2023-11-11,Petroleum and Petroleum Products,11229.0
46,2023-11-18,Chemicals,15778.0
46,2023-11-18,Coal,8530.0
46,2023-11-18,"Farm Products excl. Grain, and Food",6730.0
46,2023-11-18,Forest Products,6972.0
46,2023-11-18,Grain,13129.0
46,2023-11-18,Metallic Ores and Metals,19258.0
46,2023-11-18,Motor Vehicles and Parts,7202.0
46,2023-11-18,Nonmetallic Minerals,7432.0
46,2023-11-18,Other,2166.0
46,2023-11-18,Petroleum and Petroleum Products,11363.0
47,2023-11-25,Chemicals,12851.0
47,2023-11-25,Coal,7793.0
47,2023-11-25,"Farm Products excl. Grain, and Food",7138.0
47,2023-11-25,Forest Products,6853.0
47,2023-11-25,Grain,11397.0
47,2023-11-25,Metallic Ores and Metals,18687.0
47,2023-11-25,Motor Vehicles and Parts,7260.0
47,2023-11-25,Nonmetallic Minerals,6708.0
47,2023-11-25,Other,2031.0
47,2023-11-25,Petroleum and Petroleum Products,10639.0
48,2023-12-02,Chemicals,16069.0
48,2023-12-02,Coal,8878.0
48,2023-12-02,"Farm Products excl. Grain, and Food",6857.0
48,2023-12-02,Forest Products,6946.0
48,2023-12-02,Grain,11323.0
48,2023-12-02,Metallic Ores and Metals,19623.0
48,2023-12-02,Motor Vehicles and Parts,7588.0
48,2023-12-02,Nonmetallic Minerals,7007.0
48,2023-12-02,Other,2160.0
48,2023-12-02,Petroleum and Petroleum Products,11164.0
49,2023-12-09,Chemicals,13819.0
49,2023-12-09,Coal,7725.0
49,2023-12-09,"Farm Products excl. Grain, and Food",7211.0
49,2023-12-09,Forest Products,6703.0
49,2023-12-09,Grain,11202.0
49,2023-12-09,Metallic Ores and Metals,17986.0
49,2023-12-09,Motor Vehicles and Parts,7815.0
49,2023-12-09,Nonmetallic Minerals,7159.0
49,2023-12-09,Other,2751.0
49,2023-12-09,Petroleum and Petroleum Products,11313.0
50,2023-12-16,Chemicals,14875.0
50,2023-12-16,Coal,7768.0
50,2023-12-16,"Farm Products excl. Grain, and Food",7324.0
50,2023-12-16,Forest Products,6751.0
50,2023-12-16,Grain,11891.0
50,2023-12-16,Metallic Ores and Metals,20236.0
50,2023-12-16,Motor Vehicles and Parts,6967.0
50,2023-12-16,Nonmetallic Minerals,7300.0
50,2023-12-16,Other,2297.0
50,2023-12-16,Petroleum and Petroleum Products,11990.0
51,2023-12-23,Chemicals,14073.0
51,2023-12-23,Coal,7338.0
51,2023-12-23,"Farm Products excl. Grain, and Food",7603.0
51,2023-12-23,Forest Products,6668.0
51,2023-12-23,Grain,10650.0
51,2023-12-23,Metallic Ores and Metals,20051.0
51,2023-12-23,Motor Vehicles and Parts,6161.0
51,2023-12-23,Nonmetallic Minerals,6882.0
51,2023-12-23,Other,2111.0
51,2023-12-23,Petroleum and Petroleum Products,12141.0
52,2023-12-30,Chemicals,12834.0
52,2023-12-30,Coal,7405.0
52,2023-12-30,"Farm Products excl. Grain, and Food",5772.0
52,2023-12-30,Forest Products,5045.0
52,2023-12-30,Grain,7339.0
52,2023-12-30,Metallic Ores and Metals,16899.0
52,2023-12-30,Motor Vehicles and Parts,3097.0
52,2023-12-30,Nonmetallic Minerals,5793.0
52,2023-12-30,Other,1238.0
52,2023-12-30,Petroleum and Petroleum Products,10041.0
1,2024-01-06,Chemicals,14212.0
1,2024-01-06,Coal,8841.0
1,2024-01-06,"Farm Products excl. Grain, and Food",6536.0
1,2024-01-06,Forest Products,6140.0
1,2024-01-06,Grain,8570.0
1,2024-01-06,Metallic Ores and Metals,19376.0
1,2024-01-06,Motor Vehicles and Parts,4002.0
1,2024-01-06,Nonmetallic Minerals,5622.0
1,2024-01-06,Other,1437.0
1,2024-01-06,Petroleum and Petroleum Products,10468.0
2,2024-01-13,Chemicals,12801.0
2,2024-01-13,Coal,6704.0
2,2024-01-13,"Farm Products excl. Grain, and Food",6688.0
2,2024-01-13,Forest Products,6198.0
2,2024-01-13,Grain,10250.0
2,2024-01-13,Metallic Ores and Metals,18891.0
2,2024-01-13,Motor Vehicles and Parts,5558.0
2,2024-01-13,Nonmetallic Minerals,6873.0
2,2024-01-13,Other,1730.0
2,2024-01-13,Petroleum and Petroleum Products,10560.0
3,2024-01-20,Chemicals,12039.0
3,2024-01-20,Coal,4453.0
3,2024-01-20,"Farm Products excl. Grain, and Food",5878.0
3,2024-01-20,Forest Products,6099.0
3,2024-01-20,Grain,7919.0
3,2024-01-20,Metallic Ores and Metals,17139.0
3,2024-01-20,Motor Vehicles and Parts,4770.0
3,2024-01-20,Nonmetallic Minerals,4929.0
3,2024-01-20,Other,1718.0
3,2024-01-20,Petroleum and Petroleum Products,10023.0
4,2024-01-27,Chemicals,13276.0
4,2024-01-27,Coal,6005.0
4,2024-01-27,"Farm Products excl. Grain, and Food",7588.0
4,2024-01-27,Forest Products,6785.0
4,2024-01-27,Grain,9076.0
4,2024-01-27,Metallic Ores and Metals,18422.0
4,2024-01-27,Motor Vehicles and Parts,6189.0
4,2024-01-27,Nonmetallic Minerals,6806.0
4,2024-01-27,Other,1766.0
4,2024-01-27,Petroleum and Petroleum Products,11173.0
5,2024-02-03,Chemicals,13642.0
5,2024-02-03,Coal,7637.0
5,2024-02-03,"Farm Products excl. Grain, and Food",7577.0
5,2024-02-03,Forest Products,6984.0
5,2024-02-03,Grain,10635.0
5,2024-02-03,Metallic Ores and Metals,17831.0
5,2024-02-03,Motor Vehicles and Parts,6382.0
5,2024-02-03,Nonmetallic Minerals,7301.0
5,2024-02-03,Other,1786.0
5,2024-02-03,Petroleum and Petroleum Products,11910.0
6,2024-02-10,Chemicals,13688.0
6,2024-02-10,Coal,7888.0
6,2024-02-10,"Farm Products excl. Grain, and Food",7701.0
6,2024-02-10,Forest Products,6734.0
6,2024-02-10,Grain,11609.0
6,2024-02-10,Metallic Ores and Metals,17817.0
6,2024-02-10,Motor Vehicles and Parts,6716.0
6,2024-02-10,Nonmetallic Minerals,7095.0
6,2024-02-10,Other,1963.0
6,2024-02-10,Petroleum and Petroleum Products,11600.0
7,2024-02-17,Chemicals,13751.0
7,2024-02-17,Coal,7657.0
7,2024-02-17,"Farm Products excl. Grain, and Food",7131.0
7,2024-02-17,Forest Products,7111.0
7,2024-02-17,Grain,11397.0
7,2024-02-17,Metallic Ores and Metals,18128.0
7,2024-02-17,Motor Vehicles and Parts,6507.0
7,2024-02-17,Nonmetallic Minerals,7239.0
7,2024-02-17,Other,2264.0
7,2024-02-17,Petroleum and Petroleum Products,11552.0
8,2024-02-24,Chemicals,14282.0
8,2024-02-24,Coal,6670.0
8,2024-02-24,"Farm Products excl. Grain, and Food",7019.0
8,2024-02-24,Forest Products,7040.0
8,2024-02-24,Grain,11844.0
8,2024-02-24,Metallic Ores and Metals,20260.0
8,2024-02-24,Motor Vehicles and Parts,6089.0
8,2024-02-24,Nonmetallic Minerals,7752.0
8,2024-02-24,Other,1636.0
8,2024-02-24,Petroleum and Petroleum Products,11474.0
9,2024-03-02,Chemicals,13593.0
9,2024-03-02,Coal,7252.0
9,2024-03-02,"Farm Products excl. Grain, and Food",7841.0
9,2024-03-02,Forest Products,7008.0
9,2024-03-02,Grain,10321.0
9,2024-03-02,Metallic Ores and Metals,16623.0
9,2024-03-02,Motor Vehicles and Parts,6714.0
9,2024-03-02,Nonmetallic Minerals,6967.0
9,2024-03-02,Other,1785.0
9,2024-03-02,Petroleum and Petroleum Products,11044.0
10,2024-03-09,Chemicals,13110.0
10,2024-03-09,Coal,7634.0
10,2024-03-09,"Farm Products excl. Grain, and Food",6776.0
10,2024-03-09,Forest Products,6732.0
10,2024-03-09,Grain,10706.0
10,2024-03-09,Metallic Ores and Metals,18395.0
10,2024-03-09,Motor Vehicles and Parts,6444.0
10,2024-03-09,Nonmetallic Minerals,7031.0
10,2024-03-09,Other,2166.0
10,2024-03-09,Petroleum and Petroleum Products,10476.0
11,2024-03-16,Chemicals,14522.0
11,2024-03-16,Coal,7686.0
11,2024-03-16,"Farm Products excl. Grain, and Food",7261.0
11,2024-03-16,Forest Products,7070.0
11,2024-03-16,Grain,10376.0
11,2024-03-16,Metallic Ores and Metals,20371.0
11,2024-03-16,Motor Vehicles and Parts,7219.0
11,2024-03-16,Nonmetallic Minerals,7559.0
11,2024-03-16,Other,2621.0
11,2024-03-16,Petroleum and Petroleum Products,11331.0
12,2024-03-23,Chemicals,13577.0
12,2024-03-23,Coal,7741.0
12,2024-03-23,"Farm Products excl. Grain, and Food",6583.0
12,2024-03-23,Forest Products,6883.0
12,2024-03-23,Grain,10444.0
12,2024-03-23,Metallic Ores and Metals,19031.0
12,2024-03-23,Motor Vehicles and Parts,6970.0
12,2024-03-23,Nonmetallic Minerals,7405.0
12,2024-03-23,Other,2067.0
12,2024-03-23,Petroleum and Petroleum Products,10919.0
13,2024-03-30,Chemicals,13539.0
13,2024-03-30,Coal,8628.0
13,2024-03-30,"Farm Products excl. Grain, and Food",6872.0
13,2024-03-30,Forest Products,6807.0
13,2024-03-30,Grain,11589.0
13,2024-03-30,Metallic Ores and Metals,19481.0
13,2024-03-30,Motor Vehicles and Parts,6104.0
13,2024-03-30,Nonmetallic Minerals,6926.0
13,2024-03-30,Other,1978.0
13,2024-03-30,Petroleum and Petroleum Products,10804.0
14,2024-04-06,Chemicals,13988.0
14,2024-04-06,Coal,7853.0
14,2024-04-06,"Farm Products excl. Grain, and Food",7553.0
14,2024-04-06,Forest Products,6838.0
14,2024-04-06,Grain,12594.0
14,2024-04-06,Metallic Ores and Metals,18725.0
14,2024-04-06,Motor Vehicles and Parts,7048.0
14,2024-04-06,Nonmetallic Minerals,7918.0
14,2024-04-06,Other,2114.0
14,2024-04-06,Petroleum and Petroleum Products,10695.0
15,2024-04-13,Chemicals,13334.0
15,2024-04-13,Coal,8144.0
15,2024-04-13,"Farm Products excl. Grain, and Food",6850.0
15,2024-04-13,Forest Products,6965.0
15,2024-04-13,Grain,11015.0
15,2024-04-13,Metallic Ores and Metals,17965.0
15,2024-04-13,Motor Vehicles and Parts,6573.0
15,2024-04-13,Nonmetallic Minerals,8385.0
15,2024-04-13,Other,2192.0
15,2024-04-13,Petroleum and Petroleum Products,10555.0
16,2024-04-20,Chemicals,15264.0
16,2024-04-20,Coal,8670.0
16,2024-04-20,"Farm Products excl. Grain, and Food",6768.0
16,2024-04-20,Forest Products,6895.0
16,2024-04-20,Grain,11137.0
16,2024-04-20,Metallic Ores and Metals,19175.0
16,2024-04-20,Motor Vehicles and Parts,7078.0
16,2024-04-20,Nonmetallic Minerals,8766.0
16,2024-04-20,Other,2417.0
