refinery_name,delivered_to,code,barrels,statement_year,statement_month,statement_month_name,statement_date
"The San Antonio Refinery, LLC",WHOLESALE / RETAIL,5,0.0,2025,9,september,2025-09-01
"The San Antonio Refinery, LLC",WHOLESALE / RETAIL,4,178206.0,2025,9,september,2025-09-01
"The San Antonio Refinery, LLC",WHOLESALE / RETAIL,10,4926.0,2025,9,september,2025-09-01
"The San Antonio Refinery, LLC",WHOLESALE / RETAIL,14,125703.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,3,32974.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,8,160283.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,10,199996.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,18,310457.0,2025,9,september,2025-09-01
"Hartree Channelview, LLC",Wholesale,21,375345.0,2025,9,september,2025-09-01
Tyler Refinery,Texas Eastman,1,66087.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,1,0.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,2,55327.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,3,0.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,4,1076763.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,5,0.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,7,834482.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,9,66371.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,10,149100.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,18,25625.0,2025,9,september,2025-09-01
Tyler Refinery,Tank Trucks,23,53983.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,1,53436.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,2,13532.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,4,17945.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,7,110956.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,10,18300.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,18,48256.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,20,15258.0,2025,9,september,2025-09-01
THREE RIVERS,Wholesale/ Retail,23,85647.0,2025,9,september,2025-09-01
THREE RIVERS,LP Pipeline,4,1599646.0,2025,9,september,2025-09-01
THREE RIVERS,LP Pipeline,7,1058306.0,2025,9,september,2025-09-01
THREE RIVERS,LP Pipeline,10,106991.0,2025,9,september,2025-09-01
THREE RIVERS,LP Pipeline,23,42926.0,2025,9,september,2025-09-01
THREE RIVERS,LP Pipeline,24,1200089.0,2025,9,september,2025-09-01
MCKEE,Colorado P/L,4,371961.0,2025,9,september,2025-09-01
MCKEE,Colorado P/L,7,102004.0,2025,9,september,2025-09-01
MCKEE,Colorado P/L,10,308526.0,2025,9,september,2025-09-01
MCKEE,El Paso P/L,4,1593905.0,2025,9,september,2025-09-01
MCKEE,El Paso P/L,7,181017.0,2025,9,september,2025-09-01
MCKEE,El Paso P/L,10,2234.0,2025,9,september,2025-09-01
MCKEE,Railcar Rack,1,35137.98,2025,9,september,2025-09-01
MCKEE,Railcar Rack,23,63864.0,2025,9,september,2025-09-01
MCKEE,Diamond Shamrock,23,90951.0,2025,9,september,2025-09-01
MCKEE,The Shamrock P/L Co,4,722063.0,2025,9,september,2025-09-01
MCKEE,The Shamrock P/L Co,7,850885.0,2025,9,september,2025-09-01
MCKEE,The Shamrock P/L Co,10,65833.0,2025,9,september,2025-09-01
MCKEE,NuStar Logistics LP,1,163551.0,2025,9,september,2025-09-01
MCKEE,NuStar Logistics LP,23,25481.0,2025,9,september,2025-09-01
MCKEE,Truck Rack,1,20382.88,2025,9,september,2025-09-01
MCKEE,Truck Rack,4,91714.0,2025,9,september,2025-09-01
MCKEE,Truck Rack,7,277741.0,2025,9,september,2025-09-01
MCKEE,Valero Marketing Supply,2,92813.96,2025,9,september,2025-09-01
MCKEE,Valero Marketing Supply,23,32130.0,2025,9,september,2025-09-01
MCKEE,Southlake Pipeline,4,249609.0,2025,9,september,2025-09-01
MCKEE,Southlake Pipeline,7,64321.0,2025,9,september,2025-09-01
MCKEE,Southlake Pipeline,10,69965.0,2025,9,september,2025-09-01
MCKEE,Poole Chemical Inc,23,1995.0,2025,9,september,2025-09-01
MCKEE,Continental Carbon,23,29190.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -LA,7,25655.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -LA,18,111609.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,1,615592.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,2,416071.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,4,6861108.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,8,315139.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,7,5973468.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,18,172297.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",MOBIL location -TX,23,1891324.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM CHEMICAL COMPANY-US (DIV EMC),1,470724.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM OIL CORP-PETROCHEMICALS DIV,1,16951.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM OIL CORP-PETROCHEMICALS DIV,3,49062.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM OIL CORP-PETROCHEMICALS DIV,4,424668.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM OIL CORP-PETROCHEMICALS DIV,23,1741257.0,2025,9,september,2025-09-01
"BEAUMONT, TEXAS",EM OIL CORP-CHEMICAL COATINGS DIV.,23,2089.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -LA,7,151419.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -LA,23,122934.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,1,116861.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,2,37502.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,4,8342690.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,7,5554415.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,10,1013758.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,18,107267.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,23,391235.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -TX,24,74597.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL COMPANY-US (DIV EMC),23,401275.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL COMPANY-US (DIV EMC),24,2908.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM OIL CORP-CHEMICAL COATINGS DIV.,18,102.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,1,667407.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,18,2301828.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,24,41673.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEMICAL CO-BAYTOWN CHEM PLANT,23,23.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",MOBIL location -NJ,23,114999.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEM CO-BAYTOWN OLEFINS PLANT,3,283751.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEM CO-BAYTOWN OLEFINS PLANT,18,677869.0,2025,9,september,2025-09-01
"BAYTOWN, TEXAS",EM CHEM CO-BAYTOWN OLEFINS PLANT,23,244947.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,6,20205.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,23,634.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,1,157008.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,2,166275.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,4,4880538.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,6,3134719.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,7,53975.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,10,1983838.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,15,343315.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,19,191957.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,23,1956532.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,23,151.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,23,146.0,2025,9,september,2025-09-01
Flint Hills Resources,Wholesale Retail,23,559.0,2025,9,september,2025-09-01
GALENA PARK SPLITTER,BP,24,2310614.0,2025,9,september,2025-09-01
Nixon Refinery,ARNOLD OIL,8,1147.0,2025,9,september,2025-09-01
Nixon Refinery,CAMPANA OIL,8,27467.0,2025,9,september,2025-09-01
Nixon Refinery,SERV ENERGY,8,5326.0,2025,9,september,2025-09-01
Nixon Refinery,FIDELITY,19,2244.0,2025,9,september,2025-09-01
Nixon Refinery,ROBERTSONS,19,189.0,2025,9,september,2025-09-01
Nixon Refinery,TRAFIGURA,19,153360.0,2025,9,september,2025-09-01
Nixon Refinery,TRITON,19,2690.0,2025,9,september,2025-09-01
Nixon Refinery,LEH,10,100828.0,2025,9,september,2025-09-01
Nixon Refinery,MERCURIA,18,71909.0,2025,9,september,2025-09-01
Galveston Bay Refinery,CHEVRON PRODUCTS COMPANY,8,254880.0,2025,9,september,2025-09-01
Galveston Bay Refinery,CHEVRON PRODUCTS COMPANY,23,53806.0,2025,9,september,2025-09-01
Galveston Bay Refinery,CITGO PETROLEUM CORPORATION,23,60177.0,2025,9,september,2025-09-01
Galveston Bay Refinery,FLINT HILLS RESOURCES,23,161492.0,2025,9,september,2025-09-01
Galveston Bay Refinery,HARDIN STREET MARINE LLC,4,25197.0,2025,9,september,2025-09-01
Galveston Bay Refinery,HARDIN STREET MARINE LLC,13,609595.0,2025,9,september,2025-09-01
Galveston Bay Refinery,HARDIN STREET MARINE LLC,23,882426.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INDORAMA VENTURES XYLENES & PTA,23,85005.0,2025,9,september,2025-09-01
Galveston Bay Refinery,KOLMAR AMERICAS INC,23,24678.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON MARINE,4,1601391.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON MARINE,8,966922.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON MARINE,23,1044017.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MIPS Refined Product,4,1299991.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MIPS Refined Product,8,355791.0,2025,9,september,2025-09-01
Galveston Bay Refinery,PHILLIPS,23,330013.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SHELL TRADING (US) COMPAN,23,43681.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SUNOCO LLC-SDP,8,43445.0,2025,9,september,2025-09-01
Galveston Bay Refinery,TRAFIGURA TRADING LLC,4,81965.0,2025,9,september,2025-09-01
Galveston Bay Refinery,TRAFIGURA TRADING LLC,8,304815.0,2025,9,september,2025-09-01
Galveston Bay Refinery,VIBRA TRADING,8,325008.0,2025,9,september,2025-09-01
Galveston Bay Refinery,WAWA INC-SDP,4,147343.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ECO SERVICES OPERATIONS L,23,4855.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Enterprise Products Operating LLC-SDP,1,4836.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INTERNATIONAL CHEMICAL CO,23,6446.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INTEROCEANIC CORPORATION-SP,23,9316.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON TTR,23,275372.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MOSAIC FERTILIZER,23,49320.0,2025,9,september,2025-09-01
Galveston Bay Refinery,RSS AG PRODUCTS LLC,23,1242.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SF SULFUR CORPORATION,23,854.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SHRIEVE CHEMICAL COMPANY,23,705.0,2025,9,september,2025-09-01
Galveston Bay Refinery,THE CHEMOURS COMPANY FC L,23,5495.0,2025,9,september,2025-09-01
Galveston Bay Refinery,BLANCHARD PIPELINE,1,256010.0,2025,9,september,2025-09-01
Galveston Bay Refinery,BLANCHARD PIPELINE,2,205863.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ENTERPRISE PETROCHEMICAL MARKETING,4,248588.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ENTERPRISE PRODUCTS OPERATING,4,209897.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ENTERPRISE PIPELINE TE PRODUCTS,8,1415937.0,2025,9,september,2025-09-01
Galveston Bay Refinery,ENTERPRISE PIPELINE TE PRODUCTS,23,85501.0,2025,9,september,2025-09-01
Galveston Bay Refinery,EXXONMOBIL OIL CORP.-SDP,23,138000.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INEOS STYROLUTION AMERICA,23,125943.0,2025,9,september,2025-09-01
Galveston Bay Refinery,INEOS US CHEMICALS COMPANY-SP,23,311251.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MAGELLAN PIPELINE,4,470666.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MAGELLAN PIPELINE,8,196781.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MAGELLAN PIPELINE,13,50028.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MAGELLAN PIPELINE,23,160000.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MARATHON MARINE,23,247025.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Marathon Pipe Line LLC,4,4572814.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Marathon Pipe Line LLC,8,345023.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Marathon Pipe Line LLC,23,1066848.0,2025,9,september,2025-09-01
Galveston Bay Refinery,Marathon Refining & Marketing,23,489523.0,2025,9,september,2025-09-01
Galveston Bay Refinery,MPC INTERNAL PIPELINE,23,157214.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SHELL CHEMICAL LP,23,95875.0,2025,9,september,2025-09-01
Galveston Bay Refinery,SOUTH HOUSTON GREEN POWER,23,64686.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Chemicals,23,273169.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Chemicals,2,94017.0,2025,9,september,2025-09-01
Port Arthur Refinery,Enterprise,1,190153.0,2025,9,september,2025-09-01
Port Arthur Refinery,Enterprise,2,139276.0,2025,9,september,2025-09-01
Port Arthur Refinery,Enterprise,23,157896.0,2025,9,september,2025-09-01
Port Arthur Refinery,Huntsman,23,55141.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,4,1320572.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,7,938292.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,20,737182.0,2025,9,september,2025-09-01
Port Arthur Refinery,Motiva Enterprises LLC,23,165746.0,2025,9,september,2025-09-01
Port Arthur Refinery,Koch Industries,23,166694.0,2025,9,september,2025-09-01
Port Arthur Refinery,PabTex,23,1323256.0,2025,9,september,2025-09-01
Port Arthur Refinery,Teppco,4,6784644.0,2025,9,september,2025-09-01
Port Arthur Refinery,Teppco,7,7240762.0,2025,9,september,2025-09-01
Port Arthur Refinery,Teppco,10,2266863.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,1,10748.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,2,214378.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,4,660205.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,7,1134466.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,8,482783.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Chevron Products Company,24,130952.0,2025,9,september,2025-09-01
"PASADENA REFINING SYSTEM, INC.",Colonial PL,9,525915.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,1,195714.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,2,1349.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,4,2326095.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,7,1849906.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,10,272372.0,2025,9,september,2025-09-01
Borger Refinery,Phillips Pipe Line Company,23,74378.0,2025,9,september,2025-09-01
Borger Refinery,Phillips 66 Company,4,5589.0,2025,9,september,2025-09-01
Borger Refinery,Phillips 66 Company,9,11368.0,2025,9,september,2025-09-01
Borger Refinery,Phillips 66 Company,22,33993.0,2025,9,september,2025-09-01
Borger Refinery,Phillips 66 Company,23,194473.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,4,12832.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,7,11344.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,22,1586.0,2025,9,september,2025-09-01
Borger Refinery,Chevron Phillips Chemical Company,23,30754.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS PIPELINE CO,4,4098595.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS PIPELINE CO,5,1000606.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS PIPELINE CO,7,2357452.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,9,76663.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,15,46847.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,22,40200.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,8,284850.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEMICAL PLANTS,23,100108.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,2,78359.0,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,22,123417.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,1,69564.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,2,77432.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,4,666236.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,8,6180.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,18,18870.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,19,246039.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEVRON/PHILLIPS,23,1357.0,2025,9,september,2025-09-01
Sweeny Refinery,CHEMICAL PLANTS,23,54341.89,2025,9,september,2025-09-01
Sweeny Refinery,SWEENY FRACTIONATOR,22,80214.0,2025,9,september,2025-09-01
Sweeny Refinery,SWEENY FRACTIONATOR,4,141821.69,2025,9,september,2025-09-01
Sweeny Refinery,PHILLIPS 66,18,529182.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",3,19144.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",8,113403.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",10,94187.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",18,243114.0,2025,9,september,2025-09-01
Texas International Refinery,"GCC Supply & Trading, LLC",21,173658.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Pt. Arthur Products Station,4,3433620.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Pt. Arthur Products Station,7,1701637.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Pt. Arthur Products Station,10,150003.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,The Premcor Pipeline Co. Terminal,2,114844.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,"Valero Vecenergy-Pt Ev, Fl",4,626177.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,"Valero Vecenergy-Pt Ev, Fl",7,332007.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,"Valero Vecenergy-Pt Ev, Fl",10,290278.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,21,78908.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,8,92386.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,23,48816.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,8,227443.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Valero Refinery,2,1513.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Atlantic Trading,18,53937.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Atlantic Trading,23,53580.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Arkema Inc.,18,3508.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,KOMSA,18,193357.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,J. GLOBAL ENERGY INC,23,107386.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Calabrian Corp,18,9153.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Chevron Phillips,23,377327.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Enterprise,7,250002.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Enterprise,23,48660.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,CITGO,23,160845.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,MARTIN SULFUR,23,308.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Martin Sulfur Prill,23,112370.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Mosaic,23,32159.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,GUNVOR SA,23,50044.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Sunoco Pipeline,4,273363.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,Sunoco Pipeline,7,435840.0,2025,9,september,2025-09-01
Premcor Port Arthur Refinery,HFOT,23,124758.0,2025,9,september,2025-09-01
