date,plant_id,plant_name,state,region,FUEL_COST,QUANTITY
2024-05-01,6064,Nearman Creek,KS,Midwest,1897.1,5313
2024-05-01,6065,Iatan,MO,Midwest,1826.1,8286
2024-05-01,6068,Jeffrey Energy Center,KS,Midwest,1832.4,4110
2024-05-01,6073,Victor J Daniel Jr,MS,South,1841.7,1068
2024-05-01,6076,Colstrip,MT,West,,3929
2024-05-01,6090,Sherburne County,MN,Midwest,1854.0,1794
2024-05-01,6113,Gibson,IN,Midwest,1870.3,3893
2024-05-01,6138,Flint Creek,AR,South,1829.3,4440
2024-05-01,6139,Welsh,TX,South,1838.0,4400
2024-05-01,6146,Martin Lake,TX,South,,4107
2024-05-01,6155,Rush Island,MO,Midwest,1636.8,534
2024-05-01,6165,Hunter,UT,West,1998.7,286
2024-05-01,6166,Rockport,IN,Midwest,1777.1,5342
2024-05-01,6179,Fayette Power Project,TX,South,1808.0,4366
2024-05-01,6183,San Miguel,TX,South,1825.0,2187
2024-05-01,6204,Laramie River Station,WY,West,1926.6,4810
2024-05-01,6213,Merom,IN,Midwest,1880.1,362
2024-05-01,6257,Scherer,GA,South,2057.6,1422
2024-05-01,6257,Scherer,GA,South,1949.6,2841
2024-05-01,6258,Wilson,GA,South,2137.8,619
2024-05-01,6258,Wilson,GA,South,3699.2,608
2024-05-01,6264,Mountaineer,WV,South,1886.9,1964
2024-05-01,6288,Healy,AK,West,2457.0,204
2024-05-01,6504,Maalaea,HI,West,2895.3,153
2024-05-01,6504,Maalaea,HI,West,2172.8,78227
2024-05-01,6641,Independence Steam Electric Station,AR,South,1965.0,2662
2024-05-01,6768,Sikeston Power Station,MO,Midwest,1953.2,2112
2024-05-01,7032,Gravel Neck,VA,South,2051.1,2221
2024-05-01,7146,Wading River,NY,Northeast,1561.2,700
2024-05-01,7203,South Fond Du Lac,WI,Midwest,1676.6,37
2024-05-01,7212,Darbytown,VA,South,2032.3,3157
2024-05-01,7213,Clover,VA,South,2029.6,367
2024-05-01,7237,Angus Anson,SD,Midwest,1136.7,264
2024-05-01,7764,MPC Generating,GA,South,,650
2024-05-01,7836,Marsh Run Generation Facility,VA,South,2099.4,1289
2024-05-01,7837,Louisa Generation Facility,VA,South,2162.4,77
2024-05-01,7838,Remington,VA,South,2048.5,1669
2024-05-01,7839,Ladysmith,VA,South,2007.6,9940
2024-05-01,7843,Pleasant Valley (MN),MN,Midwest,1759.1,149
2024-05-01,7848,Holden,MO,Midwest,1867.6,2496
2024-05-01,7872,Robert P Mone Plant,OH,Midwest,1897.7,111
2024-05-01,7925,Lakefield Junction,MN,Midwest,1906.4,53
2024-05-01,7964,Peno Creek,MO,Midwest,1880.0,951
2024-05-01,7981,Mill Creek (SC),SC,South,2046.1,666
2024-05-01,8023,Columbia (WI),WI,Midwest,1727.0,1599
2024-05-01,8027,Blue Lake,MN,Midwest,1745.5,83
2024-05-01,8056,Waterford 1 & 2,LA,South,,361
2024-05-01,8063,DeCordova Steam Electric Station,TX,South,,194
2024-05-01,8219,Ray D Nixon,CO,West,1882.9,761
2024-05-01,8222,Coyote,ND,Midwest,1800.6,1930
2024-05-01,8223,Springerville,AZ,West,2308.0,1941
2024-05-01,8224,North Valmy,NV,West,2401.0,839
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2097.6,6406
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2106.4,990
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2097.6,1880
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2097.6,1982
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2106.4,2404
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2106.4,4424
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2106.4,4658
2024-05-01,8823,Barber's Point Tank Farm,HI,West,2097.6,4937
2024-05-01,10113,John B Rich Memorial Power Station,PA,Northeast,,389
2024-05-01,10202,Fernandina Beach Mill,FL,South,,376
2024-05-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,179
2024-05-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,6
2024-05-01,10678,AES Warrior Run Cogeneration Facility,MD,South,,362
2024-05-01,50296,Packaging Corp of America,TN,South,,177
2024-05-01,50776,Panther Creek Energy Facility,PA,Northeast,,60
2024-05-01,50776,Panther Creek Energy Facility,PA,Northeast,,698
2024-05-01,50900,Covington Facility,VA,South,,121
2024-05-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,125
2024-05-01,51030,Ocean State Power,RI,Northeast,,89
2024-05-01,52087,Elizabeth River Power Station,VA,South,2486.3,2427
2024-05-01,54101,Georgia-Pacific Cedar Springs,GA,South,,3501
2024-05-01,54324,Ocean State Power II,RI,Northeast,,89
2024-05-01,54646,Kalaeloa Cogen Plant,HI,West,,779
2024-05-01,54844,Gordonsville Energy LP,VA,South,2108.7,197
2024-05-01,55164,Bluegrass Generating Station,KY,South,2414.8,3
2024-05-01,55164,Bluegrass Generating Station,KY,South,2031.9,1738
2024-05-01,55204,Kinmundy,IL,Midwest,2161.5,1442
2024-05-01,55228,Greenville Electric Generating Station,OH,Midwest,1999.4,111
2024-05-01,55247,"Darby Power, LLC",OH,Midwest,,170
2024-05-01,55304,Baconton Power Plant,GA,South,,74
2024-05-01,55340,Dell Power Station,AR,South,2076.4,3508
2024-05-01,55348,Troy Energy LLC,OH,Midwest,,1068
2024-05-01,55386,Columbia Energy Center (SC),SC,South,1821.6,888
2024-05-01,55392,Zion Energy Center,IL,Midwest,,240
2024-05-01,56224,TS Power Plant,NV,West,,553
2024-05-01,56456,Plum Point Energy Station,AR,South,,1042
2024-05-01,56456,Plum Point Energy Station,AR,South,,1819
2024-05-01,56799,Greenland Energy Center,FL,South,1918.5,307
2024-05-01,56808,Virginia City Hybrid Energy Center,VA,South,1839.8,4616
2024-05-01,60387,Invenergy Nelson Expansion LLC,IL,Midwest,,2791
2024-06-01,130,Cross,SC,South,1945.1,6251
2024-06-01,136,Seminole (FL),FL,South,1947.5,2118
2024-06-01,136,Seminole (FL),FL,South,2143.0,183
2024-06-01,546,Montville Station,CT,Northeast,,11
2024-06-01,562,Middletown,CT,Northeast,,11
2024-06-01,594,Indian River Generating Station,DE,South,,3571
2024-06-01,602,Brandon Shores,MD,South,,6750
2024-06-01,612,Fort Myers,FL,South,1981.0,24347
2024-06-01,627,Bayboro,FL,South,2005.5,939
2024-06-01,666,J D Kennedy,FL,South,1924.2,407
2024-06-01,703,Bowen,GA,South,2043.2,5261
2024-06-01,715,McManus,GA,South,2358.2,379
2024-06-01,715,McManus,GA,South,3888.2,531
2024-06-01,728,Yates,GA,South,2206.5,16
2024-06-01,728,Yates,GA,South,8029.7,25
2024-06-01,766,Waiau,HI,West,1965.1,14751
2024-06-01,886,Fisk Street,IL,Midwest,,671
2024-06-01,889,Baldwin Energy Complex,IL,Midwest,,535
2024-06-01,976,Marion,IL,Midwest,1829.0,692
2024-06-01,983,Clifty Creek,IN,Midwest,1757.4,1428
2024-06-01,994,AES Petersburg,IN,Midwest,1805.4,181
2024-06-01,1001,Cayuga,IN,Midwest,1758.2,1423
2024-06-01,1040,Whitewater Valley,IN,Midwest,1781.1,238
2024-06-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1730.9,3929
2024-06-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1775.6,3668
2024-06-01,1241,La Cygne,KS,Midwest,1815.2,5153
2024-06-01,1248,Hutchinson Energy Center,KS,Midwest,1745.9,946
2024-06-01,1295,Quindaro,KS,Midwest,1579.9,184
2024-06-01,1295,Quindaro,KS,Midwest,1820.1,1324
2024-06-01,1305,McPherson 2,KS,Midwest,1831.8,1197
2024-06-01,1379,Shawnee,KY,South,1789.0,2082
2024-06-01,1384,Cooper,KY,South,1895.0,473
2024-06-01,1507,William F Wyman Hybrid,ME,Northeast,,453
2024-06-01,1554,Herbert A Wagner,MD,South,,71621
2024-06-01,1571,Chalk Point Power,MD,South,,5445
2024-06-01,1660,Potter Station 2,MA,Northeast,1183.5,59
2024-06-01,1710,J H Campbell,MI,Midwest,1811.6,2680
2024-06-01,1733,Monroe (MI),MI,Midwest,1649.2,2546
2024-06-01,1913,Inver Hills,MN,Midwest,1836.1,153
2024-06-01,1915,Allen S King,MN,Midwest,1646.0,179
2024-06-01,2081,Northeast (MO),MO,Midwest,2746.5,12
2024-06-01,2081,Northeast (MO),MO,Midwest,1731.3,6712
2024-06-01,2098,Lake Road (MO),MO,Midwest,1913.9,108
2024-06-01,2103,Labadie,MO,Midwest,1832.4,1387
2024-06-01,2107,Sioux,MO,Midwest,1741.8,147
2024-06-01,2167,New Madrid,MO,Midwest,1891.0,501
2024-06-01,2168,Thomas Hill,MO,Midwest,1821.2,1953
2024-06-01,2292,Sarpy County,NE,Midwest,1749.8,266
2024-06-01,2292,Sarpy County,NE,Midwest,1770.2,674
2024-06-01,2480,Danskammer Generating Station,NY,Northeast,,6
2024-06-01,2718,G G Allen,NC,South,1878.1,1411
2024-06-01,2721,James E. Rogers Energy Complex,NC,South,1862.8,1237
2024-06-01,2817,Leland Olds,ND,Midwest,1779.0,1953
2024-06-01,2823,Milton R Young,ND,Midwest,1978.6,9081
2024-06-01,2823,Milton R Young,ND,Midwest,1978.6,2554
2024-06-01,2828,Cardinal,OH,Midwest,,1764
2024-06-01,2828,Cardinal,OH,Midwest,,12971
2024-06-01,2847,Tait Electric Generating Station,OH,Midwest,,219
2024-06-01,2876,Kyger Creek,OH,Midwest,2014.7,1083
2024-06-01,2936,Painesville,OH,Midwest,1822.0,8
2024-06-01,3096,Brunot Island,PA,Northeast,,57
2024-06-01,3130,Seward (PA),PA,Northeast,,3549
2024-06-01,3136,Keystone,PA,Northeast,,6578
2024-06-01,3149,TalenEnergy Montour,PA,Northeast,,534
2024-06-01,3161,Eddystone Generating Station,PA,Northeast,,4202
2024-06-01,3297,Wateree,SC,South,1804.8,2125
2024-06-01,3297,Wateree,SC,South,1670.0,2305
2024-06-01,3298,Williams,SC,South,1856.4,1231
2024-06-01,3399,Cumberland (TN),TN,South,1877.0,160
2024-06-01,3407,Kingston,TN,South,1777.0,2250
2024-06-01,3452,Lake Hubbard,TX,South,,9428
2024-06-01,3478,Wilkes,TX,South,1869.8,284
2024-06-01,3485,Plant X,TX,South,2202.2,97
2024-06-01,3490,Graham,TX,South,,973
2024-06-01,3492,Morgan Creek,TX,South,,4469
2024-06-01,3494,Permian Basin,TX,South,,943
2024-06-01,3631,Sam Rayburn,TX,South,2157.5,31
2024-06-01,3797,Chesterfield,VA,South,1961.8,360
2024-06-01,3845,Transalta Centralia Generation,WA,West,,950
2024-06-01,3935,John E Amos,WV,South,1760.4,8571
2024-06-01,3948,Mitchell (WV),WV,South,1734.7,5001
2024-06-01,3954,Mt Storm,WV,South,2088.3,4259
2024-06-01,4158,Dave Johnston,WY,West,1743.7,2395
2024-06-01,6009,White Bluff,AR,South,1684.1,8845
2024-06-01,6017,Newton,IL,Midwest,,1673
2024-06-01,6018,East Bend,KY,South,1958.0,1949
2024-06-01,6030,Coal Creek,ND,Midwest,1687.9,477
2024-06-01,6034,Belle River,MI,Midwest,1638.0,3533
2024-06-01,6041,H L Spurlock,KY,South,2148.0,887
2024-06-01,6041,H L Spurlock,KY,South,1666.0,3539
2024-06-01,6046,DeBary,FL,South,1838.6,2017
2024-06-01,6065,Iatan,MO,Midwest,1823.7,7471
2024-06-01,6068,Jeffrey Energy Center,KS,Midwest,1754.3,2145
2024-06-01,6073,Victor J Daniel Jr,MS,South,1863.3,1231
2024-06-01,6076,Colstrip,MT,West,,3143
2024-06-01,6090,Sherburne County,MN,Midwest,1710.0,2146
2024-06-01,6095,Sooner,OK,South,1679.4,11936
2024-06-01,6101,Wyodak,WY,West,1897.2,760
2024-06-01,6113,Gibson,IN,Midwest,1865.9,4953
2024-06-01,6146,Martin Lake,TX,South,,7780
2024-06-01,6155,Rush Island,MO,Midwest,1636.8,3889
2024-06-01,6165,Hunter,UT,West,1941.7,4286
2024-06-01,6166,Rockport,IN,Midwest,1750.8,7139
2024-06-01,6179,Fayette Power Project,TX,South,1831.0,8537
2024-06-01,6183,San Miguel,TX,South,1796.0,1710
2024-06-01,6204,Laramie River Station,WY,West,1844.2,4705
2024-06-01,6213,Merom,IN,Midwest,1817.4,3606
2024-06-01,6249,Winyah,SC,South,1910.9,1236
2024-06-01,6257,Scherer,GA,South,2028.8,1414
2024-06-01,6258,Wilson,GA,South,2161.4,454
2024-06-01,6258,Wilson,GA,South,3739.5,446
2024-06-01,6288,Healy,AK,West,2262.0,451
2024-06-01,6504,Maalaea,HI,West,2009.0,67001
2024-06-01,6768,Sikeston Power Station,MO,Midwest,1857.4,177
2024-06-01,6772,Hugo,OK,South,1919.0,2489
2024-06-01,6823,D B Wilson,KY,South,1616.0,3894
2024-06-01,7032,Gravel Neck,VA,South,2125.2,2514
2024-06-01,7146,Wading River,NY,Northeast,1692.2,1051
2024-06-01,7203,South Fond Du Lac,WI,Midwest,1674.8,37
2024-06-01,7212,Darbytown,VA,South,2105.5,3574
2024-06-01,7213,Clover,VA,South,2029.7,1511
2024-06-01,7237,Angus Anson,SD,Midwest,1106.6,328
2024-06-01,7242,Polk,FL,South,2033.3,4906
2024-06-01,7343,George Neal South,IA,Midwest,1718.7,2233
2024-06-01,7343,George Neal South,IA,Midwest,1874.0,1448
2024-06-01,7764,MPC Generating,GA,South,,477
2024-06-01,7790,Bonanza,UT,West,2096.0,1823
2024-06-01,7836,Marsh Run Generation Facility,VA,South,2173.8,1460
2024-06-01,7837,Louisa Generation Facility,VA,South,2244.6,87
2024-06-01,7838,Remington,VA,South,2121.6,1890
2024-06-01,7839,Ladysmith,VA,South,1992.9,10099
2024-06-01,7843,Pleasant Valley (MN),MN,Midwest,1704.4,186
2024-06-01,7848,Holden,MO,Midwest,1793.9,2705
2024-06-01,7872,Robert P Mone Plant,OH,Midwest,1784.4,103
2024-06-01,7925,Lakefield Junction,MN,Midwest,1851.5,66
2024-06-01,7964,Peno Creek,MO,Midwest,1805.1,1031
2024-06-01,7981,Mill Creek (SC),SC,South,2007.5,803
2024-06-01,8023,Columbia (WI),WI,Midwest,1865.6,1780
2024-06-01,8027,Blue Lake,MN,Midwest,1684.8,104
2024-06-01,8056,Waterford 1 & 2,LA,South,,595
2024-06-01,8063,DeCordova Steam Electric Station,TX,South,,233
2024-06-01,8223,Springerville,AZ,West,2205.0,3131
2024-06-01,8224,North Valmy,NV,West,2351.0,1890
2024-06-01,10113,John B Rich Memorial Power Station,PA,Northeast,,479
2024-06-01,10202,Fernandina Beach Mill,FL,South,,1314
2024-06-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,3430
2024-06-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,6
2024-06-01,50296,Packaging Corp of America,TN,South,,178
2024-06-01,50776,Panther Creek Energy Facility,PA,Northeast,,74
2024-06-01,50776,Panther Creek Energy Facility,PA,Northeast,,861
2024-06-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,154
2024-06-01,51030,Ocean State Power,RI,Northeast,,89
2024-06-01,52087,Elizabeth River Power Station,VA,South,2575.4,2748
2024-06-01,54101,Georgia-Pacific Cedar Springs,GA,South,,3894
2024-06-01,54324,Ocean State Power II,RI,Northeast,,89
2024-06-01,54634,St Nicholas Cogen Project,PA,Northeast,,903
2024-06-01,54646,Kalaeloa Cogen Plant,HI,West,,967
2024-06-01,54832,Brandywine Power Facility,MD,South,,177
2024-06-01,54844,Gordonsville Energy LP,VA,South,2184.8,223
2024-06-01,55164,Bluegrass Generating Station,KY,South,1920.6,2680
2024-06-01,55164,Bluegrass Generating Station,KY,South,2111.8,5
2024-06-01,55204,Kinmundy,IL,Midwest,1948.0,2166
2024-06-01,55228,Greenville Electric Generating Station,OH,Midwest,1880.1,103
2024-06-01,55247,"Darby Power, LLC",OH,Midwest,,157
2024-06-01,55304,Baconton Power Plant,GA,South,,55
2024-06-01,55340,Dell Power Station,AR,South,1845.6,3115
2024-06-01,55348,Troy Energy LLC,OH,Midwest,,987
2024-06-01,55381,Commonwealth Chesapeake,VA,South,,1805
2024-06-01,55392,Zion Energy Center,IL,Midwest,,361
2024-06-01,56799,Greenland Energy Center,FL,South,1933.8,339
2024-06-01,56808,Virginia City Hybrid Energy Center,VA,South,1895.9,4068
2024-06-01,60387,Invenergy Nelson Expansion LLC,IL,Midwest,,3437
2024-07-01,60,Whelan Energy Center,NE,Midwest,1823.0,762
2024-07-01,130,Cross,SC,South,1981.6,3561
2024-07-01,136,Seminole (FL),FL,South,2058.3,146
2024-07-01,136,Seminole (FL),FL,South,1995.2,1762
2024-07-01,546,Montville Station,CT,Northeast,,1
2024-07-01,562,Middletown,CT,Northeast,,1
2024-07-01,594,Indian River Generating Station,DE,South,,2857
2024-07-01,602,Brandon Shores,MD,South,,5628
2024-07-01,612,Fort Myers,FL,South,2073.0,11433
2024-07-01,627,Bayboro,FL,South,2054.8,535
2024-07-01,666,J D Kennedy,FL,South,1970.6,232
2024-07-01,703,Bowen,GA,South,2187.1,1293
2024-07-01,715,McManus,GA,South,2298.6,406
2024-07-01,715,McManus,GA,South,3788.8,569
2024-07-01,728,Yates,GA,South,2168.5,17
2024-07-01,728,Yates,GA,South,7763.3,27
2024-07-01,883,Waukegan,IL,Midwest,,754
2024-07-01,886,Fisk Street,IL,Midwest,,366
2024-07-01,889,Baldwin Energy Complex,IL,Midwest,,2143
2024-07-01,983,Clifty Creek,IN,Midwest,1926.5,1250
2024-07-01,994,AES Petersburg,IN,Midwest,2017.5,1962
2024-07-01,1001,Cayuga,IN,Midwest,1953.0,1065
2024-07-01,1040,Whitewater Valley,IN,Midwest,1920.3,155
2024-07-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1910.4,714
2024-07-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1814.7,3752
2024-07-01,1241,La Cygne,KS,Midwest,1860.5,2588
2024-07-01,1248,Hutchinson Energy Center,KS,Midwest,1810.1,888
2024-07-01,1295,Quindaro,KS,Midwest,1635.3,173
2024-07-01,1295,Quindaro,KS,Midwest,1886.8,1243
2024-07-01,1305,McPherson 2,KS,Midwest,1898.5,1124
2024-07-01,1356,Ghent,KY,South,1744.5,7333
2024-07-01,1379,Shawnee,KY,South,1861.0,1119
2024-07-01,1384,Cooper,KY,South,2212.0,537
2024-07-01,1384,Cooper,KY,South,1826.0,177
2024-07-01,1554,Herbert A Wagner,MD,South,,47985
2024-07-01,1571,Chalk Point Power,MD,South,,7061
2024-07-01,1660,Potter Station 2,MA,Northeast,1094.8,7
2024-07-01,1733,Monroe (MI),MI,Midwest,1892.0,2261
2024-07-01,1913,Inver Hills,MN,Midwest,1906.2,91
2024-07-01,1915,Allen S King,MN,Midwest,1807.0,179
2024-07-01,2081,Northeast (MO),MO,Midwest,1859.1,4231
2024-07-01,2081,Northeast (MO),MO,Midwest,2788.7,8
2024-07-01,2098,Lake Road (MO),MO,Midwest,1989.8,2624
2024-07-01,2103,Labadie,MO,Midwest,1915.7,1388
2024-07-01,2107,Sioux,MO,Midwest,1906.2,800
2024-07-01,2167,New Madrid,MO,Midwest,1974.6,165
2024-07-01,2168,Thomas Hill,MO,Midwest,1847.9,178
2024-07-01,2292,Sarpy County,NE,Midwest,1819.0,158
2024-07-01,2292,Sarpy County,NE,Midwest,1837.2,401
2024-07-01,2364,Merrimack,NH,Northeast,,71
2024-07-01,2480,Danskammer Generating Station,NY,Northeast,,3
2024-07-01,2718,G G Allen,NC,South,1826.6,1234
2024-07-01,2721,James E. Rogers Energy Complex,NC,South,1866.6,2296
2024-07-01,2817,Leland Olds,ND,Midwest,2065.6,2469
2024-07-01,2823,Milton R Young,ND,Midwest,2935.7,70
2024-07-01,2823,Milton R Young,ND,Midwest,2935.7,38
2024-07-01,2847,Tait Electric Generating Station,OH,Midwest,,47
2024-07-01,2876,Kyger Creek,OH,Midwest,1259.5,1278
2024-07-01,2936,Painesville,OH,Midwest,1159.9,2
2024-07-01,3096,Brunot Island,PA,Northeast,,38
2024-07-01,3130,Seward (PA),PA,Northeast,,1076
2024-07-01,3136,Keystone,PA,Northeast,,2842
2024-07-01,3161,Eddystone Generating Station,PA,Northeast,,2787
2024-07-01,3297,Wateree,SC,South,1938.8,177
2024-07-01,3399,Cumberland (TN),TN,South,1851.4,960
2024-07-01,3407,Kingston,TN,South,1801.0,2565
2024-07-01,3452,Lake Hubbard,TX,South,,3059
2024-07-01,3478,Wilkes,TX,South,1881.1,92
2024-07-01,3485,Plant X,TX,South,2175.4,32
2024-07-01,3490,Graham,TX,South,,316
2024-07-01,3492,Morgan Creek,TX,South,,1450
2024-07-01,3494,Permian Basin,TX,South,,306
2024-07-01,3631,Sam Rayburn,TX,South,2179.7,10
2024-07-01,3804,Possum Point,VA,South,1992.6,4869
2024-07-01,3845,Transalta Centralia Generation,WA,West,,3978
2024-07-01,3935,John E Amos,WV,South,1904.4,4285
2024-07-01,3948,Mitchell (WV),WV,South,1902.4,5000
2024-07-01,3954,Mt Storm,WV,South,2079.7,365
2024-07-01,4158,Dave Johnston,WY,West,1860.2,476
2024-07-01,4271,John P Madgett,WI,Midwest,1794.7,1417
2024-07-01,6017,Newton,IL,Midwest,,555
2024-07-01,6018,East Bend,KY,South,1903.6,1067
2024-07-01,6030,Coal Creek,ND,Midwest,1981.9,643
2024-07-01,6034,Belle River,MI,Midwest,1787.0,1460
2024-07-01,6041,H L Spurlock,KY,South,1766.0,353
2024-07-01,6041,H L Spurlock,KY,South,2148.0,532
2024-07-01,6046,DeBary,FL,South,1884.2,1149
2024-07-01,6064,Nearman Creek,KS,Midwest,1882.2,1763
2024-07-01,6065,Iatan,MO,Midwest,1876.0,3642
2024-07-01,6068,Jeffrey Energy Center,KS,Midwest,1844.9,2502
2024-07-01,6073,Victor J Daniel Jr,MS,South,1863.3,1054
2024-07-01,6090,Sherburne County,MN,Midwest,1795.0,167
2024-07-01,6090,Sherburne County,MN,Midwest,1820.0,2682
2024-07-01,6090,Sherburne County,MN,Midwest,1854.0,167
2024-07-01,6101,Wyodak,WY,West,1991.4,1241
2024-07-01,6113,Gibson,IN,Midwest,1927.0,6892
2024-07-01,6146,Martin Lake,TX,South,,1194
2024-07-01,6155,Rush Island,MO,Midwest,1870.4,1057
2024-07-01,6165,Hunter,UT,West,1947.2,1845
2024-07-01,6179,Fayette Power Project,TX,South,1870.0,4175
2024-07-01,6183,San Miguel,TX,South,1821.0,480
2024-07-01,6204,Laramie River Station,WY,West,1911.1,4862
2024-07-01,6213,Merom,IN,Midwest,1810.9,1081
2024-07-01,6249,Winyah,SC,South,2020.3,1957
2024-07-01,6257,Scherer,GA,South,2014.4,1416
2024-07-01,6258,Wilson,GA,South,2103.9,487
2024-07-01,6258,Wilson,GA,South,3643.3,478
2024-07-01,6264,Mountaineer,WV,South,1916.6,7143
2024-07-01,6288,Healy,AK,West,2441.0,1501
2024-07-01,6504,Maalaea,HI,West,2962.3,156
2024-07-01,6504,Maalaea,HI,West,2067.3,71881
2024-07-01,6641,Independence Steam Electric Station,AR,South,2050.4,2647
2024-07-01,7032,Gravel Neck,VA,South,2068.1,3834
2024-07-01,7146,Wading River,NY,Northeast,1757.2,633
2024-07-01,7203,South Fond Du Lac,WI,Midwest,1698.3,18
2024-07-01,7212,Darbytown,VA,South,2048.8,5451
2024-07-01,7213,Clover,VA,South,2003.0,2719
2024-07-01,7237,Angus Anson,SD,Midwest,1143.4,196
2024-07-01,7242,Polk,FL,South,2018.6,2978
2024-07-01,7343,George Neal South,IA,Midwest,1913.2,1776
2024-07-01,7764,MPC Generating,GA,South,,511
2024-07-01,7790,Bonanza,UT,West,2096.0,441
2024-07-01,7836,Marsh Run Generation Facility,VA,South,2116.0,2226
2024-07-01,7837,Louisa Generation Facility,VA,South,2195.6,132
2024-07-01,7838,Remington,VA,South,2064.9,2882
2024-07-01,7839,Ladysmith,VA,South,1979.3,4891
2024-07-01,7843,Pleasant Valley (MN),MN,Midwest,1779.5,110
2024-07-01,7848,Holden,MO,Midwest,1926.5,1705
2024-07-01,7872,Robert P Mone Plant,OH,Midwest,1329.5,22
2024-07-01,7925,Lakefield Junction,MN,Midwest,1934.8,39
2024-07-01,7964,Peno Creek,MO,Midwest,1938.1,650
2024-07-01,7981,Mill Creek (SC),SC,South,2099.2,365
2024-07-01,8023,Columbia (WI),WI,Midwest,1785.5,536
2024-07-01,8027,Blue Lake,MN,Midwest,1745.1,62
2024-07-01,8056,Waterford 1 & 2,LA,South,,149
2024-07-01,8063,DeCordova Steam Electric Station,TX,South,,76
2024-07-01,8069,Huntington,UT,West,2003.1,543
2024-07-01,8223,Springerville,AZ,West,2319.0,1751
2024-07-01,8223,Springerville,AZ,West,2206.0,3090
2024-07-01,8224,North Valmy,NV,West,2288.0,1235
2024-07-01,10113,John B Rich Memorial Power Station,PA,Northeast,,318
2024-07-01,10202,Fernandina Beach Mill,FL,South,,2407
2024-07-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,2848
2024-07-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,1
2024-07-01,50296,Packaging Corp of America,TN,South,,178
2024-07-01,50776,Panther Creek Energy Facility,PA,Northeast,,49
2024-07-01,50776,Panther Creek Energy Facility,PA,Northeast,,571
2024-07-01,50900,Covington Facility,VA,South,,87
2024-07-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,102
2024-07-01,51030,Ocean State Power,RI,Northeast,,10
2024-07-01,52087,Elizabeth River Power Station,VA,South,2506.1,4191
2024-07-01,54101,Georgia-Pacific Cedar Springs,GA,South,,4614
2024-07-01,54324,Ocean State Power II,RI,Northeast,,10
2024-07-01,54646,Kalaeloa Cogen Plant,HI,West,,316
2024-07-01,54844,Gordonsville Energy LP,VA,South,2120.4,341
2024-07-01,55164,Bluegrass Generating Station,KY,South,2000.5,2323
2024-07-01,55164,Bluegrass Generating Station,KY,South,2383.3,4
2024-07-01,55204,Kinmundy,IL,Midwest,2111.7,1180
2024-07-01,55228,Greenville Electric Generating Station,OH,Midwest,1400.8,22
2024-07-01,55247,"Darby Power, LLC",OH,Midwest,,34
2024-07-01,55304,Baconton Power Plant,GA,South,,59
2024-07-01,55340,Dell Power Station,AR,South,2191.7,1579
2024-07-01,55348,Troy Energy LLC,OH,Midwest,,211
2024-07-01,55381,Commonwealth Chesapeake,VA,South,,14526
2024-07-01,55386,Columbia Energy Center (SC),SC,South,1924.6,353
2024-07-01,55392,Zion Energy Center,IL,Midwest,,196
2024-07-01,56456,Plum Point Energy Station,AR,South,,1490
2024-07-01,56456,Plum Point Energy Station,AR,South,,348
2024-07-01,56799,Greenland Energy Center,FL,South,1982.9,193
2024-07-01,56808,Virginia City Hybrid Energy Center,VA,South,1732.2,61
2024-07-01,56808,Virginia City Hybrid Energy Center,VA,South,1889.5,1000
2024-08-01,60,Whelan Energy Center,NE,Midwest,1745.0,381
2024-08-01,130,Cross,SC,South,1782.5,5197
2024-08-01,136,Seminole (FL),FL,South,2006.2,176
2024-08-01,136,Seminole (FL),FL,South,1847.6,1941
2024-08-01,546,Montville Station,CT,Northeast,,18
2024-08-01,562,Middletown,CT,Northeast,,18
2024-08-01,594,Indian River Generating Station,DE,South,,2857
2024-08-01,602,Brandon Shores,MD,South,,7428
2024-08-01,609,Cape Canaveral,FL,South,1879.0,3038
2024-08-01,627,Bayboro,FL,South,1868.6,201
2024-08-01,666,J D Kennedy,FL,South,1795.4,87
2024-08-01,703,Bowen,GA,South,1964.0,3127
2024-08-01,715,McManus,GA,South,2028.9,404
2024-08-01,715,McManus,GA,South,3345.5,566
2024-08-01,728,Yates,GA,South,1904.7,17
2024-08-01,728,Yates,GA,South,6818.9,27
