id,X,Y
149180020,18.32751634,49.92126753
149180300,18.32665589,49.95453369
149180010,18.28780504,49.99300556
150189994,18.2162058,50.09595663
150180060,18.22965413,50.12208285
150180030,18.14692266,50.35153321
150170240,17.96886957,50.47631114
150170290,17.93871229,50.63369672
150170230,17.91651503,50.66984352
150170130,17.6622367,50.81629661
150170090,17.4694768,50.8655718
150170040,17.30603098,50.946782
151170030,17.14712403,51.08178467
151160170,16.72670338,51.26062821
151160150,16.4937352,51.22579358
151160130,16.44362529,51.408648
151160060,16.09178631,51.66798633
151150150,15.72144105,51.80206322
152150130,15.6091564,52.03263442
152150050,15.34768462,52.04633682
152140130,14.89277596,52.05255737
152140090,14.72839553,52.09286661
152140050,14.55600578,52.34822762
152140060,14.60953184,52.59969243
152140020,14.32034701,52.76347242
152140010,14.15277524,52.92824379
153140020,14.38213697,53.12215799
153140030,14.4843236,53.25759229
153140050,14.5603586,53.42253168
153140190,14.59280255,53.36910004
150170160,17.76953763,50.05135769
150170170,17.77156408,50.05158773
150179997,17.60327726,50.15125288
149180130,18.89299713,49.57199006
149180060,18.6297201,49.74616233
149180070,18.63136686,49.74629434
149180030,18.44371623,49.92389639
149180050,18.61325611,49.88024802
149189998,18.6276841,49.88509852
149180040,18.49639916,49.92578835
149189999,18.47049536,49.93460485
150189995,18.14151733,50.04552779
150180040,18.15391136,50.03051266
150189999,18.01637978,50.08316193
150189996,18.05440179,50.06855815
150180090,18.31036427,50.1579071
150180200,18.59929917,50.09236929
150180280,18.62879651,50.08567714
150180130,18.48288546,50.15428361
150180110,18.40195891,50.20459341
150180140,18.53597254,50.10103453
150180120,18.46745565,50.25690601
150180080,18.2758216,50.28474134
150189993,18.26375504,50.28759259
150180250,18.86452249,50.23669263
150180220,18.66783498,50.29803983
150180180,18.61488648,50.34257124
150180150,18.54277229,50.38003206
150189992,18.42604196,50.3827428
150180070,18.23582978,50.35732516
150180240,18.72799979,50.30450285
150180170,18.58835037,50.38642583
150180160,18.54347139,50.38233404
150180010,18.04255445,50.39152135
150170180,17.78999044,50.31578805
150179995,17.89895431,50.43446746
150170110,17.57705462,50.32738695
150170080,17.42900618,50.28678398
150170220,17.89718314,50.44820848
150189991,18.93318359,50.54445477
150180190,18.62447868,50.57119514
150180100,18.3426453,50.66326993
150180050,18.20365633,50.67925477
150180020,18.07623457,50.74008705
150180230,18.68989259,50.561732
150160190,16.66436573,50.15567249
150160170,16.64813949,50.29232002
150160180,16.65862589,50.44210907
150160220,16.73915703,50.50420481
150169992,16.9132783,50.51678662
150170060,17.34144622,50.48109633
150170100,17.48045256,50.64726171
150170140,17.6748778,50.76194146
150160210,16.69209469,50.24782449
150160150,16.64265043,50.29792395
150160230,16.87029809,50.34657616
150160200,16.67352476,50.3723904
150160260,16.89166072,50.25964948
150160240,16.89010161,50.25944148
150160110,16.60444104,50.41966596
150160080,16.43559627,50.5526217
150160100,16.57119195,50.48504358
150160270,16.86553557,50.53212498
150170070,17.37980156,50.31631171
150170050,17.29736294,50.43360398
150170120,17.62492243,50.64520822
150189997,18.05317939,50.97317674
150189998,18.05067253,50.97550501
150170150,17.72125413,50.87874203
150179996,17.69013852,50.85924012
150170200,17.86434919,50.95439649
150170210,17.87866769,50.86053859
150179999,17.04082705,50.57697827
150170010,17.17018498,50.80555177
150170030,17.29261829,50.94774051
150179998,17.17395914,50.69304835
150170020,17.17227179,50.75759751
150160250,16.89212866,50.80223774
150160280,16.98992995,50.88896901
151160230,16.98506218,51.03742437
151160210,16.93958288,51.12286581
150169991,16.98441463,50.88021041
150160060,16.40304943,50.73300539
150160070,16.43111788,50.76586395
150160120,16.58369292,50.91565897
150160160,16.64966668,50.96795888
151160190,16.84275373,51.12138171
150160140,16.64612338,50.72622162
150160130,16.58383219,50.78195317
150169994,16.58907865,50.72208485
150160290,16.82914511,50.98678299
150160030,16.23278965,50.8778716
150169995,16.24405767,50.91051479
150160090,16.4924785,50.95296391
151160180,16.79264537,51.08673324
150160050,16.2824216,50.73756436
150160020,16.3136193,50.8604827
151170100,17.75668699,51.10467279
151170090,17.70977179,51.08036564
151170050,17.40613476,51.1059488
151179999,17.09700897,51.14599387
151170020,17.07792678,51.16368641
151170010,17.04769532,51.17101237
151179993,17.44340066,51.20335572
151169995,16.46186693,51.12954451
151150170,15.88890572,51.01706151
151160020,16.02611025,51.13961235
151160050,16.07736769,51.15700208
151160100,16.19902316,51.22761904
151169998,16.21113442,51.23450299
151160120,16.38127822,51.27392439
150169996,16.09919516,50.92416077
151160090,16.19018973,51.04785733
151160070,16.0938089,51.11134991
151160040,16.04654946,51.31007361
151160080,16.1448214,51.2493105
151150160,15.86380286,51.18901031
151150180,15.9452931,51.27297498
151169997,16.23315678,51.21967395
151169996,16.42344015,51.41258028
151170070,17.67121606,51.57605333
151179997,17.27284856,51.53420279
151170040,17.14620055,51.4931697
151179998,17.15663287,51.49468103
151160140,16.46238316,51.63166748
151170080,17.67036786,51.57862778
151179992,17.69939964,51.54034123
151170060,17.56422718,51.51605564
151160220,16.95627407,51.45347565
151179996,17.2975354,51.73007485
151160200,16.87232274,51.53917536
151179994,17.40913225,51.79406027
151179995,17.3812574,51.79584798
151160160,16.66930687,51.78290205
151169999,16.00440171,51.73754529
151160030,16.03943515,51.87118704
151160260,16.07511429,51.88042823
151150190,15.97044743,51.92131493
152150170,15.77518587,52.07328749
151160250,16.04210033,51.86941355
151160010,16.02296655,51.86612758
151160110,16.21044027,51.94997142
152159997,15.78704744,52.09556356
152150060,15.3812073,52.2344956
152150260,15.4095007,52.21443335
150159998,15.92154974,50.69531063
150150120,15.95808448,50.71353961
150150130,15.98613583,50.73979251
150160010,16.03533027,50.78615605
