Name 			PEHD
Molecular_Weight 	0.0 		 # N.C.
Density 		0.95000000 	 # in g/cm3 
Electron_Density 	3.26282e+23 	 # in cm-3 
Radiation_Length 	44.775121 	 # in g/cm2 

Nuclear_Data 		Mixture 2 	# mixture with 2 components

		# 	Label 	Name 		fraction by mass (in %)
Mixture_Component	1 	hydrogen	14.371100 
Mixture_Component	2 	carbon		85.628900 
