# Serial 2TCM with k1:0.50; k2:0.85; k3:0.25; k4:0.15
# Times[minutes] Activity[kBq/ml]
1.897535e+01 2.306856e+01
1.927654e+01 1.637432e+01
1.957774e+01 2.259432e+01
1.987894e+01 1.589669e+01
2.018013e+01 1.774364e+01
2.048133e+01 2.375386e+01
2.078252e+01 2.525694e+01
2.108372e+01 1.268861e+01
2.138492e+01 1.567889e+01
2.168611e+01 1.215097e+00
2.198731e+01 2.144807e+01
2.228850e+01 1.043174e+01
2.258970e+01 1.856871e+01
2.289090e+01 2.219150e+01
2.319209e+01 2.363064e+01
2.349329e+01 2.307378e+01
2.379448e+01 9.057697e+00
2.409568e+01 5.357678e+00
2.439688e+01 1.258151e+01
2.469807e+01 4.971437e+00
2.499927e+01 2.446336e+01
2.530046e+01 2.034270e+01
2.560166e+01 1.968085e+01
2.590286e+01 1.877771e+01
2.620405e+01 2.148743e+01
2.650525e+01 1.118562e+01
2.680644e+01 1.278353e+01
2.710764e+01 1.770816e+01
2.740884e+01 1.241242e+01
2.771003e+01 8.365018e+00
2.801123e+01 7.951785e+00
2.831242e+01 8.305433e+00
2.861362e+01 1.545570e+01
2.891482e+01 7.086509e+00
2.921601e+01 1.683212e+01
2.951721e+01 1.212333e+01
2.981840e+01 2.050225e+01
3.011960e+01 3.142220e+00
3.042080e+01 1.941712e+01
3.072199e+01 1.180684e+01
3.102319e+01 1.830395e+01
3.132438e+01 2.598841e+01
3.162558e+01 1.614742e+01
3.192678e+01 1.381644e+01
3.222797e+01 1.990757e+01
3.252917e+01 -9.931389e-01
3.283036e+01 2.364061e+01
3.313156e+01 1.907501e+01
3.343276e+01 2.059826e+01
3.373395e+01 1.460044e+01
3.403515e+01 3.140500e+01
3.433634e+01 1.278711e+01
3.463754e+01 8.440813e+00
3.493874e+01 9.352127e+00
3.523993e+01 1.777183e+01
3.554113e+01 4.624708e+00
3.584232e+01 1.892566e+01
3.614352e+01 2.597765e-01
3.644472e+01 2.537717e+01
3.674591e+01 9.237513e+00
3.704711e+01 -7.948791e+00
3.734830e+01 8.099144e+00
3.764950e+01 1.369858e+01
3.795070e+01 3.077185e+01
3.825189e+01 4.037446e+00
3.855309e+01 3.452667e+00
3.885428e+01 8.142572e+00
3.915548e+01 1.045340e+01
3.945668e+01 -6.290853e+00
3.975787e+01 1.271038e+01
4.005907e+01 9.128677e+00
4.036026e+01 1.242332e+01
4.066146e+01 1.252392e+01
4.096266e+01 5.978765e+00
4.126385e+01 2.056747e+01
4.156505e+01 6.147089e+00
4.186624e+01 1.488773e+01
4.216744e+01 6.729467e+00
4.246864e+01 1.377796e+01
4.276983e+01 9.872096e+00
4.307103e+01 3.226739e+01
4.337222e+01 4.291101e+00
4.367342e+01 1.706067e+01
4.397462e+01 1.254211e+01
4.427581e+01 2.144842e+01
4.457701e+01 6.225886e+00
4.487820e+01 2.481426e+01
4.517940e+01 1.316977e+00
4.548060e+01 1.124861e+01
4.578179e+01 2.862214e+00
4.608299e+01 2.179544e+01
4.638418e+01 1.895568e+01
4.668538e+01 1.299384e+01
4.698658e+01 8.642846e+00
4.728777e+01 -5.594124e+00
4.758897e+01 2.391009e+01
4.789016e+01 1.218422e+01
4.819136e+01 3.079326e+01
4.849256e+01 1.208970e+01
4.879375e+01 8.049328e+00
4.909495e+01 1.189480e+01
4.939614e+01 9.517243e+00
4.969734e+01 1.800718e+01
4.999854e+01 -7.981151e-01
5.029973e+01 1.201289e+01
5.060093e+01 1.002596e+00
5.090212e+01 1.655457e+01
5.120332e+01 2.215526e+01
5.150452e+01 1.594608e+01
5.180571e+01 3.689940e+00
5.210691e+01 1.596336e+01
5.240810e+01 1.082653e+01
5.270930e+01 1.749341e+01
5.301050e+01 5.175573e+00
5.331169e+01 -1.799884e+01
5.361289e+01 1.728881e+01
5.391408e+01 8.126294e+00
5.421528e+01 1.508869e+01
5.451648e+01 1.846920e+00
5.481767e+01 2.007001e+01
5.511887e+01 -2.150833e+00
5.542006e+01 1.534268e+01
5.572126e+01 -4.677572e+00
5.602246e+01 5.663167e+00
5.632365e+01 1.041581e+01
5.662485e+01 -8.443886e-01
5.692604e+01 1.471310e+01
5.722724e+01 1.556090e+01
5.752844e+01 4.277349e+00
5.782963e+01 1.670649e+01
5.813083e+01 2.409833e+01
5.843202e+01 6.502160e+00
5.873322e+01 -6.277200e+00
5.903442e+01 1.556576e-01
5.933561e+01 1.120812e+01
5.963681e+01 2.342440e+01
5.993800e+01 1.469648e+01
6.023920e+01 -9.065069e+00
6.054040e+01 6.697866e+00
6.084159e+01 8.865756e+00
6.114279e+01 8.894574e+00
6.144398e+01 1.195732e+01
6.174518e+01 6.692220e+00
6.204638e+01 2.136032e+01
6.234757e+01 5.597850e+00
6.264877e+01 1.163528e+01
6.294996e+01 1.163689e+01
6.325116e+01 1.844420e+01
6.355236e+01 4.609927e+00
6.385355e+01 1.153101e+00
6.415475e+01 5.308427e+00
6.445594e+01 9.665364e+00
6.475714e+01 9.998263e+00
6.505834e+01 8.018328e-01
6.535953e+01 1.023594e+01
6.566073e+01 1.213205e+01
6.596192e+01 -1.302807e-01
6.626312e+01 1.565446e+01
6.656432e+01 1.704335e+01
6.686551e+01 6.098090e+00
6.716671e+01 -8.267157e-01
6.746790e+01 -3.998344e+00
6.776910e+01 1.687171e+01
6.807030e+01 3.704728e+00
6.837149e+01 -3.042361e+00
6.867269e+01 2.325841e+01
6.897388e+01 1.267791e+01
6.927508e+01 1.210253e+01
6.957628e+01 -8.041276e-03
6.987747e+01 8.209551e+00
7.017867e+01 -6.192933e+00
7.047986e+01 -5.683390e-01
7.078106e+01 1.233067e+01
7.108226e+01 9.826078e+00
7.138345e+01 8.402942e+00
7.168465e+01 1.540543e+01
7.198584e+01 -5.195946e+00
7.228704e+01 1.389762e+01
7.258824e+01 9.231334e+00
7.288943e+01 1.753874e+01
7.319063e+01 3.319476e-01
7.349182e+01 -1.110522e+01
7.379302e+01 3.741511e+00
7.409422e+01 2.165163e+01
7.439541e+01 5.505884e+00
7.469661e+01 3.128973e+00
7.499780e+01 5.260224e+00
7.529900e+01 1.888120e+01
7.560020e+01 9.154162e+00
7.590139e+01 1.104887e+01
7.620259e+01 -3.243144e+00
7.650378e+01 -3.910399e-01
7.680498e+01 2.642628e+01
7.710618e+01 1.207448e+01
7.740737e+01 3.615501e+00
7.770857e+01 8.028586e+00
7.800976e+01 3.330084e+00
7.831096e+01 7.137959e-01
7.861216e+01 6.812035e+00
7.891335e+01 4.568503e+00
7.921455e+01 -1.573910e+01
7.951574e+01 1.775876e+01
7.981694e+01 2.744838e-01
8.011814e+01 -4.835317e+00
8.041933e+01 -4.172635e+00
8.072053e+01 8.973212e-01
8.102172e+01 -3.736565e+00
8.132292e+01 1.390273e+01
8.162412e+01 8.464706e+00
8.192531e+01 8.521846e-01
8.222651e+01 4.794240e+00
8.252770e+01 1.625709e+00
8.282890e+01 1.441226e+01
8.313010e+01 9.071398e+00
8.343129e+01 1.086684e+00
8.373249e+01 2.034588e+01
8.403368e+01 1.336961e+01
8.433488e+01 1.430206e+01
8.463608e+01 1.871605e+01
8.493727e+01 6.830595e+00
8.523847e+01 1.224310e+01
8.553966e+01 4.641198e+00
8.584086e+01 2.344045e+01
8.614206e+01 -2.151422e+00
8.644325e+01 -2.574741e-01
8.674445e+01 -2.284700e-02
8.704564e+01 2.099661e+01
8.734684e+01 3.654254e+00
8.764804e+01 -1.019174e+01
8.794923e+01 1.773943e+01
8.825043e+01 3.820731e+00
8.855162e+01 3.086373e+00
8.885282e+01 9.509798e+00
8.915402e+01 -1.275966e+00
8.945521e+01 1.046428e+01
8.975641e+01 -2.577471e+00
9.005760e+01 4.226630e+00
9.035880e+01 1.050474e+01
9.066000e+01 1.372953e+01
9.096119e+01 2.825105e+00
9.126239e+01 1.343097e+01
9.156358e+01 4.577109e+00
9.186478e+01 -7.951362e+00
9.216598e+01 -2.450551e+00
9.246717e+01 -1.650084e-01
9.276837e+01 -4.695574e+00
9.306956e+01 8.557894e+00
9.337076e+01 1.642341e+01
9.367196e+01 -1.540404e+00
9.397315e+01 1.633923e+01
9.427435e+01 1.486401e+01
9.457554e+01 9.372029e+00
9.487674e+01 5.615488e+00
9.517794e+01 5.663064e+00
9.547913e+01 7.598193e+00
9.578033e+01 1.198985e+01
9.608152e+01 3.149978e+00
9.638272e+01 5.494111e-01
9.668392e+01 8.661778e+00
9.698511e+01 6.884196e+00
9.728631e+01 1.289459e+01
9.758750e+01 6.101385e+00
9.788870e+01 3.051157e+00
9.818990e+01 5.217402e+00
9.849109e+01 9.636333e+00
9.879229e+01 -8.148233e+00
9.909348e+01 8.502641e+00
9.939468e+01 2.651193e-01
9.969588e+01 -5.273451e+00
9.999707e+01 1.274264e+01
1.002983e+02 3.556409e+00
1.005995e+02 2.463671e+00
1.009007e+02 1.261905e+01
1.012019e+02 5.320054e+00
1.015031e+02 1.905628e+00
1.018042e+02 2.641168e+01
1.021054e+02 -7.303516e+00
1.024066e+02 -3.766750e+00
1.027078e+02 8.792429e+00
1.030090e+02 9.559670e+00
1.033102e+02 4.995367e+00
1.036114e+02 1.654730e+00
1.039126e+02 1.823880e+00
1.042138e+02 -1.275525e+01
1.045150e+02 -7.481849e+00
1.048162e+02 1.198300e+01
1.051174e+02 1.365882e+01
1.054186e+02 1.588107e+01
1.057198e+02 1.899943e+00
1.060210e+02 9.608502e+00
1.063222e+02 -4.355675e+00
1.066234e+02 1.826093e+01
1.069246e+02 8.848715e+00
1.072258e+02 4.567953e+00
1.075270e+02 6.646208e+00
1.078282e+02 7.739483e+00
1.081294e+02 6.036173e+00
1.084306e+02 7.679296e+00
1.087318e+02 9.240557e+00
1.090330e+02 6.787712e+00
1.093341e+02 1.699435e+01
1.096353e+02 3.212240e+00
1.099365e+02 1.830451e+01
1.102377e+02 4.498303e+00
1.105389e+02 -1.070735e+00
1.108401e+02 -2.222726e+00
1.111413e+02 2.892580e+01
1.114425e+02 3.725391e+00
1.117437e+02 -1.050042e+01
1.120449e+02 3.504455e+00
1.123461e+02 -2.779098e+00
1.126473e+02 5.913640e+00
1.129485e+02 1.624623e+01
1.132497e+02 -2.147298e+00
1.135509e+02 4.348074e+00
1.138521e+02 1.195422e+01
1.141533e+02 4.459758e+00
1.144545e+02 8.964427e-01
1.147557e+02 1.360486e+01
1.150569e+02 4.891587e+00
1.153581e+02 8.818147e+00
1.156593e+02 1.356450e+01
1.159605e+02 4.063093e+00
1.162617e+02 -7.080689e+00
1.165629e+02 8.076896e+00
1.168640e+02 1.251885e+00
1.171652e+02 8.864179e+00
1.174664e+02 1.248797e+01
1.177676e+02 -2.564251e+00
1.180688e+02 -8.577201e+00
1.183700e+02 1.413033e+00
1.186712e+02 5.503784e+00
1.189724e+02 -1.481713e+00
1.192736e+02 -1.318810e+00
1.195748e+02 -3.463749e+00
1.198760e+02 2.417773e+00
