region,Hemisphere,seg_index,face,plot_order
accumbens,R,58,lateral,1
caudate,R,50,lateral,2
thalamus,R,49,lateral,3
hippocampus,R,53,lateral,4
amygdala,R,54,lateral,5
putamen,R,51,lateral,6
putamen,R,51,medial,7
pallidum,R,52,medial,8
accumbens,R,58,medial,9
caudate,R,50,medial,10
thalamus,R,49,medial,11
amygdala,R,54,medial,12
hippocampus,R,53,medial,13
