# palette: navy_light_blue; filename: navy_light_blue.ssv
03;04;5e;hexa
26;2d;79;hexa
47;54;92;hexa
67;7b;ab;hexa
88;a2;c4;hexa
a9;c9;dd;hexa
ca;f0;f6;hexa
