# palette: forest_vibes; filename: forest_vibes.ssv
2D;6A;4F;hexa
40;91;6C;hexa
52;B7;88;hexa
74;C6;9D;hexa
95;D5;B2;hexa
ff;57;22;hexa
ff;ff;0;hexa
