# Serial 2TCM with k1:0.50; k2:0.85; k3:0.01; k4:0.01
# Times[minutes] Activity[kBq/ml]
8.855162e+01 5.774422e+00
8.885282e+01 5.764942e+00
8.915402e+01 5.755448e+00
8.945521e+01 5.745938e+00
8.975641e+01 5.736492e+00
9.005760e+01 5.727139e+00
9.035880e+01 5.717851e+00
9.066000e+01 5.708610e+00
9.096119e+01 5.699401e+00
9.126239e+01 5.690213e+00
9.156358e+01 5.681036e+00
9.186478e+01 5.671863e+00
9.216598e+01 5.662690e+00
9.246717e+01 5.653512e+00
9.276837e+01 5.644325e+00
9.306956e+01 5.635129e+00
9.337076e+01 5.625920e+00
9.367196e+01 5.616698e+00
9.397315e+01 5.607460e+00
9.427435e+01 5.598291e+00
9.457554e+01 5.589206e+00
9.487674e+01 5.580181e+00
9.517794e+01 5.571199e+00
9.547913e+01 5.562247e+00
9.578033e+01 5.553314e+00
9.608152e+01 5.544392e+00
9.638272e+01 5.535474e+00
9.668392e+01 5.526556e+00
9.698511e+01 5.517634e+00
9.728631e+01 5.508705e+00
9.758750e+01 5.499768e+00
9.788870e+01 5.490819e+00
9.818990e+01 5.481859e+00
9.849109e+01 5.472886e+00
9.879229e+01 5.463902e+00
9.909348e+01 5.455013e+00
9.939468e+01 5.446195e+00
9.969588e+01 5.437427e+00
9.999707e+01 5.428696e+00
1.002983e+02 5.419989e+00
1.005995e+02 5.411298e+00
1.009007e+02 5.402616e+00
1.012019e+02 5.393937e+00
1.015031e+02 5.385257e+00
1.018042e+02 5.376573e+00
1.021054e+02 5.367883e+00
1.024066e+02 5.359185e+00
1.027078e+02 5.350478e+00
1.030090e+02 5.341760e+00
1.033102e+02 5.333031e+00
1.036114e+02 5.324289e+00
1.039126e+02 5.315592e+00
1.042138e+02 5.306973e+00
1.045150e+02 5.298409e+00
1.048162e+02 5.289886e+00
1.051174e+02 5.281392e+00
1.054186e+02 5.272917e+00
1.057198e+02 5.264454e+00
1.060210e+02 5.255997e+00
1.063222e+02 5.247542e+00
1.066234e+02 5.239085e+00
1.069246e+02 5.230625e+00
1.072258e+02 5.222158e+00
1.075270e+02 5.213685e+00
1.078282e+02 5.205203e+00
1.081294e+02 5.196711e+00
1.084306e+02 5.188209e+00
1.087318e+02 5.179697e+00
1.090330e+02 5.171200e+00
1.093341e+02 5.162781e+00
1.096353e+02 5.154420e+00
1.099365e+02 5.146102e+00
1.102377e+02 5.137814e+00
1.105389e+02 5.129546e+00
1.108401e+02 5.121293e+00
1.111413e+02 5.113047e+00
1.114425e+02 5.104805e+00
1.117437e+02 5.096564e+00
1.120449e+02 5.088320e+00
1.123461e+02 5.080072e+00
1.126473e+02 5.071818e+00
1.129485e+02 5.063558e+00
1.132497e+02 5.055290e+00
1.135509e+02 5.047014e+00
1.138521e+02 5.038728e+00
1.141533e+02 5.030434e+00
1.144545e+02 5.022140e+00
1.147557e+02 5.013922e+00
1.150569e+02 5.005761e+00
1.153581e+02 4.997641e+00
1.156593e+02 4.989551e+00
1.159605e+02 4.981483e+00
1.162617e+02 4.973428e+00
1.165629e+02 4.965382e+00
1.168640e+02 4.957341e+00
1.171652e+02 4.949301e+00
1.174664e+02 4.941260e+00
1.177676e+02 4.933216e+00
1.180688e+02 4.925168e+00
1.183700e+02 4.917115e+00
1.186712e+02 4.909055e+00
1.189724e+02 4.900988e+00
1.192736e+02 4.892914e+00
1.195748e+02 4.884832e+00
1.198760e+02 4.876742e+00
