# Serial 2TCM with k1:0.50; k2:0.85; k3:0.25; k4:0.15
# Times[minutes] Activity[kBq/ml]
0.000000e+00 0.000000e+00
3.011960e-01 0.000000e+00
6.023920e-01 0.000000e+00
9.035880e-01 5.480682e+00
1.204784e+00 1.210411e+01
1.505980e+00 1.918560e+01
1.807176e+00 2.068701e+01
2.108372e+00 2.118409e+01
2.409568e+00 2.125616e+01
2.710764e+00 2.118527e+01
3.011960e+00 2.109064e+01
3.313156e+00 2.101747e+01
3.614352e+00 2.097541e+01
3.915548e+00 2.096248e+01
4.216744e+00 2.097146e+01
4.517940e+00 2.099541e+01
4.819136e+00 2.102725e+01
5.120332e+00 2.106170e+01
5.421528e+00 2.109498e+01
5.722724e+00 2.112449e+01
6.023920e+00 2.114855e+01
6.325116e+00 2.116610e+01
6.626312e+00 2.117655e+01
6.927508e+00 2.117959e+01
7.228704e+00 2.117510e+01
7.529900e+00 2.116311e+01
7.831096e+00 2.114373e+01
8.132292e+00 2.111809e+01
8.433488e+00 2.108614e+01
8.734684e+00 2.104787e+01
9.035880e+00 2.100417e+01
9.337076e+00 2.095541e+01
9.638272e+00 2.090138e+01
9.939468e+00 2.084328e+01
1.024066e+01 2.078091e+01
1.054186e+01 2.071464e+01
1.084306e+01 2.064502e+01
1.114425e+01 2.057184e+01
1.144545e+01 2.049604e+01
1.174664e+01 2.041711e+01
1.204784e+01 2.033612e+01
1.234904e+01 2.025247e+01
1.265023e+01 2.016712e+01
1.295143e+01 2.007961e+01
1.325262e+01 1.999063e+01
1.355382e+01 1.989998e+01
1.385502e+01 1.980798e+01
1.415621e+01 1.971479e+01
1.445741e+01 1.962027e+01
1.475860e+01 1.952504e+01
1.505980e+01 1.942869e+01
1.536100e+01 1.933176e+01
1.566219e+01 1.923417e+01
1.596339e+01 1.913580e+01
1.626458e+01 1.903722e+01
1.656578e+01 1.893810e+01
1.686698e+01 1.883864e+01
1.716817e+01 1.873906e+01
1.746937e+01 1.863913e+01
1.777056e+01 1.853914e+01
1.807176e+01 1.843918e+01
1.837296e+01 1.833903e+01
1.867415e+01 1.823899e+01
1.897535e+01 1.813913e+01
1.927654e+01 1.803925e+01
1.957774e+01 1.793954e+01
1.987894e+01 1.784017e+01
2.018013e+01 1.774094e+01
2.048133e+01 1.764187e+01
2.078252e+01 1.754329e+01
2.108372e+01 1.744501e+01
2.138492e+01 1.734692e+01
2.168611e+01 1.724933e+01
2.198731e+01 1.715221e+01
2.228850e+01 1.705543e+01
2.258970e+01 1.695896e+01
2.289090e+01 1.686312e+01
2.319209e+01 1.676777e+01
2.349329e+01 1.667281e+01
2.379448e+01 1.657830e+01
2.409568e+01 1.648444e+01
2.439688e+01 1.639111e+01
2.469807e+01 1.629822e+01
2.499927e+01 1.620582e+01
2.530046e+01 1.611412e+01
2.560166e+01 1.602298e+01
2.590286e+01 1.593234e+01
2.620405e+01 1.584217e+01
2.650525e+01 1.575274e+01
2.680644e+01 1.566393e+01
2.710764e+01 1.557566e+01
2.740884e+01 1.548787e+01
2.771003e+01 1.540076e+01
2.801123e+01 1.531433e+01
2.831242e+01 1.522849e+01
2.861362e+01 1.514319e+01
2.891482e+01 1.505839e+01
2.921601e+01 1.497435e+01
2.951721e+01 1.489097e+01
2.981840e+01 1.480817e+01
3.011960e+01 1.472590e+01
3.042080e+01 1.464418e+01
3.072199e+01 1.456320e+01
3.102319e+01 1.448288e+01
3.132438e+01 1.440314e+01
3.162558e+01 1.432392e+01
3.192678e+01 1.424523e+01
3.222797e+01 1.416728e+01
3.252917e+01 1.408999e+01
3.283036e+01 1.401328e+01
3.313156e+01 1.393712e+01
3.343276e+01 1.386144e+01
3.373395e+01 1.378644e+01
3.403515e+01 1.371213e+01
3.433634e+01 1.363841e+01
3.463754e+01 1.356524e+01
3.493874e+01 1.349258e+01
3.523993e+01 1.342042e+01
3.554113e+01 1.334898e+01
3.584232e+01 1.327816e+01
3.614352e+01 1.320792e+01
3.644472e+01 1.313820e+01
3.674591e+01 1.306896e+01
3.704711e+01 1.300023e+01
3.734830e+01 1.293218e+01
3.764950e+01 1.286474e+01
3.795070e+01 1.279786e+01
3.825189e+01 1.273147e+01
3.855309e+01 1.266555e+01
3.885428e+01 1.260007e+01
3.915548e+01 1.253527e+01
3.945668e+01 1.247107e+01
3.975787e+01 1.240740e+01
4.005907e+01 1.234423e+01
4.036026e+01 1.228152e+01
4.066146e+01 1.221923e+01
4.096266e+01 1.215748e+01
4.126385e+01 1.209633e+01
4.156505e+01 1.203574e+01
4.186624e+01 1.197563e+01
4.216744e+01 1.191599e+01
4.246864e+01 1.185676e+01
4.276983e+01 1.179794e+01
4.307103e+01 1.173966e+01
4.337222e+01 1.168194e+01
4.367342e+01 1.162474e+01
4.397462e+01 1.156801e+01
4.427581e+01 1.151170e+01
4.457701e+01 1.145579e+01
4.487820e+01 1.140026e+01
4.517940e+01 1.134520e+01
4.548060e+01 1.129070e+01
4.578179e+01 1.123668e+01
4.608299e+01 1.118312e+01
4.638418e+01 1.112996e+01
4.668538e+01 1.107719e+01
4.698658e+01 1.102478e+01
4.728777e+01 1.097271e+01
4.758897e+01 1.092118e+01
4.789016e+01 1.087014e+01
4.819136e+01 1.081954e+01
4.849256e+01 1.076934e+01
4.879375e+01 1.071952e+01
4.909495e+01 1.067005e+01
4.939614e+01 1.062091e+01
4.969734e+01 1.057208e+01
4.999854e+01 1.052377e+01
5.029973e+01 1.047592e+01
5.060093e+01 1.042847e+01
5.090212e+01 1.038141e+01
5.120332e+01 1.033469e+01
5.150452e+01 1.028829e+01
5.180571e+01 1.024220e+01
5.210691e+01 1.019640e+01
5.240810e+01 1.015102e+01
5.270930e+01 1.010609e+01
5.301050e+01 1.006155e+01
5.331169e+01 1.001737e+01
5.361289e+01 9.973525e+00
5.391408e+01 9.929986e+00
5.421528e+01 9.886736e+00
5.451648e+01 9.843759e+00
5.481767e+01 9.801043e+00
5.511887e+01 9.758769e+00
5.542006e+01 9.716893e+00
5.572126e+01 9.675373e+00
5.602246e+01 9.634178e+00
5.632365e+01 9.593282e+00
5.662485e+01 9.552665e+00
5.692604e+01 9.512311e+00
5.722724e+01 9.472205e+00
5.752844e+01 9.432337e+00
5.782963e+01 9.392846e+00
5.813083e+01 9.353732e+00
5.843202e+01 9.314953e+00
5.873322e+01 9.276477e+00
5.903442e+01 9.238281e+00
5.933561e+01 9.200344e+00
5.963681e+01 9.162651e+00
5.993800e+01 9.125188e+00
6.023920e+01 9.087944e+00
6.054040e+01 9.050938e+00
6.084159e+01 9.014309e+00
6.114279e+01 8.978010e+00
6.144398e+01 8.942007e+00
6.174518e+01 8.906273e+00
6.204638e+01 8.870786e+00
6.234757e+01 8.835532e+00
6.264877e+01 8.800494e+00
6.294996e+01 8.765663e+00
6.325116e+01 8.731028e+00
6.355236e+01 8.696590e+00
6.385355e+01 8.662502e+00
6.415475e+01 8.628720e+00
6.445594e+01 8.595211e+00
6.475714e+01 8.561949e+00
6.505834e+01 8.528915e+00
6.535953e+01 8.496093e+00
6.566073e+01 8.463469e+00
6.596192e+01 8.431034e+00
6.626312e+01 8.398778e+00
6.656432e+01 8.366693e+00
6.686551e+01 8.334843e+00
6.716671e+01 8.303297e+00
6.746790e+01 8.272018e+00
6.776910e+01 8.240977e+00
6.807030e+01 8.210155e+00
6.837149e+01 8.179532e+00
6.867269e+01 8.149098e+00
6.897388e+01 8.118839e+00
6.927508e+01 8.088747e+00
6.957628e+01 8.058814e+00
6.987747e+01 8.029033e+00
7.017867e+01 7.999442e+00
7.047986e+01 7.970133e+00
7.078106e+01 7.941072e+00
7.108226e+01 7.912229e+00
7.138345e+01 7.883586e+00
7.168465e+01 7.855126e+00
7.198584e+01 7.826836e+00
7.228704e+01 7.798706e+00
7.258824e+01 7.770728e+00
7.288943e+01 7.742893e+00
7.319063e+01 7.715195e+00
7.349182e+01 7.687630e+00
7.379302e+01 7.660275e+00
7.409422e+01 7.633165e+00
7.439541e+01 7.606271e+00
7.469661e+01 7.579569e+00
7.499780e+01 7.553042e+00
7.529900e+01 7.526676e+00
7.560020e+01 7.500460e+00
7.590139e+01 7.474385e+00
7.620259e+01 7.448443e+00
7.650378e+01 7.422628e+00
7.680498e+01 7.396935e+00
7.710618e+01 7.371357e+00
7.740737e+01 7.345933e+00
7.770857e+01 7.320740e+00
7.800976e+01 7.295749e+00
7.831096e+01 7.270935e+00
7.861216e+01 7.246283e+00
7.891335e+01 7.221778e+00
7.921455e+01 7.197410e+00
7.951574e+01 7.173170e+00
7.981694e+01 7.149051e+00
8.011814e+01 7.125047e+00
8.041933e+01 7.101153e+00
8.072053e+01 7.077364e+00
8.102172e+01 7.053675e+00
8.132292e+01 7.030134e+00
8.162412e+01 7.006799e+00
8.192531e+01 6.983643e+00
8.222651e+01 6.960645e+00
8.252770e+01 6.937790e+00
8.282890e+01 6.915066e+00
8.313010e+01 6.892464e+00
8.343129e+01 6.869975e+00
8.373249e+01 6.847593e+00
8.403368e+01 6.825313e+00
8.433488e+01 6.803130e+00
8.463608e+01 6.781040e+00
8.493727e+01 6.759039e+00
8.523847e+01 6.737124e+00
8.553966e+01 6.715390e+00
8.584086e+01 6.693830e+00
8.614206e+01 6.672421e+00
8.644325e+01 6.651148e+00
8.674445e+01 6.629996e+00
8.704564e+01 6.608957e+00
8.734684e+01 6.588022e+00
8.764804e+01 6.567186e+00
8.794923e+01 6.546443e+00
8.825043e+01 6.525788e+00
