# 1TCM with k1:0.10; k2:0.00
# Times[minutes] Activity[kBq/ml]
5.963681e+01 7.319589e+01
5.993800e+01 8.826481e+01
6.023920e+01 6.672438e+01
6.054040e+01 6.953188e+01
6.084159e+01 7.190133e+01
6.114279e+01 7.290571e+01
6.144398e+01 9.266303e+01
6.174518e+01 7.416119e+01
6.204638e+01 8.425012e+01
6.234757e+01 7.864726e+01
6.264877e+01 6.822241e+01
6.294996e+01 8.077945e+01
6.325116e+01 7.845449e+01
6.355236e+01 6.575744e+01
6.385355e+01 7.191660e+01
6.415475e+01 8.541528e+01
6.445594e+01 7.937384e+01
6.475714e+01 7.652183e+01
6.505834e+01 7.354366e+01
6.535953e+01 8.646340e+01
6.566073e+01 5.289115e+01
6.596192e+01 9.269198e+01
6.626312e+01 7.179533e+01
6.656432e+01 7.138869e+01
6.686551e+01 7.601180e+01
6.716671e+01 7.858417e+01
6.746790e+01 7.167791e+01
6.776910e+01 6.892347e+01
6.807030e+01 7.824744e+01
6.837149e+01 8.099381e+01
6.867269e+01 7.829789e+01
6.897388e+01 8.216477e+01
6.927508e+01 7.282747e+01
6.957628e+01 7.947031e+01
6.987747e+01 7.766854e+01
7.017867e+01 6.316979e+01
7.047986e+01 8.490731e+01
7.078106e+01 8.660876e+01
7.108226e+01 8.057028e+01
7.138345e+01 7.926642e+01
7.168465e+01 8.217968e+01
7.198584e+01 6.855040e+01
7.228704e+01 8.204651e+01
7.258824e+01 8.900301e+01
7.288943e+01 7.429148e+01
7.319063e+01 7.768423e+01
7.349182e+01 7.464851e+01
7.379302e+01 6.164251e+01
7.409422e+01 7.149635e+01
7.439541e+01 7.353579e+01
7.469661e+01 7.222479e+01
7.499780e+01 8.262526e+01
7.529900e+01 8.597226e+01
7.560020e+01 8.198028e+01
7.590139e+01 6.885582e+01
7.620259e+01 7.772799e+01
7.650378e+01 8.610736e+01
7.680498e+01 5.862957e+01
7.710618e+01 7.700527e+01
7.740737e+01 8.600093e+01
7.770857e+01 7.070555e+01
7.800976e+01 7.905977e+01
7.831096e+01 7.828300e+01
7.861216e+01 7.369220e+01
7.891335e+01 8.161578e+01
7.921455e+01 8.677633e+01
7.951574e+01 8.312233e+01
7.981694e+01 7.828651e+01
8.011814e+01 8.793751e+01
8.041933e+01 8.206624e+01
8.072053e+01 7.608953e+01
8.102172e+01 8.563030e+01
8.132292e+01 8.472433e+01
8.162412e+01 8.705137e+01
8.192531e+01 7.159249e+01
8.222651e+01 9.684017e+01
8.252770e+01 7.915330e+01
8.282890e+01 7.452023e+01
8.313010e+01 9.282838e+01
8.343129e+01 9.979908e+01
8.373249e+01 8.737390e+01
8.403368e+01 7.678972e+01
8.433488e+01 8.268885e+01
8.463608e+01 9.276448e+01
8.493727e+01 9.135125e+01
8.523847e+01 8.732606e+01
8.553966e+01 8.981197e+01
8.584086e+01 8.934883e+01
8.614206e+01 7.662029e+01
8.644325e+01 8.843057e+01
8.674445e+01 8.055388e+01
8.704564e+01 7.539046e+01
8.734684e+01 9.843471e+01
8.764804e+01 9.191227e+01
8.794923e+01 8.699874e+01
8.825043e+01 7.785926e+01
8.855162e+01 8.738844e+01
8.885282e+01 7.605006e+01
8.915402e+01 7.467201e+01
8.945521e+01 8.173879e+01
8.975641e+01 6.991989e+01
9.005760e+01 9.335747e+01
9.035880e+01 9.688808e+01
9.066000e+01 7.592041e+01
9.096119e+01 8.381127e+01
9.126239e+01 7.868703e+01
9.156358e+01 7.872117e+01
9.186478e+01 9.308383e+01
9.216598e+01 7.735258e+01
9.246717e+01 8.365217e+01
9.276837e+01 8.923137e+01
9.306956e+01 9.015335e+01
9.337076e+01 9.667160e+01
9.367196e+01 8.103922e+01
9.397315e+01 8.767976e+01
9.427435e+01 8.472324e+01
9.457554e+01 1.058740e+02
9.487674e+01 8.451964e+01
9.517794e+01 9.785605e+01
9.547913e+01 7.594298e+01
9.578033e+01 7.615718e+01
9.608152e+01 8.435500e+01
9.638272e+01 1.033118e+02
9.668392e+01 9.684735e+01
9.698511e+01 7.660992e+01
9.728631e+01 9.461938e+01
9.758750e+01 9.018272e+01
9.788870e+01 8.184405e+01
9.818990e+01 9.197520e+01
9.849109e+01 1.160667e+02
9.879229e+01 7.864822e+01
9.909348e+01 8.431552e+01
9.939468e+01 9.827203e+01
9.969588e+01 8.052000e+01
9.999707e+01 7.614205e+01
1.002983e+02 9.089224e+01
1.005995e+02 1.102703e+02
1.009007e+02 8.832654e+01
1.012019e+02 8.797694e+01
1.015031e+02 1.041715e+02
1.018042e+02 8.612866e+01
1.021054e+02 9.817543e+01
1.024066e+02 8.347628e+01
1.027078e+02 9.003728e+01
1.030090e+02 9.460258e+01
1.033102e+02 9.306848e+01
1.036114e+02 9.390917e+01
1.039126e+02 8.626236e+01
1.042138e+02 8.863856e+01
1.045150e+02 9.214540e+01
1.048162e+02 7.361321e+01
1.051174e+02 8.808001e+01
1.054186e+02 8.523622e+01
1.057198e+02 9.688134e+01
1.060210e+02 7.401389e+01
1.063222e+02 9.613010e+01
1.066234e+02 8.516036e+01
1.069246e+02 8.947041e+01
1.072258e+02 7.760961e+01
1.075270e+02 8.689469e+01
1.078282e+02 7.566700e+01
1.081294e+02 1.045841e+02
1.084306e+02 9.924829e+01
1.087318e+02 8.856941e+01
1.090330e+02 8.679726e+01
1.093341e+02 9.535705e+01
1.096353e+02 8.591482e+01
1.099365e+02 9.976715e+01
1.102377e+02 9.568387e+01
1.105389e+02 1.001600e+02
1.108401e+02 9.534249e+01
1.111413e+02 8.745599e+01
1.114425e+02 1.002745e+02
1.117437e+02 1.115003e+02
1.120449e+02 8.792324e+01
1.123461e+02 9.418985e+01
1.126473e+02 9.455992e+01
1.129485e+02 8.806410e+01
1.132497e+02 8.247135e+01
1.135509e+02 1.060727e+02
1.138521e+02 9.956321e+01
1.141533e+02 9.238384e+01
1.144545e+02 9.205081e+01
1.147557e+02 9.646141e+01
1.150569e+02 9.122069e+01
1.153581e+02 9.438827e+01
1.156593e+02 8.546194e+01
1.159605e+02 8.666753e+01
1.162617e+02 1.064815e+02
1.165629e+02 9.278467e+01
1.168640e+02 9.429349e+01
1.171652e+02 9.737429e+01
1.174664e+02 9.856178e+01
1.177676e+02 9.429438e+01
1.180688e+02 9.830745e+01
1.183700e+02 9.184966e+01
1.186712e+02 9.076896e+01
1.189724e+02 1.014320e+02
1.192736e+02 9.250004e+01
1.195748e+02 1.182071e+02
1.198760e+02 9.991553e+01
