row_type,player_id,name,team,conference,primary_pos,secondary_pos,height_in,weight_lb,ppg,apg,orpg,drpg,rpg,spg,bpg,tov,fgm,fga,fg_pct,pts,ftm,win,loss
PLAYER,,CursedPorta1,WIS,,,,,,13.8,2.0,0.8,2.2,3.0,0.5,0.5,2.2,6.0,9.5,0.63,13.8,,,
PLAYER,,cvbel,ARI,,,,,,30.2,8.0,0.9,2.4,3.3,0.2,0.0,4.0,11.1,15.0,0.74,30.2,,,
PLAYER,,D4NNYGREEN,NYG,,,,,,9.0,1.8,0.4,1.1,1.5,1.7,0.0,2.0,3.8,5.3,0.72,9.0,,,
PLAYER,,Damari,OHI,,,,,,8.3,16.0,1.6,4.1,5.7,0.0,0.0,3.0,4.0,6.0,0.67,8.3,,,
PLAYER,,De5end,SDS,,,,,,19.3,2.3,0.0,0.0,0.0,0.3,0.0,0.7,7.0,15.3,0.46,19.3,,,
PLAYER,,Deathstroke,HOU,,,,,,4.8,4.4,0.7,1.7,2.4,0.0,0.0,2.8,2.0,4.8,0.42,4.8,,,
PLAYER,,Delta,ORE,,,,,,24.0,2.6,1.3,3.5,4.8,0.9,2.5,2.5,12.1,15.3,0.79,24.0,,,
PLAYER,,Destroyer,IND,,,,,,19.0,13.2,0.9,2.4,3.3,0.3,0.0,2.8,7.6,12.3,0.62,19.0,,,
PLAYER,,DiamondSteady,SDS,,,,,,5.2,7.2,1.7,4.5,6.2,0.6,0.0,1.4,2.0,2.4,0.83,5.2,,,
PLAYER,,Dimer,ATL,,,,,,14.3,10.8,0.7,1.9,2.6,0.5,0.0,3.1,5.1,9.3,0.55,14.3,,,
PLAYER,,Dlo,LAM,,,,,,21.9,7.9,0.6,1.7,2.3,0.4,0.0,2.2,7.5,9.8,0.77,21.9,,,
PLAYER,,Dom,TEX,,,,,,13.8,2.5,0.8,2.2,3.0,0.7,0.2,1.5,6.0,8.5,0.71,13.8,,,
PLAYER,,Domino,MIA,,,,,,7.2,0.8,1.3,3.3,4.6,0.0,0.8,1.2,2.8,5.0,0.56,7.2,,,
PLAYER,,dyla341,SDS,,,,,,7.7,10.3,1.3,3.4,4.7,0.3,0.3,4.3,2.6,6.0,0.44,7.7,,,
PLAYER,,Emerald,BAL,,,,,,3.3,2.5,0.8,2.0,2.8,0.8,0.0,2.5,1.3,3.3,0.38,3.3,,,
PLAYER,,ExtremeShade,UTA,,,,,,14.0,2.7,0.6,1.4,2.0,0.3,0.0,3.0,5.0,6.7,0.75,14.0,,,
PLAYER,,Fanta,SAC,,,,,,36.0,3.2,1.1,2.7,3.8,0.7,0.3,2.7,17.5,23.3,0.75,36.0,,,
PLAYER,,FendiDJ,TEN,,,,,,20.0,2.0,1.0,2.7,3.7,1.3,0.3,3.0,9.6,15.0,0.64,20.0,,,
PLAYER,,Flavvo,BAL,,,,,,14.3,1.7,0.8,2.2,3.0,1.7,0.0,2.3,5.0,10.7,0.47,14.3,,,
PLAYER,,Food,MIN,,,,,,7.7,2.3,0.6,1.7,2.3,0.7,0.3,2.0,3.0,4.3,0.69,7.7,,,
PLAYER,,foowamoco,TEN,,,,,,22.8,2.8,1.0,2.6,3.6,0.6,0.6,2.9,10.3,13.0,0.79,22.8,,,
PLAYER,,fraudulenthooper,ORE,,,,,,8.5,1.0,0.8,2.0,2.8,0.3,0.2,0.7,3.9,4.7,0.82,8.5,,,
PLAYER,,gakammy,MIA,,,,,,16.8,3.5,0.3,0.7,1.0,3.8,0.0,3.5,6.1,8.8,0.69,16.8,,,
PLAYER,,gregwocksipper,WAS,,,,,,21.8,5.0,0.9,2.3,3.2,1.6,0.0,2.4,7.4,12.4,0.6,21.8,,,
PLAYER,,Guard,IND,,,,,,17.6,2.4,0.6,1.4,2.0,1.0,0.4,1.9,7.9,11.9,0.66,17.6,,,
PLAYER,,GunChowDa,UTA,,,,,,22.8,7.0,1.6,4.2,5.8,0.0,0.0,2.2,10.4,13.8,0.75,22.8,,,
PLAYER,,HEADTOPPED,SEA,,,,,,7.8,1.0,0.6,1.4,2.0,1.3,0.0,0.5,3.0,4.0,0.75,7.8,,,
PLAYER,,HitBoxedNGL,DET,,,,,,18.0,2.7,1.9,4.8,6.7,0.7,0.3,2.7,9.0,17.3,0.52,18.0,,,
PLAYER,,hosed,WAS,,,,,,10.0,4.2,2.3,5.9,8.2,0.2,2.0,2.0,5.0,7.8,0.64,10.0,,,
PLAYER,,hostilesuper,OHI,,,,,,11.0,1.0,0.8,2.2,3.0,0.3,1.0,2.0,4.6,8.0,0.58,11.0,,,
PLAYER,,Human,ORE,,,,,,29.7,3.9,0.8,2.2,3.0,0.6,0.0,1.4,13.7,16.7,0.82,29.7,,,
PLAYER,,Hurt,NYG,,,,,,17.8,1.8,1.6,4.1,5.7,0.0,0.8,2.0,8.8,13.8,0.64,17.8,,,
PLAYER,,Hype,BAL,,,,,,34.7,5.8,0.2,0.6,0.8,0.2,0.0,3.7,13.2,21.3,0.62,34.7,,,
PLAYER,,Chef,SAC,,,,,,11.4,3.2,1.1,2.7,3.8,0.2,0.0,1.2,4.2,8.6,0.49,11.4,,,
PLAYER,,ChrBandz,UTA,,,,,,6.8,2.0,0.6,1.4,2.0,0.3,0.8,1.8,2.3,3.8,0.6,6.8,,,
PLAYER,,iamdum844,MIA,,,,,,8.5,3.8,0.5,1.3,1.8,0.5,0.8,2.0,3.2,6.0,0.54,8.5,,,
PLAYER,,IExpvsed,ATL,,,,,,12.1,2.9,0.4,0.9,1.3,1.7,0.3,1.9,4.4,6.6,0.67,12.1,,,
PLAYER,,Impulse,TEN,,,,,,14.6,2.9,0.9,2.4,3.3,0.1,0.0,2.6,6.4,8.4,0.76,14.6,,,
PLAYER,,Iso,WAS,,,,,,16.0,3.3,0.6,1.6,2.2,0.8,0.0,4.2,6.5,10.0,0.65,16.0,,,
PLAYER,,Jaiden,ARI,,,,,,6.7,6.7,1.8,4.5,6.3,1.0,0.1,1.3,3.0,5.0,0.6,6.7,,,
PLAYER,,Jamal,MIN,,,,,,28.0,2.4,1.1,2.7,3.8,1.0,1.8,3.0,14.0,19.4,0.72,28.0,,,
PLAYER,,Jaxx,DAK,,,,,,16.0,11.5,0.7,1.7,2.4,0.1,0.0,2.8,6.0,10.4,0.58,16.0,,,
PLAYER,,jayfoul,IND,,,,,,8.8,2.4,0.6,1.5,2.1,0.9,0.0,1.4,3.3,4.8,0.68,8.8,,,
PLAYER,,Jerso,ARI,,,,,,28.5,2.2,1.1,2.9,4.0,0.7,1.0,1.3,13.1,18.0,0.73,28.5,,,
PLAYER,,Jexxo,IND,,,,,,13.0,3.5,0.5,1.3,1.8,0.3,0.0,0.8,4.6,6.8,0.67,13.0,,,
PLAYER,,jfpy,NJJ,,,,,,12.7,3.7,1.2,3.1,4.3,1.3,2.0,3.3,5.4,8.7,0.62,12.7,,,
PLAYER,,Joey,MIS,,,,,,17.0,7.0,0.4,1.2,1.6,0.6,0.0,2.2,6.2,9.8,0.63,17.0,,,
PLAYER,,Joshianity,NYG,,,,,,16.1,9.0,1.4,3.6,5.0,0.4,0.0,4.1,6.7,12.4,0.54,16.1,,,
PLAYER,,JuggCartel,DEN,,,,,,17.6,2.0,1.6,4.0,5.6,1.4,1.2,3.6,7.2,10.8,0.67,17.6,,,
PLAYER,,jumpout,SEA,,,,,,18.6,4.1,0.4,0.9,1.3,0.3,0.0,2.4,5.6,11.6,0.48,18.6,,,
PLAYER,,Kaire,KEN,,,,,,10.0,7.8,0.4,1.1,1.5,0.3,0.3,3.5,3.8,10.3,0.37,10.0,,,
PLAYER,,KJ,SAC,,,,,,16.0,2.8,0.8,2.2,3.0,0.6,0.0,3.6,6.0,10.8,0.56,16.0,,,
PLAYER,,klowry7,TEN,,,,,,13.0,4.1,0.6,1.5,2.1,1.4,0.1,1.9,5.0,8.9,0.56,13.0,,,
PLAYER,,Kuba,HON,,,,,,12.3,11.0,0.9,2.2,3.1,0.9,0.3,3.6,4.5,9.3,0.48,12.3,,,
PLAYER,,laci,UTA,,,,,,7.0,3.3,1.4,3.6,5.0,0.0,0.0,2.5,2.8,4.0,0.69,7.0,,,
PLAYER,,linc,TEX,,,,,,12.3,3.3,0.8,2.0,2.8,1.8,0.8,1.8,4.8,6.3,0.76,12.3,,,
PLAYER,,lorax,IND,,,,,,15.7,4.7,0.6,1.4,2.0,1.7,0.3,3.1,5.5,8.3,0.66,15.7,,,
PLAYER,,lusions,UTA,,,,,,24.5,4.0,0.6,1.7,2.3,0.3,0.5,2.8,10.7,19.5,0.55,24.5,,,
PLAYER,,Mammoth,LAM,,,,,,18.9,3.0,1.9,5.0,6.9,0.3,2.3,3.1,9.3,12.6,0.74,18.9,,,
PLAYER,,Meleek,TEX,,,,,,5.0,2.7,1.0,2.7,3.7,0.0,0.0,1.7,2.3,4.0,0.58,5.0,,,
PLAYER,,Mercy,TEX,,,,,,5.7,0.7,0.6,1.7,2.3,1.0,0.0,1.0,2.4,4.7,0.5,5.7,,,
PLAYER,,MICAHOFC,LOU,,,,,,18.2,3.4,0.8,2.2,3.0,0.4,0.0,0.8,7.6,12.6,0.6,18.2,,,
PLAYER,,Moon,RHO,,,,,,8.1,1.1,0.3,0.9,1.2,1.0,0.8,0.8,2.8,4.0,0.69,8.1,,,
PLAYER,,Morning,BAL,,,,,,12.0,3.3,1.2,3.1,4.3,1.3,0.0,2.5,5.0,9.8,0.51,12.0,,,
PLAYER,,NazReid,DAK,,,,,,16.2,3.0,0.6,1.4,2.0,1.0,0.2,2.0,5.7,9.0,0.63,16.2,,,
PLAYER,,Neo,MIN,,,,,,6.0,1.0,0.2,0.6,0.8,1.0,0.2,1.3,2.4,2.7,0.88,6.0,,,
PLAYER,,Nixogen,MIN,,,,,,13.1,11.9,0.9,2.2,3.1,0.1,0.3,4.9,4.9,9.9,0.49,13.1,,,
PLAYER,,Noazeh,SDS,,,,,,24.0,3.8,1.3,3.3,4.6,0.4,2.0,3.4,11.9,17.8,0.67,24.0,,,
PLAYER,,Obish,VIR,,,,,,19.0,6.3,0.3,0.7,1.0,0.7,0.0,2.7,7.7,14.0,0.55,19.0,,,
PLAYER,,patrzick,VIR,,,,,,34.8,5.0,1.1,2.7,3.8,1.5,0.0,4.8,12.3,20.5,0.6,34.8,,,
PLAYER,,Peak,SAC,,,,,,4.3,1.3,0.6,1.7,2.3,0.2,0.0,0.8,2.0,3.2,0.63,4.3,,,
PLAYER,,popesosa,VIR,,,,,,7.3,3.0,0.9,2.4,3.3,0.3,0.0,0.3,2.7,5.0,0.53,7.3,,,
PLAYER,,Potato,TEN,,,,,,17.3,12.5,0.9,2.4,3.3,3.3,0.0,3.7,7.0,10.3,0.68,17.3,,,
PLAYER,,Purely,HON,,,,,,16.6,3.1,2.5,6.5,9.0,1.6,1.3,2.6,8.2,13.7,0.6,16.6,,,
PLAYER,,Quammy,MIN,,,,,,16.4,2.0,1.0,2.6,3.6,0.2,0.2,1.6,7.8,9.4,0.83,16.4,,,
PLAYER,,QuantumsDad,WAS,,,,,,9.6,2.4,0.4,1.2,1.6,1.8,0.8,2.2,3.6,7.2,0.5,9.6,,,
PLAYER,,rayray,DET,,,,,,19.0,3.0,1.0,2.7,3.7,1.0,0.0,1.7,7.3,10.3,0.71,19.0,,,
PLAYER,,RetroUzumaki,RHO,,,,,,13.1,4.9,0.4,1.2,1.6,1.0,0.0,1.8,4.6,6.0,0.77,13.1,,,
PLAYER,,Righster,MIN,,,,,,8.1,4.7,0.4,1.2,1.6,0.7,0.6,0.4,3.3,5.9,0.56,8.1,,,
PLAYER,,RiqTheBeast,DEN,,,,,,17.8,2.5,1.1,2.7,3.8,0.3,0.5,2.2,7.5,10.7,0.7,17.8,,,
PLAYER,,rivershelf,PEN,,,,,,16.7,1.7,1.9,4.8,6.7,0.7,0.0,1.0,7.7,9.7,0.79,16.7,,,
PLAYER,,Rocko,ORE,,,,,,14.5,20.6,0.4,1.1,1.5,1.6,0.3,2.8,5.7,9.0,0.63,14.5,,,
PLAYER,,Scriggan,ATL,,,,,,18.8,7.4,0.3,0.9,1.2,0.8,0.0,2.4,6.6,10.0,0.66,18.8,,,
PLAYER,,ShawnGotBailed,DAK,,,,,,4.0,4.8,0.3,0.7,1.0,0.0,0.3,2.8,1.5,3.0,0.5,4.0,,,
PLAYER,,Shawnie,NYG,,,,,,16.7,5.0,0.5,1.2,1.7,1.7,0.0,2.5,6.4,9.7,0.66,16.7,,,
PLAYER,,Sins,NYG,,,,,,13.5,2.5,0.8,2.2,3.0,0.3,0.0,3.5,6.3,10.3,0.61,13.5,,,
PLAYER,,Slum,MIS,,,,,,14.2,2.7,1.1,2.7,3.8,0.7,0.2,2.0,5.0,6.2,0.81,14.2,,,
PLAYER,,Soulz,ORE,,,,,,17.2,2.0,0.4,1.2,1.6,0.6,0.0,1.2,6.4,8.0,0.8,17.2,,,
PLAYER,,SPACECREATING,WIS,,,,,,16.3,3.3,1.1,2.9,4.0,1.0,1.5,3.5,7.3,11.8,0.62,16.3,,,
PLAYER,,SQUAXX,ORE,,,,,,8.7,1.7,1.2,3.1,4.3,0.0,0.0,0.7,3.3,4.3,0.77,8.7,,,
PLAYER,,StacksOxi,HOU,,,,,,22.5,2.3,1.7,4.3,6.0,0.6,1.0,2.5,9.5,13.4,0.71,22.5,,,
PLAYER,,Striker,HON,,,,,,19.0,3.8,0.4,1.1,1.5,0.3,0.0,2.8,6.5,11.0,0.59,19.0,,,
PLAYER,,Tapa,LAM,,,,,,15.0,5.8,0.5,1.3,1.8,0.7,0.0,3.2,6.5,11.2,0.58,15.0,,,
PLAYER,,Tax,IND,,,,,,21.7,4.0,1.5,3.9,5.4,0.7,1.0,3.1,10.9,14.0,0.78,21.7,,,
PLAYER,,Tman,ATL,,,,,,15.9,3.4,0.7,1.9,2.6,0.4,0.1,2.2,5.8,9.5,0.61,15.9,,,
PLAYER,,TommTheTruck,SEA,,,,,,18.0,1.3,1.3,3.5,4.8,1.0,1.3,2.0,8.8,13.3,0.66,18.0,,,
PLAYER,,Treyccx,RHO,,,,,,12.4,1.7,0.5,1.4,1.9,0.1,0.2,2.7,5.0,7.1,0.7,12.4,,,
PLAYER,,TropicalXan,OHI,,,,,,12.0,2.3,0.6,1.7,2.3,0.0,0.0,4.3,5.3,11.0,0.48,12.0,,,
PLAYER,,Tsendo,WAS,,,,,,12.3,4.3,1.4,3.6,5.0,0.3,0.3,2.7,5.7,9.7,0.59,12.3,,,
PLAYER,,Tsuka,DAK,,,,,,14.7,1.0,1.1,2.9,4.0,0.9,0.1,0.9,6.6,9.1,0.73,14.7,,,
PLAYER,,TyroneThe8th,LOU,,,,,,34.7,1.0,1.0,2.7,3.7,0.0,0.7,1.7,17.3,20.3,0.85,34.7,,,
PLAYER,,Uno,WIS,,,,,,4.0,1.8,0.6,1.4,2.0,0.2,0.0,1.6,1.4,1.8,0.78,4.0,,,
PLAYER,,Unsure,MIA,,,,,,15.7,3.2,1.3,3.2,4.5,0.7,2.0,2.5,7.9,13.8,0.57,15.7,,,
PLAYER,,Username,ARI,,,,,,12.6,4.3,0.8,2.0,2.8,2.1,0.8,2.2,5.0,8.1,0.62,12.6,,,
PLAYER,,v_kev,ARI,,,,,,24.6,9.0,0.6,1.5,2.1,0.6,0.0,3.4,7.8,11.4,0.68,24.6,,,
PLAYER,,vcreezy,LOU,,,,,,17.0,2.4,1.2,3.2,4.4,0.1,0.4,1.1,7.3,11.9,0.61,17.0,,,
PLAYER,,vDreamless,OHI,,,,,,8.3,3.0,1.5,3.8,5.3,0.0,0.0,0.3,3.6,7.0,0.52,8.3,,,
PLAYER,,VF_X,HOU,,,,,,23.8,4.5,0.3,0.9,1.2,0.3,0.0,3.5,9.1,16.8,0.54,23.8,,,
PLAYER,,VioSaina,CAR,,,,,,9.7,1.3,0.4,0.9,1.3,1.0,0.0,1.0,3.7,5.7,0.65,9.7,,,
PLAYER,,vKeilan,SDS,,,,,,10.0,1.7,0.9,2.4,3.3,0.0,0.0,1.0,4.7,7.0,0.67,10.0,,,
PLAYER,,WeLuvMosey,DEN,,,,,,20.4,15.6,0.7,1.9,2.6,0.3,0.3,2.7,8.8,13.6,0.65,20.4,,,
PLAYER,,whatdip,MIS,,,,,,21.4,1.8,0.8,2.2,3.0,0.6,0.8,2.0,9.8,13.6,0.72,21.4,,,
PLAYER,,Wizards Bar Code,WIS,,,,,,11.3,2.0,0.3,0.7,1.0,0.3,0.7,1.0,4.3,5.7,0.76,11.3,,,
PLAYER,,ZACHRISACHERGOATMVP,DEN,,,,,,15.0,1.3,0.6,1.6,2.2,1.0,0.2,2.3,5.7,9.3,0.61,15.0,,,
PLAYER,,Zaid,SEA,,,,,,14.1,10.9,0.4,1.2,1.6,1.4,0.0,3.6,5.3,8.6,0.62,14.1,,,
PLAYER,,Zam,TEN,,,,,,15.3,4.6,0.4,1.2,1.6,1.8,0.0,1.4,5.4,10.6,0.51,15.3,,,
PLAYER,,Zayht1,HOU,,,,,,10.8,3.8,0.7,1.8,2.5,0.0,0.0,1.2,4.0,4.8,0.84,10.8,,,
PLAYER,,Zayku,MIA,,,,,,28.2,7.4,0.8,2.0,2.8,0.2,0.0,4.4,10.4,17.6,0.59,28.2,,,
PLAYER,,zeez,DAK,,,,,,30.4,2.4,2.5,6.5,9.0,0.6,1.6,3.3,14.9,19.6,0.76,30.4,,,
PLAYER,,Zerptz,TEX,,,,,,14.7,2.3,0.8,2.2,3.0,2.6,0.3,0.7,5.3,7.9,0.67,14.7,,,
PLAYER,,Zevro,LAM,,,,,,16.4,2.4,0.8,2.2,3.0,1.4,0.9,1.1,6.1,9.0,0.68,16.4,,,
