db,indcode,isparent,indname,parentcode
csyd,A01,True,价格,""
csyd,A0101,False,36个城市居民消费价格分类指数(上年同月=100)(2016-),A01
csyd,A0102,False,36个城市居民消费价格分类指数(上年同期=100)(2016-),A01
csyd,A0103,False,36个城市居民消费价格分类指数(上月=100)(2016-),A01
csyd,A0104,False,36个城市居民消费价格分类指数(上年同月=100)(-2015),A01
csyd,A0105,False,36个城市居民消费价格分类指数(上年同期=100)(-2015),A01
csyd,A0106,False,36个城市居民消费价格分类指数(上月=100)(-2015),A01
csyd,A0108,False,70个大中城市住宅销售价格指数,A01
