db,indcode,isparent,indname,parentcode
csnd,A01,False,国民经济核算,""
csnd,A02,False,人口和就业,""
csnd,A03,False,房地产,""
csnd,A04,False,财政和金融,""
csnd,A05,False,运输和邮电,""
csnd,A06,False,贸易经济,""
csnd,A08,False,教育、卫生、文化,""
csnd,A09,False,开发区高新技术企业主要经济指标,""
csnd,A0A,False,噪声监测,""
